Company Name,INC Instruments (Abandoned),All Instruments,Last Rating,Last Status,Last Rating Date,Days Since Last Rating,Urgency,Priority,Sector,INC Instrument Count,Why Target,ACER Pitch Angle,Current Rater
Mahalaxmi Crafts & Tissues Pvt. Ltd.,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee | Letter Of credit | Term loans,C,Downgraded,,0,LOW,WARM,Paper & Packaging,3,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Letter Of credit | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Maharaja Roller Flour Mills Jalna Pvt. Ltd.,Term loans,Term loans,D,Reaffirmed,,0,LOW,WARM,Agro & Food,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Maharashtra Electro-Mechanical Works Pvt. Ltd.,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,,0,LOW,WARM,Manufacturing,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee) — switch to ACER now while current rating still valid.,BRICKWORK
Mahendra Pumps Pvt. Ltd.,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Term loans,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Term loans,C,Reaffirmed,,0,LOW,WARM,Other,4,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Maheshwari Fabtex Pvt. Ltd.,Term loans,Term loans,D,Reaffirmed,,0,LOW,WARM,Other,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Manav Nesvi Trendz Pvt. Ltd.,Term loans,Term loans,C,Reaffirmed,,0,LOW,WARM,Other,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Mandakini Jal Urja Pvt. Ltd.,Term loans,Term loans,B-,Reaffirmed,,0,LOW,WARM,Other,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Mangal Electrical Inds. Ltd.,Bank Guarantee | Term loans,Bank Guarantee | Term loans,BB,Withdrawn,,0,LOW,WARM,Energy,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Manidhari Oils Pvt. Ltd.,Letter Of credit,Letter Of credit,D,Reaffirmed,,0,LOW,WARM,Other,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Letter Of credit) — switch to ACER now while current rating still valid.,BRICKWORK
Maniranjan Diesel Sales & Service Pvt. Ltd.,Bank Guarantee | Fund based financial facility/instrument,Bank Guarantee | Fund based financial facility/instrument,B-,Downgraded,,0,LOW,WARM,Other,3,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Fund based financial facility/instrument) — switch to ACER now while current rating still valid.,BRICKWORK
Manisha Infrastructure Pvt. Ltd.,Bank Guarantee,Bank Guarantee,A 4,Withdrawn,,0,LOW,WARM,Infrastructure,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee) — switch to ACER now while current rating still valid.,BRICKWORK
Manjeera Constructions Ltd.,Bank Guarantee | Term loans,Bank Guarantee | Term loans,D,Reaffirmed,,0,LOW,WARM,Construction,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Manohar Infrastructure & Constructions Pvt. Ltd.,Fund based financial facility/instrument | Term loans,Fund based financial facility/instrument | Term loans,B,Downgraded,,0,LOW,WARM,Infrastructure,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Fund based financial facility/instrument | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Maplewood Trading Pvt. Ltd.,Letter Of credit,Letter Of credit,A 4,Reaffirmed,,0,LOW,WARM,Trading & Exports,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Letter Of credit) — switch to ACER now while current rating still valid.,BRICKWORK
Marathon India Ltd.,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,,0,LOW,WARM,Other,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee) — switch to ACER now while current rating still valid.,BRICKWORK
Marc Enterprises Pvt. Ltd.,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Term loans,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Term loans,BB-,Downgraded,,0,LOW,WARM,Other,4,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Margdarshak Financial Services Ltd.,Term loans,Term loans,D,Reaffirmed,,0,LOW,WARM,Other,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Maruti Rub-Plast Pvt. Ltd.,Bank Guarantee | Term loans,Bank Guarantee | Term loans,C-,Reaffirmed,,0,LOW,WARM,Other,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Mathiyan Construction Pvt. Ltd.,Bank Guarantee,Bank Guarantee,D,Reaffirmed,,0,LOW,WARM,Construction,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee) — switch to ACER now while current rating still valid.,BRICKWORK
Maxheal Laboratories Pvt. Ltd.,Letter Of credit | Term loans,Letter Of credit | Term loans,C,Reaffirmed,,0,LOW,WARM,Chemicals & Pharma,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Letter Of credit | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Mayfair Leisures Ltd.,Term loans,Term loans,D,Reaffirmed,,0,LOW,WARM,Other,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Medico Remedies Ltd.,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee | Letter Of credit | Term loans,BB,Reaffirmed,,0,LOW,WARM,Other,4,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Letter Of credit | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Meerut Roller Flour Mills Pvt. Ltd.,Fund based financial facility/instrument,Fund based financial facility/instrument,B-,Downgraded,,0,LOW,WARM,Agro & Food,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Fund based financial facility/instrument) — switch to ACER now while current rating still valid.,BRICKWORK
Megamiles Bearing Cups Pvt. Ltd.,Letter Of credit | Non-fund-based financial facility/instrument | Term loans,Letter Of credit | Non-fund-based financial facility/instrument | Term loans,A 4,Reaffirmed,,0,LOW,WARM,Other,3,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Letter Of credit | Non-fund-based financial facility/instrument | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Mehrab Logistics & Aviation Ltd.,Term loans,Term loans,C,Reaffirmed,,0,LOW,WARM,Logistics,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Mehul Construction Co. Pvt. Ltd.,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,,0,LOW,WARM,Construction,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee) — switch to ACER now while current rating still valid.,BRICKWORK
Meil Anpara Energy Ltd.,Fund based financial facility/instrument | Non-fund-based financial facility/instrument,Fund based financial facility/instrument | Non-fund-based financial facility/instrument,BB-,Withdrawn,,0,LOW,WARM,Energy,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Fund based financial facility/instrument | Non-fund-based financial facility/instrument) — switch to ACER now while current rating still valid.,BRICKWORK
Mentha & Allied Products Pvt. Ltd.,Fund based financial facility/instrument | Letter Of credit | Non-fund-based financial facility/instrument,Fund based financial facility/instrument | Letter Of credit | Non-fund-based financial facility/instrument,BB-,Reaffirmed,,0,LOW,WARM,Manufacturing,3,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Fund based financial facility/instrument | Letter Of credit | Non-fund-based financial facility/instrument) — switch to ACER now while current rating still valid.,BRICKWORK
Merchant Agri Global Pvt. Ltd.,Fund based financial facility/instrument | Non-fund-based financial facility/instrument,Fund based financial facility/instrument | Non-fund-based financial facility/instrument,A 4,Reaffirmed,,0,LOW,WARM,Agro & Food,3,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Fund based financial facility/instrument | Non-fund-based financial facility/instrument) — switch to ACER now while current rating still valid.,BRICKWORK
Metstar Industries Pvt. Ltd.,Term loans,Term loans,C,Reaffirmed,,0,LOW,WARM,Manufacturing,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Mico Plast Inds. Ltd.,Letter Of credit | Term loans,Letter Of credit | Term loans,C,Reaffirmed,,0,LOW,WARM,Other,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Letter Of credit | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Micron Precision Screws Pvt. Ltd.,Letter Of credit | Term loans,Letter Of credit | Term loans,C,Downgraded,,0,LOW,WARM,Other,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Letter Of credit | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Micronova Impex Pvt. Ltd.,Letter Of credit,Letter Of credit,D,Reaffirmed,,0,LOW,WARM,Other,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Letter Of credit) — switch to ACER now while current rating still valid.,BRICKWORK
Microsun Solar Tech Pvt. Ltd.,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee | Letter Of credit | Term loans,D,Reaffirmed,,0,LOW,WARM,IT & Software,4,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Letter Of credit | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Millenium Exim Pvt. Ltd.,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee | Letter Of credit | Term loans,C,Reaffirmed,,0,LOW,WARM,Other,3,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Letter Of credit | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Million Exporter Pvt. Ltd.,Term loans,Term loans,C,Reaffirmed,,0,LOW,WARM,Infrastructure,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Mistry Enterprises Ltd.,Bank Guarantee,Bank Guarantee,D,Reaffirmed,,0,LOW,WARM,Other,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee) — switch to ACER now while current rating still valid.,BRICKWORK
Mittal Dyeing Pvt. Ltd.,Term loans,Term loans,C,Reaffirmed,,0,LOW,WARM,Textiles,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Mohamad Israil Cold Storages Pvt. Ltd.,Term loans,Term loans,C,Reaffirmed,,0,LOW,WARM,Other,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Mohammed Enterprises Pvt. Ltd.,Non-fund-based financial facility/instrument,Non-fund-based financial facility/instrument,A 4,Reaffirmed,,0,LOW,WARM,Other,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Non-fund-based financial facility/instrument) — switch to ACER now while current rating still valid.,BRICKWORK
Mohan Energy Corpn. Pvt. Ltd.,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,,0,LOW,WARM,Energy,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee) — switch to ACER now while current rating still valid.,BRICKWORK
