Company Name,Latest Rater,All Raters,Rater Count,All Instruments,INC Instruments,Latest Rating,Latest Status,Latest Rating Date,Days Since Rating,Urgency,Priority,INC Flag,Sector,Data Source,Why Target,ACER Pitch Angle
Chemical Process Piping Pvt. Ltd.,CARE,CARE,1,Bank Guarantee | Non-government debt | Term loans,,A 2,Reaffirmed,2025-12-11,189,MEDIUM,ACTIVE,NO,Mining & Minerals,D365,Approaching renewal window,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Willowood Chemicals Ltd.,ICRA,ICRA,1,Non-government debt | Term loans,,A,Initial Rating,2025-12-11,189,MEDIUM,ACTIVE,NO,Mining & Minerals,D365,Approaching renewal window,ACER offers competitive rates and faster turnaround vs ICRA for mining sector companies.
Amrit Cement Ltd.,IND-RA,IND-RA,1,Non-fund based working capital limit,,A 3+,Reaffirmed,2025-12-12,188,MEDIUM,ACTIVE,NO,Mining & Minerals,D365,Approaching renewal window,ACER offers competitive rates and faster turnaround vs IND-RA for mining sector companies.
Anand Jewels (Indore) Pvt. Ltd.,ICRA,ICRA,1,Non-government debt | Term loans,,BBB+,Reaffirmed,2025-12-12,188,MEDIUM,ACTIVE,NO,Mining & Minerals,D365,Approaching renewal window,ACER offers competitive rates and faster turnaround vs ICRA for mining sector companies.
Coreel Technologies (India) Pvt. Ltd.,IND-RA,IND-RA,1,Bank Guarantee,,A 2,Reaffirmed,2025-12-12,188,MEDIUM,ACTIVE,NO,Mining & Minerals,D365,Approaching renewal window,ACER offers competitive rates and faster turnaround vs IND-RA for mining sector companies.
Madhu Silica Pvt. Ltd.,CARE,CARE,1,Non-government debt,,AA+/A1+,Reaffirmed,2025-12-12,188,MEDIUM,ACTIVE,NO,Mining & Minerals,D365,Approaching renewal window,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Kutch Chemical Inds. Ltd.,CARE,CARE,1,Bank Guarantee | Non-government debt | Term loans,,AA-/A1+,Initial Rating,2026-01-04,165,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Technopaints & Chemicals Ltd.,IND-RA,IND-RA,1,Non-government debt,,BBB/A3+,Reaffirmed,2026-01-04,165,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs IND-RA for mining sector companies.
Ambuja Cements Ltd.,CARE,CARE | CRISIL,2,Fund based financial facility/instrument | Letter Of credit | Long term Loans | Non-fund-based financial facility/instrument | Non-government debt | Short-term loan,,AAA/A1+,Initial Rating,2026-02-01,137,LOW,ACTIVE,NO,Mining & Minerals,D365,Multi-agency — open to new raters,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Esprit Stones Ltd.,CRISIL,CRISIL,1,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Term loans,,A 4+,Reaffirmed,2026-02-02,136,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Kalinga International Coal Terminal Paradip Pvt. Ltd.,CARE,CARE,1,Term loans,,A,Reaffirmed,2026-02-03,135,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Agarwal Coal Corpn. Pvt. Ltd.,CARE,CARE | CRISIL,2,Bank Guarantee | Letter Of credit,,A 1,Reaffirmed,2026-02-04,134,LOW,ACTIVE,NO,Mining & Minerals,D365,Multi-agency — open to new raters,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
"Fertilisers & Chemicals, Travancore Ltd.",CARE,CARE,1,Non-fund-based financial facility/instrument | Non-government debt,,A 2,Withdrawn,2026-02-04,134,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Piyanshu Chemicals Pvt. Ltd.,CARE,CARE,1,Bank Guarantee,,A 2+,Reaffirmed,2026-02-04,134,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Sadhav Offshore Engg. Pvt. Ltd.,CARE,CARE,1,Bank Guarantee | Non-government debt | Term loans,,BB+,Reaffirmed,2026-02-04,134,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Sandhar Tooling Pvt. Ltd.,IND-RA,IND-RA,1,Term loans,,A+,Initial Rating,2026-04-02,77,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs IND-RA for mining sector companies.
Manali Petrochemicals Ltd.,CARE,CARE,1,Letter Of credit | Non-government debt | Term loans,,A+/A1+,Reaffirmed,2026-04-03,76,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Dalmia Cement (Bharat) Ltd.,IND-RA,CARE | CRISIL | ICRA | IND-RA,4,Fund based financial facility/instrument | Non-fund based working capital limit | Non-fund-based financial facility/instrument | Non-government debt | Term loans,,AA+,Reaffirmed,2026-05-01,48,LOW,ACTIVE,NO,Mining & Minerals,D365,Multi-agency — open to new raters,ACER offers competitive rates and faster turnaround vs IND-RA for mining sector companies.
V P R Mining Infrastructure Pvt. Ltd.,CARE,CARE,1,Non-government debt | Term loans,,A,Initial Rating,2026-05-01,48,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Andhra Petrochemicals Ltd.,ICRA,ICRA,1,Fund based financial facility/instrument | Letter Of credit | Non-fund based working capital limit,,A 2+,Reaffirmed,2026-05-02,47,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs ICRA for mining sector companies.
T M C Mineral Resources Pvt. Ltd.,ICRA,ICRA,1,Non-government debt | Term loans,,A-,Reaffirmed,2026-05-02,47,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs ICRA for mining sector companies.
Bangalore Tower Pvt. Ltd.,IND-RA,IND-RA,1,Term loans,,BBB-,Initial Rating,2026-05-03,46,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs IND-RA for mining sector companies.
Montecarlo Bangalore Chennai Expressway P2P1 Pvt. Ltd.,CARE,CARE,1,Term loans,,A+,Upgraded,2026-05-03,46,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Montecarlo Bangalore Chennai Expressway P3P1 Pvt. Ltd.,CARE,CARE,1,Term loans,,A+,Upgraded,2026-05-03,46,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Paras Power & Coal Benefication Pvt. Ltd.,CRISIL,CRISIL,1,Bank Guarantee,,A 3,Reaffirmed,2026-05-03,46,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Gangaramchak Mining Pvt. Ltd.,CARE,CARE,1,Bank Guarantee,,A,Reaffirmed,2026-06-01,17,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Mahavir Coal Resources Pvt. Ltd.,CARE,CARE,1,Non-government debt,,BBB-/A3,Reaffirmed,2026-06-01,17,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Prasol Chemicals Ltd.,ACUITE,ACUITE,1,Letter Of credit | Long term Loans | Term loans,,A+,Reaffirmed,2026-06-01,17,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs ACUITE for mining sector companies.
Sarna Chemicals Pvt. Ltd.,CARE,CARE,1,Letter Of credit,,A 2,Reaffirmed,2026-06-01,17,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
I B I S Smart Marble Pvt. Ltd.,CARE,CARE,1,Non-government debt | Term loans,,BB+,Reaffirmed,2026-06-02,16,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Mahi Granites Pvt. Ltd.,CARE,CARE,1,Letter Of credit | Non-government debt | Term loans,,A 3,Downgraded,2026-06-02,16,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Hippostores Technology Pvt. Ltd.,CARE,CARE,1,Non-government debt | Term loans,,BBB/A3+,Reaffirmed,2026-06-04,14,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
20 Microns Nano Minerals Ltd.,ICRA,CRISIL | ICRA,2,Bank Guarantee | Letter Of credit | Long term Loans | Term loans,,A 2+,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Multi-agency — open to new raters,ACER offers competitive rates and faster turnaround vs ICRA for mining sector companies.
Advy Chemical Pvt. Ltd.,CRISIL,CRISIL,1,Bank Guarantee | Letter Of credit,,A 3+,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Alkyl Amines Chemicals Ltd.,CRISIL,CRISIL,1,Letter Of credit,,A 1+,Withdrawn,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Alps Chemicals Pvt. Ltd.,CRISIL,CRISIL,1,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Term loans,,BBB+,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Alps Mining Services Pvt. Ltd.,CRISIL,CRISIL,1,Bank Guarantee | Letter Of credit | Long term Loans | Term loans,,BBB+,Withdrawn,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Alstone Manufacturing Pvt. Ltd.,CARE,CARE,1,Term loans,,BBB+,Initial Rating,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Amines & Plasticizers Ltd.,ICRA,ICRA,1,Fund based financial facility/instrument | Long term Loans | Non-fund-based financial facility/instrument,,A 1,Rating Watch,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs ICRA for mining sector companies.
Andhra Pradesh Mineral Devp. Corpn. Ltd.,CARE,CARE,1,Bank Guarantee | Term loans,,A 1+,Withdrawn,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Archean Chemical Inds. Ltd.,CRISIL,CRISIL,1,Fund based financial facility/instrument | Term loans,,A,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Ashapura Perfoclay Ltd.,ICRA,ICRA,1,Non-fund-based financial facility/instrument,,A 3,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs ICRA for mining sector companies.
Aurore Life Sciences Pvt. Ltd.,ICRA,ICRA,1,Fund based financial facility/instrument | Letter Of credit | Term loans,,B,Upgraded,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs ICRA for mining sector companies.
Azico Biophore India Pvt. Ltd.,CRISIL,CRISIL,1,Long term Loans,,BBB-,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
B K G Mining Pvt. Ltd.,CARE,CARE,1,Term loans,,BBB,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
B Roshanlal Chemicals Pvt. Ltd.,CRISIL,CRISIL,1,Letter Of credit,,A 3,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Balaji Amines Ltd.,IND-RA,IND-RA,1,Non-fund based working capital limit,,A 1+,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs IND-RA for mining sector companies.
Balaji Speciality Chemicals Ltd.,CARE,CARE,1,Non-government debt | Term loans,,A,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Bangalore Airport Hotel Ltd.,IND-RA,IND-RA,1,Term loans,,AAA(CE),Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs IND-RA for mining sector companies.
Barclays Investments & Loans (India) Pvt. Ltd.,ICRA,ICRA,1,Debentures / Bonds / notes / bills | Non-government debt,,AAA/A1+,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs ICRA for mining sector companies.
Bell Granito Ceramica Ltd.,CARE,CARE,1,Non-government debt,,BB-/A4,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Bhatia Energy & Minerals Pvt. Ltd.,CARE,CARE,1,Term loans,,B,Withdrawn,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Bhimani Chemicals Pvt. Ltd.,CARE,CARE,1,Non-government debt,,BBB-/A3,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Bilaspur Mining Inds. Pvt. Ltd.,ACUITE,ACUITE,1,Letter Of credit | Long term Loans | Term loans,,BBB+,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs ACUITE for mining sector companies.
Bodal Chemicals Ltd.,IND-RA,IND-RA,1,Non-fund based working capital limit | Non-government debt | Term loans,,BBB+,Withdrawn,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs IND-RA for mining sector companies.
Bombay Minerals Ltd.,ICRA,ICRA,1,Non-fund-based financial facility/instrument | Non-government debt,,B+/A4,Withdrawn,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs ICRA for mining sector companies.
C J S Specialty Chemicals Pvt. Ltd.,CRISIL,ACUITE | CRISIL,2,Letter Of credit | Short-term loan,,A 2,Downgraded,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Multi-agency — open to new raters,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Caliber Mining & Logistics Ltd.,CRISIL,CRISIL,1,Bank Guarantee | Long term Loans,,BBB+,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Camrola Quartz Ltd.,CRISIL,CRISIL,1,Bank Guarantee | Letter Of credit | Term loans,,BB+,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Catasynth Speciality Chemicals Pvt. Ltd.,IND-RA,IND-RA,1,Term loans,,BBB,Initial Rating,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs IND-RA for mining sector companies.
Ceyenar Chemicals Pvt. Ltd.,CARE,CARE,1,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Non-fund-based financial facility/instrument,,A 3+,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Chambal Fertilisers & Chemicals Ltd.,CRISIL,CRISIL,1,Letter Of credit | Long term Loans | Non-fund-based financial facility/instrument,,A 1+,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Chemspec Chemicals Pvt. Ltd.,CRISIL,CRISIL,1,Fund based financial facility/instrument | Letter Of credit,,A 1,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Clay Craft India Ltd.,CRISIL,CRISIL,1,Bank Guarantee | Fund based financial facility/instrument | Term loans,,BBB+,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
