Company Name,Instrument Type,Current Rater,Rating,Rating Date,Urgency,INC Flag,Sub-Sector,Sector,State,Facility Size,Outlook,Source,Why Target,ACER Pitch
R C C Developers Pvt. Ltd.,Bank Guarantee,BRICKWORK,BB-,2025-06-18,MEDIUM,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
R R R Constructions & Projects Pvt. Ltd.,Fund based financial facility/instrument,IND-RA,B+,2025-07-18,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
R R R Constructions & Projects Pvt. Ltd.,Fund based financial facility/instrument,IND-RA,B+,2025-07-18,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
R R R Constructions & Projects Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,2025-07-18,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
R R R Constructions & Projects Pvt. Ltd.,Non-fund-based financial facility/instrument,IND-RA,A 4,2025-07-18,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
R R R Constructions & Projects Pvt. Ltd.,Non-fund-based financial facility/instrument,IND-RA,A 4,2025-07-18,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
R R R Constructions & Projects Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,2025-08-25,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
R S Development & Constructions India Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,2025-06-25,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
R S Development & Constructions India Pvt. Ltd.,Term loans,CRISIL,BB+,2025-06-25,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
R. S. Development & Constructions India Private Limited,Long Term Bank Facilities,Infomerics,IVR BB+ (INC)(Downgraded),2025-09-26,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 33.12 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
R. S. Development & Constructions India Private Limited,Short Term Bank Facilities,Infomerics,IVR A4+ (INC)(Downgraded),2025-09-26,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 70.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Radiant Textiles Pvt. Ltd.,Non-government debt,IND-RA,BB/A4+,2025-12-08,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Radius & Deserve Land Developers Private Limited,Non-Convertible Debentures,Infomerics,IVR D (INC)(Reaffirmed),2025-07-14,MEDIUM,Y,Real Estate / Housing Developer,Construction,,Rs. 302.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Raghava Constructions India Private Limited,Long Term Bank Facilities,Infomerics,IVR B (INC) (Downgraded),2025-10-16,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 100.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Raghava Constructions India Private Limited,Short Term Bank Facilities,Infomerics,IVR A4 (INC) (Reaffirmed),2025-10-16,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 66.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Raghava Constructions India Private Limited,Long Term / Short Term Bank Facilities,Infomerics,IVR B/ IVR A4; (INC) (Downgraded/ Reaffirmed),2025-10-16,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 584.00 Cr.,Negative/-,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Raghava Constructions India Private Limited,Long Term Bank Facilities,Infomerics,IVR B (INC) (Downgraded),2025-10-16,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 100.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Raghava Constructions India Private Limited,Short Term Bank Facilities,Infomerics,IVR A4 (INC) (Reaffirmed),2025-10-16,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 66.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Raghava Constructions India Private Limited,Long Term / Short Term Bank Facilities,Infomerics,IVR B/ IVR A4; (INC) (Downgraded/ Reaffirmed),2025-10-16,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 584.00 Cr.,Negative/-,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Raghuveer Buildcon,Long Term Bank Facility,Infomerics,IVR B- (INC)(Downgraded),2025-06-17,MEDIUM,Y,Construction — General,Construction,,Rs. 15.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Raj Kishore Engineering Constructions Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-12-08,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Raj Kishore Engineering Constructions Pvt. Ltd.,Bank Guarantee,CRISIL,B+,2025-12-08,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Rajat Buildtech Pvt. Ltd.,Term loans,IND-RA,B-,2025-09-11,MEDIUM,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Rajeev Kumar Contractor Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-08-28,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Rajendra Singh Kiledar Constructions Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4+,2025-06-25,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Rajendra Singh Kiledar Constructions Pvt. Ltd.,Term loans,IND-RA,BB-,2025-06-25,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Rajendra Singh Kiledar Constructions Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-09-29,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Rajkamal Builders Infrastructure Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-08-11,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Rajkamal Builders Infrastructure Pvt. Ltd.,Long term Loans,CRISIL,B,2025-08-11,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
RamJi Das Dhal Construction Private Limited,Long Term Bank Facility,Infomerics,IVR B+ (INC)(Downgraded),2025-09-10,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 5.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
RamJi Das Dhal Construction Private Limited,Short Term Bank Facility,Infomerics,IVR A4 (INC)(Reaffirmed),2025-09-10,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 45.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Ramiya Constructions Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-23,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Rashmi Realty Builders Pvt. Ltd.,Term loans,CRISIL,D,2025-07-23,MEDIUM,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Rattan Singh Builders Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,2025-10-10,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Real Granito Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,2025-11-19,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
