Company Name,Agency,Instrument Type,Rating,Rating Date,Current Urgency,Escalates To,Escalation Date,Escalation Month,Days Since (Jun 25),Amount Cr,Sector,Source,Why Target,ACER Pitch Angle,Call Week
BKB Transport Private Limited,Infomerics,Short Term Bank Facility,IVR A4 (INC) (Reaffirmed),07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,45.7,Logistics,Infomerics,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,Oct Wk1 (Oct 1-7)
Bargarh Rice Millers Consortium Pvt. Ltd.,CRISIL,Term Loan,B,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,2.0,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Baril Marketing Pvt. Ltd.,BRICKWORK,Fund-Based,C,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,19.0,Steel & Metals,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk1 (Oct 1-7)
Baroda Hi-Tech Alloys Pvt. Ltd.,CARE,Bank Guarantee,A 4+,07-Oct-2025,MEDIUM,ULTRA HOT,2026-10-07,October 2026,261,2.0,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Baroda Hi-Tech Alloys Pvt. Ltd.,CARE,Non-Fund-Based,A 4+,07-Oct-2025,MEDIUM,ULTRA HOT,2026-10-07,October 2026,261,2.2,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Bawa Float Glass Ltd.,CARE,NCD/Bond,BB+/A4+,06-Jan-2026,LOW,HOT,2026-10-03,October 2026,170,18.0,Other,D365,INC rating hits HOT threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Begorra Infrastructure & Developers Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,22.5,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Bell-O-Seal Valves Pvt. Ltd.,CARE,Bank Guarantee,A 4+,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,13.0,Other,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Bell-O-Seal Valves Pvt. Ltd.,CARE,Term Loan,BB+,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,3.22,Other,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Bhargavi Automobiles Pvt. Ltd.,CARE,Term Loan,BB,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,5.0,Automobiles,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Bhatia Wine Merchants Pvt. Ltd.,CARE,Term Loan,BB,09-Jan-2026,LOW,HOT,2026-10-06,October 2026,167,1.55,Trading/Exports,D365,INC rating hits HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Biop Steels & Power Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,1.0,Steel & Metals,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk1 (Oct 1-7)
Biop Steels & Power Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,3.0,Steel & Metals,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk1 (Oct 1-7)
Blue Circle Organics Pvt. Ltd. [Merged],CRISIL,Bank Guarantee,A 4,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,0.5,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Blue Circle Organics Pvt. Ltd. [Merged],CRISIL,Fund-Based,B,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,10.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Blue Circle Organics Pvt. Ltd. [Merged],CRISIL,Fund-Based,B,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,3.77,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Blue Circle Organics Pvt. Ltd. [Merged],CRISIL,Term Loan,B,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,7.73,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Bluemount Paper & Boards Ltd.,CRISIL,Term Loan,B,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,1.0,Paper/Packaging,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Bony Polymers Pvt. Ltd.,CARE,Bank Guarantee,A 2,05-Jan-2026,LOW,HOT,2026-10-02,October 2026,171,3.0,Chemicals/Pharma,D365,INC rating hits HOT threshold on 2026-10-02 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Bony Polymers Pvt. Ltd.,CARE,Term Loan,BBB+,05-Jan-2026,LOW,HOT,2026-10-02,October 2026,171,58.94,Chemicals/Pharma,D365,INC rating hits HOT threshold on 2026-10-02 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Boparai Metals Pvt. Ltd.,CRISIL,Term Loan,B,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,2.5,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Buildon Plasters Pvt. Ltd.,CARE,NCD/Bond,BB/A4,07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,5.5,Construction,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
C P Re-Rollers Ltd.,BRICKWORK,Bank Guarantee,A 4,10-Apr-2026,LOW,MEDIUM,2026-10-07,October 2026,76,9.38,Other,D365,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk1 (Oct 1-7)
C P Re-Rollers Ltd.,BRICKWORK,Fund-Based,BB-,10-Apr-2026,LOW,MEDIUM,2026-10-07,October 2026,76,5.6,Other,D365,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk1 (Oct 1-7)
C S H Power Himoinsa Pvt. Ltd.,CARE,NCD/Bond,A 4,10-Apr-2026,LOW,MEDIUM,2026-10-07,October 2026,76,5.0,Energy,D365,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Campari Exports Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,06-Jan-2026,LOW,HOT,2026-10-03,October 2026,170,,Logistics,D365,INC rating hits HOT threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk1 (Oct 1-7)
Capital Record Centre Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,09-Apr-2026,LOW,MEDIUM,2026-10-06,October 2026,77,2.61,BFSI,D365,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Capital Record Centre Pvt. Ltd.,CRISIL,Term Loan,B,09-Apr-2026,LOW,MEDIUM,2026-10-06,October 2026,77,3.09,BFSI,D365,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Carboline (India) Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,4.5,Automobiles,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk1 (Oct 1-7)
Carboline (India) Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,1.5,Automobiles,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk1 (Oct 1-7)
Carrier Engineers Pvt. Ltd.,CRISIL,Term Loan,B,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,0.7,Manufacturing,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Carrier Engineers Pvt. Ltd.,CRISIL,Term Loan,B,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,4.8,Manufacturing,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Chandra Fabrics Pvt. Ltd.,CARE,Term Loan,B,10-Apr-2026,LOW,MEDIUM,2026-10-07,October 2026,76,0.11,Textiles,D365,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Chemico International Pvt. Ltd.,CRISIL,Fund-Based,B,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,3.5,Chemicals/Pharma,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Chemico International Pvt. Ltd.,CRISIL,Letter of Credit,A 4,06-Oct-2025,MEDIUM,ULTRA HOT,2026-10-06,October 2026,262,7.0,Chemicals/Pharma,D365,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Chenduran Cotspin (India) Pvt. Ltd.,ACUITE,Letter of Credit,A 4+,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,4.0,Other,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Chenduran Cotspin (India) Pvt. Ltd.,ACUITE,Term Loan,A 4+,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,9.72,Other,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Chenduran Cotspin (India) Pvt. Ltd.,ACUITE,Term Loan,BB-,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,2.46,Other,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Claris Ltd.,ACUITE,Bank Guarantee,A 4,08-Apr-2026,LOW,MEDIUM,2026-10-05,October 2026,78,1.0,Other,D365,INC rating hits MEDIUM threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Claris Ltd.,ACUITE,Term Loan,C,08-Apr-2026,LOW,MEDIUM,2026-10-05,October 2026,78,3.15,Other,D365,INC rating hits MEDIUM threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Claris Ltd.,ACUITE,Term Loan,C,08-Apr-2026,LOW,MEDIUM,2026-10-05,October 2026,78,5.56,Other,D365,INC rating hits MEDIUM threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Classic Enterprises Pvt. Ltd.,CARE,NCD/Bond,B-/A4,09-Jan-2026,LOW,HOT,2026-10-06,October 2026,167,5.9,Other,D365,INC rating hits HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Classic Enterprises Pvt. Ltd.,CARE,Term Loan,B-,09-Jan-2026,LOW,HOT,2026-10-06,October 2026,167,0.71,Other,D365,INC rating hits HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Clean Switch India Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,5.0,Other,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Clean Switch India Pvt. Ltd.,ACUITE,Term Loan,C,07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,6.0,Other,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Crescent Tanners Pvt. Ltd.,CARE,Bank Guarantee,B-,10-Apr-2026,LOW,MEDIUM,2026-10-07,October 2026,76,0.5,Other,D365,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Dali & Samir Engg. Pvt. Ltd.,CARE,NCD/Bond,BB+/A4+,01-Oct-2025,MEDIUM,ULTRA HOT,2026-10-01,October 2026,267,28.22,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-10-01 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Dayal Fertilizers Pvt. Ltd.,CRISIL,Fund-Based,BB+,06-Jan-2026,LOW,HOT,2026-10-03,October 2026,170,11.0,Agro/Food,D365,INC rating hits HOT threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Dayal Industries Pvt. Ltd.,CRISIL,Fund-Based,BB+,06-Jan-2026,LOW,HOT,2026-10-03,October 2026,170,12.0,Manufacturing,D365,INC rating hits HOT threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Dayal Seeds Pvt. Ltd.,CRISIL,Fund-Based,BB+,06-Jan-2026,LOW,HOT,2026-10-03,October 2026,170,9.0,Agro/Food,D365,INC rating hits HOT threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7)
Design & Manufacturing Vista Electronics Pvt. Ltd.,CARE,NCD/Bond,BBB/A3,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,20.0,Manufacturing,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Devika Fibres Pvt. Ltd.,ACUITE,Bank Guarantee,A 4+,10-Apr-2026,LOW,MEDIUM,2026-10-07,October 2026,76,2.0,Textiles,D365,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Devika Fibres Pvt. Ltd.,ACUITE,Term Loan,BB,10-Apr-2026,LOW,MEDIUM,2026-10-07,October 2026,76,4.47,Textiles,D365,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Devika Fibres Pvt. Ltd.,ACUITE,Term Loan,BB,10-Apr-2026,LOW,MEDIUM,2026-10-07,October 2026,76,42.22,Textiles,D365,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Dirco Polymers Pvt. Ltd.,CARE,Letter of Credit,A 4+,05-Jan-2026,LOW,HOT,2026-10-02,October 2026,171,40.0,Chemicals/Pharma,D365,INC rating hits HOT threshold on 2026-10-02 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Dirco Polymers Pvt. Ltd.,CARE,NCD/Bond,BB+/A4+,05-Jan-2026,LOW,HOT,2026-10-02,October 2026,171,3.51,Chemicals/Pharma,D365,INC rating hits HOT threshold on 2026-10-02 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Dirco Polymers Pvt. Ltd.,CARE,Term Loan,BB+,05-Jan-2026,LOW,HOT,2026-10-02,October 2026,171,4.49,Chemicals/Pharma,D365,INC rating hits HOT threshold on 2026-10-02 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Dnyanyogi Shri Shivkumar Swamiji Sugars Ltd.,ACUITE,Bank Guarantee,A 4,09-Apr-2026,LOW,MEDIUM,2026-10-06,October 2026,77,6.4,Agro/Food,D365,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Dnyanyogi Shri Shivkumar Swamiji Sugars Ltd.,ACUITE,Term Loan,B-,09-Apr-2026,LOW,MEDIUM,2026-10-06,October 2026,77,49.6,Agro/Food,D365,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Dubas Engineering Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,10-Apr-2026,LOW,MEDIUM,2026-10-07,October 2026,76,5.0,Manufacturing,D365,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk1 (Oct 1-7)
Electro Teknica Switchgears Pvt. Ltd.,CARE,Bank Guarantee,A 4,08-Jan-2026,LOW,HOT,2026-10-05,October 2026,168,4.5,Other,D365,INC rating hits HOT threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Electro Teknica Switchgears Pvt. Ltd.,CARE,Letter of Credit,A 4,08-Jan-2026,LOW,HOT,2026-10-05,October 2026,168,0.5,Other,D365,INC rating hits HOT threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
Elkaypee Spinners Pvt. Ltd.,ACUITE,Letter of Credit,A 4+,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,3.5,Hotels/Tourism,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Elkaypee Spinners Pvt. Ltd.,ACUITE,Term Loan,A 4+,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,0.28,Hotels/Tourism,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Elkaypee Spinners Pvt. Ltd.,ACUITE,Term Loan,BB-,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,4.97,Hotels/Tourism,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Elkaypee Spinners Pvt. Ltd.,ACUITE,Term Loan,BB-,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,4.11,Hotels/Tourism,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk1 (Oct 1-7)
Encore Projects Pvt. Ltd.,CARE,Bank Guarantee,A 4,08-Apr-2026,LOW,MEDIUM,2026-10-05,October 2026,78,1.4,Construction,D365,INC rating hits MEDIUM threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7)
