Company Name,Primary Agency,All Agencies INC,Num Agencies INC,Primary Instrument,All Instruments,Rating,Rating Date,Days Since Rating,Urgency,Sector,Total Amount Cr,Source,Is Super Target T1,Is Super Target T2,Is Three Way INC,Is April2026 Dual INC,Multi Agency INC,Priority Score,Why Target,ACER Pitch
Giriraj Jewellers Pvt. Ltd.,CARE,CARE | ICRA,2,Bank Guarantee,Bank Guarantee | Non-government debt,D,25-09-2025,271.0,HOT,Jewellery/Gems,0.506.00,D365,0,0,0,0,1,8.71,MULTI-AGENCY INC (2 agencies) | HOT (271 days INC),"Your rating at CARE | ICRA has been INC for 271 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Ensemble Infrastructure India Ltd.,CARE,CARE | CRISIL,2,Bank Guarantee,Bank Guarantee,A 4,25-09-2025,271.0,HOT,Construction,10.0015.00,D365,0,0,0,0,1,8.71,MULTI-AGENCY INC (2 agencies) | HOT (271 days INC),"Your rating at CARE | CRISIL has been INC for 271 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Kalpana Natural Forest Products Pvt. Ltd.,CRISIL,BRICKWORK | CRISIL,2,Term loans,Bank Guarantee | Term loans,D,25-09-2025,271.0,HOT,Other,2.507.00,D365,0,0,0,0,1,8.71,MULTI-AGENCY INC (2 agencies) | HOT (271 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 271 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Hi Tech Grain Processing Pvt. Ltd.,CRISIL,BRICKWORK | CRISIL,2,Long term Loans,Letter Of credit | Long term Loans,D,25-09-2025,271.0,HOT,Agro/Food,155.006.90,D365,0,0,0,0,1,8.71,MULTI-AGENCY INC (2 agencies) | HOT (271 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 271 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Sivika Foods Pvt. Ltd.,CRISIL,BRICKWORK | CRISIL,2,Long term Loans,Long term Loans | Term loans,B,25-09-2025,271.0,HOT,Agro/Food,4.232.00,D365,0,0,0,0,1,8.71,MULTI-AGENCY INC (2 agencies) | HOT (271 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 271 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Gaurinath Agro Products Pvt. Ltd.,CRISIL,CARE | CRISIL,2,Term loans,Term loans,B,25-09-2025,271.0,HOT,Agro/Food,3.294.00,D365,0,0,0,0,1,8.71,MULTI-AGENCY INC (2 agencies) | HOT (271 days INC),"Your rating at CARE | CRISIL has been INC for 271 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Jayanti Super Construction Private Limited,Infomerics,Infomerics,1,Long Term Fund Based Bank Facility - Cash Credit,Long Term Fund Based Bank Facility - Cash Credit,IVR B+ (INC)(Downgraded),"June 17, 2025",371.0,ULTRA HOT,Construction,4.0,Infomerics,0,0,0,0,0,8.71,ULTRA HOT (371 days INC),"Your rating at Infomerics has been INC for 371 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Nikhil Adhesives Limited,Infomerics,Infomerics,1,Long Term/ Short Term Bank Facilities,Long Term/ Short Term Bank Facilities,IVR B/IVR A4; (INC)(Downgraded/Reaffirmed),"June 17, 2025",371.0,ULTRA HOT,Other,95.0,Infomerics,0,0,0,0,0,8.71,ULTRA HOT (371 days INC),"Your rating at Infomerics has been INC for 371 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Raghuveer Buildcon,Infomerics,Infomerics,1,Long Term Bank Facility,Long Term Bank Facility,IVR B- (INC)(Downgraded),"June 17, 2025",371.0,ULTRA HOT,Construction,15.0,Infomerics,0,0,0,0,0,8.71,ULTRA HOT (371 days INC),"Your rating at Infomerics has been INC for 371 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Shreyas Enterprises,Infomerics,Infomerics,1,Long Term Bank Facilities,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),"June 17, 2025",371.0,ULTRA HOT,Other,24.71,Infomerics,0,0,0,0,0,8.71,ULTRA HOT (371 days INC),"Your rating at Infomerics has been INC for 371 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Liners India Ltd.,CRISIL,CRISIL | ICRA,2,Long term Loans,Long term Loans | Term loans,D,26-09-2025,270.0,HOT,Other,0.757.20,D365,0,0,0,0,1,8.7,MULTI-AGENCY INC (2 agencies) | HOT (270 days INC),"Your rating at CRISIL | ICRA has been INC for 270 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Maxheal Laboratories Pvt. Ltd.,BRICKWORK,BRICKWORK | CARE,2,Term loans,Term loans,C,26-09-2025,270.0,HOT,Other,6.3812.63,D365,0,0,0,0,1,8.7,MULTI-AGENCY INC (2 agencies) | HOT (270 days INC),"Your rating at BRICKWORK | CARE has been INC for 270 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Arjun Chemicals Pvt. Ltd.,CRISIL,BRICKWORK | CRISIL,2,Bank Guarantee,Bank Guarantee,D,26-09-2025,270.0,HOT,Chemicals/Pharma,1.001.00,D365,0,0,0,0,1,8.7,MULTI-AGENCY INC (2 agencies) | HOT (270 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 270 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Mark Infrastructure Pvt. Ltd.,CRISIL,ACUITE | CRISIL,2,Bank Guarantee,Bank Guarantee,D,26-09-2025,270.0,HOT,Construction,10.005.00,D365,0,0,0,0,1,8.7,MULTI-AGENCY INC (2 agencies) | HOT (270 days INC),"Your rating at ACUITE | CRISIL has been INC for 270 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Shailja Papers Ltd.,CRISIL,BRICKWORK | CRISIL,2,Letter Of credit,Letter Of credit,A 4,26-09-2025,270.0,HOT,Paper/Packaging,5.002.00,D365,0,0,0,0,1,8.7,MULTI-AGENCY INC (2 agencies) | HOT (270 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 270 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Vikram India Ltd.,BRICKWORK,BRICKWORK | CRISIL,2,Letter Of credit,Letter Of credit | Term loans,A 4,26-09-2025,270.0,HOT,Other,14.0015.00,D365,0,0,0,0,1,8.7,MULTI-AGENCY INC (2 agencies) | HOT (270 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 270 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Kushal Timber Pvt. Ltd.,CARE,BRICKWORK | CARE,2,Letter Of credit,Letter Of credit,A 4,26-09-2025,270.0,HOT,Other,33.0041.00,D365,0,0,0,0,1,8.7,MULTI-AGENCY INC (2 agencies) | HOT (270 days INC),"Your rating at BRICKWORK | CARE has been INC for 270 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Veeranarayana Metal Alloys Pvt. Ltd.,CRISIL,BRICKWORK | CRISIL,2,Bank Guarantee,Bank Guarantee,D,26-09-2025,270.0,HOT,Steel & Metals,0.30,D365,0,0,0,0,1,8.7,MULTI-AGENCY INC (2 agencies) | HOT (270 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 270 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Jai Durga Iron Pvt. Ltd.,ACUITE,ACUITE | CRISIL,2,Long term Loans,Letter Of credit | Long term Loans,B-,26-09-2025,270.0,HOT,Steel & Metals,2.251.44,D365,0,0,0,0,1,8.7,MULTI-AGENCY INC (2 agencies) | HOT (270 days INC),"Your rating at ACUITE | CRISIL has been INC for 270 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Srimunisuvrata Agri Intl. Ltd.,ICRA,ICRA | IND-RA,2,Non-fund-based financial facility/instrument,Non-fund-based financial facility/instrument | Non-government debt,D,26-09-2025,270.0,HOT,Agro/Food,544.00330.00,D365,0,0,0,0,1,8.7,MULTI-AGENCY INC (2 agencies) | HOT (270 days INC),"Your rating at ICRA | IND-RA has been INC for 270 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Amulya Sea Foods,Infomerics,Infomerics,1,Short term Bank Facilities - FBN/FBP/FB D/AACB/PSFC,Short term Bank Facilities - FBN/FBP/FB D/AACB/PSFC,IVR A4 (INC)(Reaffirmed),"June 18, 2025",370.0,ULTRA HOT,Agro/Food,40.0,Infomerics,0,0,0,0,0,8.7,ULTRA HOT (370 days INC),"Your rating at Infomerics has been INC for 370 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Supreme Auto Carrier Private Limited,Infomerics,Infomerics,1,Long Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),"June 18, 2025",370.0,ULTRA HOT,Automobiles,71.42,Infomerics,0,0,0,0,0,8.7,ULTRA HOT (370 days INC),"Your rating at Infomerics has been INC for 370 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
MS Fincap Private Limited,Infomerics,Infomerics,1,Long Term Fund Based Bank Facilities - Term Loans,Long Term Fund Based Bank Facilities - Term Loans,IVR BB+ (INC)(Downgraded),"June 19, 2025",369.0,ULTRA HOT,Other,59.49,Infomerics,0,0,0,0,0,8.69,ULTRA HOT (369 days INC),"Your rating at Infomerics has been INC for 369 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
JPM Exports Private Limited,Infomerics,Infomerics,1,Long Term Bank Facilities,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),"June 19, 2025",369.0,ULTRA HOT,Trading/Exports,50.0,Infomerics,0,0,0,0,0,8.69,ULTRA HOT (369 days INC),"Your rating at Infomerics has been INC for 369 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Prateek Apparels Private Limited,Infomerics,Infomerics,1,Short Term Bank Facilities,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),"June 20, 2025",368.0,ULTRA HOT,Textiles,9.0,Infomerics,0,0,0,0,0,8.68,ULTRA HOT (368 days INC),"Your rating at Infomerics has been INC for 368 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Salem Erode Investments Limited,Infomerics,Infomerics,1,Proposed Non-Convertible Debentures,Proposed Non-Convertible Debentures,IVR B+ (INC)(Downgraded),"June 20, 2025",368.0,ULTRA HOT,BFSI,99.41,Infomerics,0,0,0,0,0,8.68,ULTRA HOT (368 days INC),"Your rating at Infomerics has been INC for 368 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Paramount Textile Mills Pvt. Ltd.,ICRA,ACUITE | ICRA,2,Non-fund-based financial facility/instrument,Letter Of credit | Non-fund-based financial facility/instrument,A 2,29-09-2025,267.0,HOT,Agro/Food,3.007.50,D365,0,0,0,0,1,8.67,MULTI-AGENCY INC (2 agencies) | HOT (267 days INC),"Your rating at ACUITE | ICRA has been INC for 267 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Khaitan Winding Wire Pvt. Ltd.,BRICKWORK,ACUITE | BRICKWORK,2,Bank Guarantee,Bank Guarantee | Long term Loans,A 4,29-09-2025,267.0,HOT,Energy,6.001.23,D365,0,0,0,0,1,8.67,MULTI-AGENCY INC (2 agencies) | HOT (267 days INC),"Your rating at ACUITE | BRICKWORK has been INC for 267 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
New Win Win Feeds Pvt. Ltd.,CRISIL,CRISIL | ICRA,2,Term loans,Term loans,D,29-09-2025,267.0,HOT,Other,2.830.73,D365,0,0,0,0,1,8.67,MULTI-AGENCY INC (2 agencies) | HOT (267 days INC),"Your rating at CRISIL | ICRA has been INC for 267 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Rekha Corporation Pvt. Ltd.,CRISIL,CRISIL | IND-RA,2,Long term Loans,Long term Loans | Non-government debt,B+,29-09-2025,267.0,HOT,Other,11.003.00,D365,0,0,0,0,1,8.67,MULTI-AGENCY INC (2 agencies) | HOT (267 days INC),"Your rating at CRISIL | IND-RA has been INC for 267 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Baba Structural Pvt. Ltd.,CRISIL,CARE | CRISIL,2,Bank Guarantee,Bank Guarantee,A 4,29-09-2025,267.0,HOT,Other,2.701.70,D365,0,0,0,0,1,8.67,MULTI-AGENCY INC (2 agencies) | HOT (267 days INC),"Your rating at CARE | CRISIL has been INC for 267 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Ketan Construction Ltd.,BRICKWORK,BRICKWORK | IND-RA,2,Bank Guarantee,Bank Guarantee | Term loans,D,29-09-2025,267.0,HOT,Construction,606.00388.00,D365,0,0,0,0,1,8.67,MULTI-AGENCY INC (2 agencies) | HOT (267 days INC),"Your rating at BRICKWORK | IND-RA has been INC for 267 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Khyber Industries Pvt. Ltd.,BRICKWORK,BRICKWORK | CRISIL,2,Term loans,Fund based financial facility/instrument | Term loans,BB-,30-09-2025,266.0,HOT,Other,64.0053.74,D365,0,0,0,0,1,8.66,MULTI-AGENCY INC (2 agencies) | HOT (266 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 266 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Gautam Trade & Commerce Ltd.,ACUITE,ACUITE | CRISIL,2,Letter Of credit,Letter Of credit,A 4,30-09-2025,266.0,HOT,Other,5.005.00,D365,0,0,0,0,1,8.66,MULTI-AGENCY INC (2 agencies) | HOT (266 days INC),"Your rating at ACUITE | CRISIL has been INC for 266 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Ace Commercial Co. Pvt. Ltd.,CRISIL,CRISIL | IND-RA,2,Long term Loans,Long term Loans | Non-government debt,B,30-09-2025,266.0,HOT,Other,40.462.00,D365,0,0,0,0,1,8.66,MULTI-AGENCY INC (2 agencies) | HOT (266 days INC),"Your rating at CRISIL | IND-RA has been INC for 266 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
V U B Engiineering Ltd.,ACUITE,ACUITE | BRICKWORK,2,Letter Of credit,Letter Of credit,A 4+,30-09-2025,266.0,HOT,Other,15.0020.00,D365,0,0,0,0,1,8.66,MULTI-AGENCY INC (2 agencies) | HOT (266 days INC),"Your rating at ACUITE | BRICKWORK has been INC for 266 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Accrete Pharmaceuticals Pvt. Ltd.,CRISIL,CRISIL,1,Long term Loans,Long term Loans,B+,23-06-2025,365.0,ULTRA HOT,Chemicals/Pharma,3.60,D365,0,0,0,0,0,8.65,ULTRA HOT (365 days INC),"Your rating at CRISIL has been INC for 365 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Sandor Medicaids Pvt. Ltd.,ACUITE,ACUITE,1,Bank Guarantee,Bank Guarantee,D,23-06-2025,365.0,ULTRA HOT,Mining/Minerals,2.00,D365,0,0,0,0,0,8.65,ULTRA HOT (365 days INC),"Your rating at ACUITE has been INC for 365 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Canter Engineers Ltd.,ICRA,ICRA,1,Non-fund-based financial facility/instrument,Non-fund-based financial facility/instrument,A 4,23-06-2025,365.0,ULTRA HOT,Manufacturing,11.75,D365,0,0,0,0,0,8.65,ULTRA HOT (365 days INC),"Your rating at ICRA has been INC for 365 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Agri Search (India) Pvt. Ltd.,CRISIL,CRISIL,1,Term loans,Term loans,B,23-06-2025,365.0,ULTRA HOT,Agro/Food,6.70,D365,0,0,0,0,0,8.65,ULTRA HOT (365 days INC),"Your rating at CRISIL has been INC for 365 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Century Led Ltd.,ICRA,ICRA,1,Term loans,Term loans,BB+,23-06-2025,365.0,ULTRA HOT,Other,4.06,D365,0,0,0,0,0,8.65,ULTRA HOT (365 days INC),"Your rating at ICRA has been INC for 365 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Analyser Instrument Co. Pvt. Ltd.,ICRA,ICRA,1,Non-fund-based financial facility/instrument,Non-fund-based financial facility/instrument,A 4,23-06-2025,365.0,ULTRA HOT,Other,13.00,D365,0,0,0,0,0,8.65,ULTRA HOT (365 days INC),"Your rating at ICRA has been INC for 365 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Mehra Polytex Pvt. Ltd.,CRISIL,CRISIL,1,Bank Guarantee,Bank Guarantee,A 4,23-06-2025,365.0,ULTRA HOT,Other,2.00,D365,0,0,0,0,0,8.65,ULTRA HOT (365 days INC),"Your rating at CRISIL has been INC for 365 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Omprakash Roller Flour Mill Pvt. Ltd.,BRICKWORK,BRICKWORK,1,Term loans,Term loans,C,23-06-2025,365.0,ULTRA HOT,Agro/Food,1.49,D365,0,0,0,0,0,8.65,ULTRA HOT (365 days INC),"Your rating at BRICKWORK has been INC for 365 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Maktel Control & Systems Pvt. Ltd.,CRISIL,CRISIL,1,Bank Guarantee,Bank Guarantee,A 4,23-06-2025,365.0,ULTRA HOT,IT/Software,9.00,D365,0,0,0,0,0,8.65,ULTRA HOT (365 days INC),"Your rating at CRISIL has been INC for 365 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Pro-Interactive Services (India) Pvt. Ltd.,CRISIL,CRISIL,1,Bank Guarantee,Bank Guarantee,A 4+,23-06-2025,365.0,ULTRA HOT,Other,2.00,D365,0,0,0,0,0,8.65,ULTRA HOT (365 days INC),"Your rating at CRISIL has been INC for 365 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Unik Bazar Ltd.,CRISIL,CRISIL,1,Long term Loans,Long term Loans,B,23-06-2025,365.0,ULTRA HOT,Other,8.60,D365,0,0,0,0,0,8.65,ULTRA HOT (365 days INC),"Your rating at CRISIL has been INC for 365 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Micromax Informatics Ltd.,ACUITE,ACUITE,1,Letter Of credit,Letter Of credit,A 4+,23-06-2025,365.0,ULTRA HOT,BFSI,133.11,D365,0,0,0,0,0,8.65,ULTRA HOT (365 days INC),"Your rating at ACUITE has been INC for 365 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Shree Gopal Proteins India Pvt. Ltd.,CRISIL,CRISIL,1,Fund based financial facility/instrument,Fund based financial facility/instrument,B,23-06-2025,365.0,ULTRA HOT,Other,2.00,D365,0,0,0,0,0,8.65,ULTRA HOT (365 days INC),"Your rating at CRISIL has been INC for 365 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
