Company Name,Current Rating Agency,Instrument,Rating,Rating Date,Days Since Rating,Urgency,Amount Cr,Sector,Source,Is Super Target T1,Is Super Target T2,Is Three Way INC,Multi Agency INC,Priority Score,SEBI Note,Why Target,ACER Pitch Script
Om Corrugated Pack Pvt. Ltd.,ICRA,NCD,B+/A4,2025-09-19,278.0,HOT,2.70,Paper/Packaging,D365,0.0,0.0,0.0,0.0,5.77,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (278 days),Your NCD rating at ICRA has been INC for 278 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Patron Industries Pvt. Ltd.,ICRA,NCD,B+/A4,2025-09-19,278.0,HOT,0.50,Other,D365,0.0,0.0,0.0,0.0,5.77,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (278 days),Your NCD rating at ICRA has been INC for 278 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Valencia and Mishal Ventures Private Limited,Infomerics,NCD,IVR D (INC)(Reaffirmed),2025-09-19,278.0,HOT,,Other,Infomerics,0.0,0.0,0.0,0.0,5.77,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (278 days),Your NCD rating at Infomerics has been INC for 278 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Crystal Autocars Pvt. Ltd.,CARE,NCD,BB-/A4,2025-09-22,275.0,HOT,15.00,Automobiles,D365,0.0,0.0,0.0,0.0,5.74,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (275 days),Your NCD rating at CARE has been INC for 275 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
D P Jain & Co Infrastructure Pvt. Ltd.,ICRA,NCD,D,2025-09-22,275.0,HOT,330.00,Construction,D365,0.0,0.0,0.0,0.0,5.74,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (275 days),Your NCD rating at ICRA has been INC for 275 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Emmennar Pharma Pvt. Ltd.,ICRA,NCD,B+/A4,2025-09-22,275.0,HOT,23.95,Chemicals/Pharma,D365,0.0,0.0,0.0,0.0,5.74,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (275 days),Your NCD rating at ICRA has been INC for 275 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Kumaran Filaments Pvt. Ltd.,CARE,NCD,BB-/A4,2025-09-22,275.0,HOT,38.00,Other,D365,0.0,0.0,0.0,1.0,8.74,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (275 days),Your NCD rating at CARE has been INC for 275 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Laguna Clothing Pvt. Ltd.,ICRA,NCD,BB+/A4+,2025-09-22,275.0,HOT,35.00,Textiles,D365,0.0,0.0,0.0,0.0,5.74,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (275 days),Your NCD rating at ICRA has been INC for 275 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Neerus Ensembles Pvt. Ltd.,ICRA,NCD,B+/A4,2025-09-22,275.0,HOT,0.16,Other,D365,0.0,0.0,0.0,0.0,5.74,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (275 days),Your NCD rating at ICRA has been INC for 275 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Al-Saqib Exports Pvt. Ltd.,CARE,NCD,D,2025-09-23,274.0,HOT,30.00,Trading/Exports,D365,0.0,0.0,0.0,0.0,5.73,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (274 days),Your NCD rating at CARE has been INC for 274 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Nash Fashion (India) Ltd.,CARE,NCD,D,2025-09-23,274.0,HOT,10.00,Other,D365,0.0,0.0,0.0,0.0,5.73,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (274 days),Your NCD rating at CARE has been INC for 274 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Tribeni Constructions Ltd.,ICRA,NCD,A-/A2+,2025-09-23,274.0,HOT,304.00,Construction,D365,0.0,0.0,0.0,0.0,5.220000000000001,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (274 days),Your NCD rating at ICRA has been INC for 274 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Inditrade Microfinance Limited,Infomerics,NCD,IVR D (INC)(Reaffirmed),2025-09-23,274.0,HOT,,BFSI,Infomerics,0.0,0.0,0.0,0.0,5.73,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (274 days),Your NCD rating at Infomerics has been INC for 274 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Aadhi Cars Pvt. Ltd.,ICRA,NCD,B+/A4,2025-09-24,273.0,HOT,3.58,Automobiles,D365,0.0,1.0,0.0,1.0,14.43,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (273 days),Your NCD rating at ICRA has been INC for 273 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
B L Mehta Constructions Pvt. Ltd.,CARE,NCD,B-/A4,2025-09-24,273.0,HOT,7.50,Construction,D365,0.0,0.0,0.0,0.0,5.720000000000001,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (273 days),Your NCD rating at CARE has been INC for 273 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Cooper-Standard Services India Pvt. Ltd.,ICRA,NCD,B/A4,2025-09-24,273.0,HOT,55.00,Other,D365,0.0,0.0,0.0,0.0,5.720000000000001,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (273 days),Your NCD rating at ICRA has been INC for 273 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Durga Krishna Store Pvt. Ltd.,CARE,NCD,B+/A4,2025-09-24,273.0,HOT,,Other,D365,0.0,0.0,0.0,1.0,9.63,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (273 days),Your NCD rating at CARE has been INC for 273 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Ramsons Food Ltd.,CARE,NCD,BB-/A4,2025-09-24,273.0,HOT,195.00,Agro/Food,D365,0.0,0.0,0.0,0.0,5.720000000000001,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (273 days),Your NCD rating at CARE has been INC for 273 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Rana Steels India Pvt. Ltd.,CARE,NCD,D,2025-09-24,273.0,HOT,4.00,Steel,D365,0.0,0.0,0.0,1.0,8.59,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (273 days),Your NCD rating at CARE has been INC for 273 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Reflexions Narayani Impex Pvt. Ltd.,ICRA,NCD,B/A4,2025-09-24,273.0,HOT,2.57,Other,D365,0.0,0.0,0.0,0.0,5.720000000000001,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (273 days),Your NCD rating at ICRA has been INC for 273 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Serentica Renewables India Pvt. Ltd.,ICRA,NCD,AA-/A1+,2025-09-24,273.0,HOT,15.00,Energy,D365,0.0,0.0,0.0,0.0,5.720000000000001,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (273 days),Your NCD rating at ICRA has been INC for 273 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Shivam Hi-Tech Steels Pvt. Ltd.,ICRA,NCD,B+/A4,2025-09-24,273.0,HOT,2.54,Steel,D365,0.0,0.0,0.0,1.0,8.72,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (273 days),Your NCD rating at ICRA has been INC for 273 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Devkiran Paper Mills Pvt. Ltd.,CARE,NCD,D,2025-09-25,272.0,HOT,9.78,Paper/Packaging,D365,0.0,0.0,0.0,1.0,7.95,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (272 days),Your NCD rating at CARE has been INC for 272 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Ensemble Infrastructure India Ltd.,CARE,NCD,B-/A4,2025-09-25,272.0,HOT,5.00,Construction,D365,0.0,0.0,0.0,1.0,8.71,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (272 days),Your NCD rating at CARE has been INC for 272 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Al-Faheem Meatex Pvt. Ltd.,CARE,NCD,B-/A4,2025-09-26,271.0,HOT,23.00,Agro/Food,D365,0.0,0.0,0.0,0.0,5.7,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (271 days),Your NCD rating at CARE has been INC for 271 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Allchem Lifescience Ltd.,CARE,NCD,B+/A4,2025-09-26,271.0,HOT,13.50,Chemicals/Pharma,D365,0.0,0.0,0.0,0.0,5.7,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (271 days),Your NCD rating at CARE has been INC for 271 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Ashok Bricks Inds. Pvt. Ltd.,ICRA,NCD,D,2025-09-26,271.0,HOT,0.03,Construction,D365,1.0,0.0,0.0,1.0,21.99,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (271 days),Your NCD rating at ICRA has been INC for 271 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Liners India Ltd.,ICRA,NCD,D,2025-09-26,271.0,HOT,0.05,Other,D365,0.0,0.0,0.0,1.0,8.7,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (271 days),Your NCD rating at ICRA has been INC for 271 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
S K S Ispat & Power Ltd.,CARE,NCD,BB/A4,2025-09-26,271.0,HOT,62.00,Energy,D365,0.0,0.0,0.0,0.0,5.7,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (271 days),Your NCD rating at CARE has been INC for 271 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
S R Tranzcars Pvt. Ltd.,ICRA,NCD,C/A4,2025-09-26,271.0,HOT,0.82,Automobiles,D365,0.0,0.0,0.0,1.0,8.03,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (271 days),Your NCD rating at ICRA has been INC for 271 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Sharu Steels Pvt. Ltd.,ICRA,NCD,B+/A4,2025-09-26,271.0,HOT,,Steel,D365,0.0,1.0,0.0,1.0,13.7,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (271 days),Your NCD rating at ICRA has been INC for 271 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Bhumi Cottex Industry Pvt. Ltd.,ICRA,NCD,B+/A4,2025-09-29,268.0,HOT,7.00,Manufacturing,D365,0.0,0.0,0.0,0.0,5.67,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (268 days),Your NCD rating at ICRA has been INC for 268 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Condor Footwear (India) Ltd.,CARE,NCD,BB-/A4,2025-09-29,268.0,HOT,38.00,Other,D365,0.0,0.0,0.0,0.0,5.67,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (268 days),Your NCD rating at CARE has been INC for 268 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Condor Footwear Ltd.,CARE,NCD,B+/A4,2025-09-29,268.0,HOT,5.00,Other,D365,0.0,0.0,0.0,0.0,5.67,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (268 days),Your NCD rating at CARE has been INC for 268 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Grentex & Co. Pvt. Ltd.,ICRA,NCD,BBB/A3+,2025-09-29,268.0,HOT,15.00,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (268 days),Your NCD rating at ICRA has been INC for 268 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Ideal Fastener (India) Pvt. Ltd.,CARE,NCD,BBB/A3+,2025-09-29,268.0,HOT,16.00,Other,D365,0.0,0.0,0.0,0.0,5.67,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (268 days),Your NCD rating at CARE has been INC for 268 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Rewa Leisure Pvt. Ltd.,CARE,NCD,D,2025-09-29,268.0,HOT,3.00,Other,D365,0.0,0.0,0.0,0.0,5.67,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (268 days),Your NCD rating at CARE has been INC for 268 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Usha Yarns Ltd.,CARE,NCD,B+/A4,2025-09-29,268.0,HOT,0.42,Textiles,D365,0.0,0.0,0.0,0.0,5.67,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (268 days),Your NCD rating at CARE has been INC for 268 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Gupta Metal Sheets Ltd.,CARE,NCD,B-/A4,2025-09-30,267.0,HOT,7.00,Other,D365,0.0,0.0,0.0,0.0,5.66,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (267 days),Your NCD rating at CARE has been INC for 267 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Kumar Arch Tech Ltd.,ICRA,NCD,BB+/A4+,2025-09-30,267.0,HOT,13.00,IT/Technology,D365,0.0,0.0,0.0,0.0,5.66,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (267 days),Your NCD rating at ICRA has been INC for 267 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Monomark Engineering (India) Ltd.,CARE,NCD,BB/A4,2025-09-30,267.0,HOT,105.00,Manufacturing,D365,0.0,0.0,0.0,0.0,5.66,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (267 days),Your NCD rating at CARE has been INC for 267 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
A R L Infratech Ltd.,CARE,NCD,A/A1,2025-10-01,266.0,HOT,110.00,Construction,D365,0.0,0.0,0.0,0.0,5.65,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (266 days),Your NCD rating at CARE has been INC for 266 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Dali & Samir Engg. Pvt. Ltd.,CARE,NCD,BB+/A4+,2025-10-01,266.0,HOT,28.22,Agro/Food,D365,0.0,0.0,0.0,0.0,5.65,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (266 days),Your NCD rating at CARE has been INC for 266 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Lok Chemicals Pvt. Ltd.,CARE,NCD,BB+/A4,2025-10-01,266.0,HOT,151.00,Chemicals/Pharma,D365,0.0,0.0,0.0,0.0,5.65,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (266 days),Your NCD rating at CARE has been INC for 266 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Space Wood Furnishers Pvt. Ltd.,CARE,NCD,BB+/A4+,2025-10-01,266.0,HOT,46.50,Other,D365,0.0,0.0,0.0,0.0,5.65,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (266 days),Your NCD rating at CARE has been INC for 266 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
A-One Footarts Pvt. Ltd.,CARE,NCD,BBB/A3+,2025-10-03,264.0,HOT,4.00,Other,D365,0.0,0.0,0.0,1.0,7.86,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (264 days),Your NCD rating at CARE has been INC for 264 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
P S Bedi & Co. Pvt. Ltd.,CARE,NCD,B-/A4,2025-10-03,264.0,HOT,1.00,Other,D365,0.0,0.0,0.0,0.0,5.63,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (264 days),Your NCD rating at CARE has been INC for 264 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Aimco Pesticides Ltd.,CARE,NCD,BB-/A4,2025-10-06,261.0,HOT,5.00,Chemicals/Pharma,D365,0.0,0.0,0.0,0.0,5.6,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (261 days),Your NCD rating at CARE has been INC for 261 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
R Y Midas Alluminiums Pvt. Ltd.,CARE,NCD,D,2025-10-06,261.0,HOT,29.00,Other,D365,0.0,0.0,0.0,0.0,5.6,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (261 days),Your NCD rating at CARE has been INC for 261 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Standard Infratech India Pvt. Ltd.,IND-RA,NCD,BB+/A4+,2025-10-06,261.0,HOT,163.05,Construction,D365,0.0,0.0,0.0,0.0,5.390000000000001,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (261 days),Your NCD rating at IND-RA has been INC for 261 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Presto Info Solutions Private Limited,Infomerics,NCD,IVR D (INC)(Downgraded),2025-10-06,261.0,HOT,,IT/Technology,Infomerics,0.0,0.0,0.0,0.0,5.6,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (261 days),Your NCD rating at Infomerics has been INC for 261 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
