Company Name,Priority Tier,Score,Current Rater(s),Instrument Type,Rating,Last Rating Date,Days Overdue,Urgency,Signal_UltraHot,Signal_DualINC,Signal_RecentTransition,Signal_MultiAgency,Signal_Downgraded,Why Target,ACER Pitch Angle
B R T Spinner Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,B,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
C R Auluck & Sons Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Cauvery Powergeneration Chennai Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,D,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ch Gowri Shankar Infra Build (India) Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Fund based financial facility/instrument,BB-,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Chemline India Ltd.,TIER 4 — STANDARD,0,CRISIL,Letter Of credit,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Coastal Chemical Co. Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Letter Of credit,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Corial Ceramic Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,B,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Crevita Granito Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL | ICRA,Bank Guarantee,A 4,2026-02-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Daaj Hotels & Resorts Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Term loans,D,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Daga Power System Engg. Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Darjeeling Tea & Chinchona Association Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,B+,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Desein Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL | ICRA,Non-fund-based financial facility/instrument,D,2025-07-21,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Disha Auto Components Pvt. Ltd.,TIER 4 — STANDARD,0,ACUITE | CRISIL,Fund based financial facility/instrument,B,2025-11-11,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Dolphin Polyplast Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Letter Of credit,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Edible Products (India) Ltd.,TIER 4 — STANDARD,0,CARE,Term loans,B,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Eight Lions Hospital Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,B-,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
G G Automotive Gears Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Bank Guarantee,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Gagan Trexpo Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Non-government debt,C/A4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ganesh Diagnostic & Imaging Centre Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,D,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Global Ispaat Pvt. Ltd.,TIER 4 — STANDARD,0,CARE,Non-government debt,B-/A4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Gopuram Enterprises Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL | IND-RA,Non-fund based working capital limit,B-,2025-10-13,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Grobest Feeds Corpn. (India) Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Letter Of credit,B,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Innovative Ideals & Services (India) Ltd.,TIER 4 — STANDARD,0,CARE,Bank Guarantee,D,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Kejriwal Bee Care India Pvt. Ltd.,TIER 4 — STANDARD,0,CARE,Bank Guarantee,A 4+,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Khare & Tarkunde Infrastructure Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK | IND-RA,Letter Of credit,D,2025-11-24,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
L S M L Pvt. Ltd.,TIER 4 — STANDARD,0,CARE | IND-RA,Non-fund based working capital limit,D,2026-03-06,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
L T C Commercial Co. Pvt. Ltd.,TIER 4 — STANDARD,0,CARE,Term loans,BB-,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Lexus Motors Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,B,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
M V Shiptrade Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Letter Of credit,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Maple Panels Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK | IND-RA,Non-fund based working capital limit,A 4+,2025-09-08,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Mascom Steel (India) Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,B-,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Mathiyan Construction Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK | ICRA,Bank Guarantee,D,2025-10-30,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Megha Agrotech Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4+,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Meghalaya Cast & Alloys Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL | IND-RA,Non-fund based working capital limit,A 4,2025-10-09,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Melzer Chemicals Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4+,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Metro Transit Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,B+,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Minitek Systems (India) Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Mobility Solutions Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Modi Projects Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Mohamad Israil Cold Storages Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK | IND-RA,Term loans,B-,2025-11-25,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Mpower Infratech (India) Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4+,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Multiurban Infra Services Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Muzaffarpur Vidyut Vitaran Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,D,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
N C John & Sons Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4+,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Natural Agritech Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Navjivan Polyfab Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,B-,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Nexus Electro Steel Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,D,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Niagara Metals India Ltd.,TIER 4 — STANDARD,0,CARE | IND-RA,Non-fund based working capital limit,D,2025-11-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Nilgiri Textiles Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Nirjharaa Industries Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,B,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Nirmala Polyropes India Pvt. Ltd.,TIER 4 — STANDARD,0,ACUITE | IND-RA,Term loans,BB-,2026-01-22,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Nowrangroy Agro Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ocean Gate Container Terminals Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ogene Systems India Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,D,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Orbit Technologies Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Orito Polyfab Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Oswal Cables Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Bank Guarantee,A 4,2025-12-03,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ottathingal India Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,B-,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
P V N Fabrics Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK | IND-RA,Non-fund based working capital limit,D,2026-02-23,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Paras Polymers Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Pelican Rubber Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,D,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Phorotech Surfin (India) Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,BB-,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Pioneer Torsteel Mills Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,D,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Pitambra Books Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Poddar Car World Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL | IND-RA,Non-fund based working capital limit,A 4+,2025-11-05,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Pommys Garments (India) Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA | IND-RA,Non-fund based working capital limit,D,2026-04-27,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Power & Instrumentation (Gujarat) Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Prabhu Agarwalla Construction Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Non-government debt,D,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Pragati Edible Processing Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4+,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Prakash Oils Ltd.,TIER 4 — STANDARD,0,ICRA,Non-fund-based financial facility/instrument,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Prashant Automobiles Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Prathishta Business Solutions Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,D,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Pratistha Engineering Ltd.,TIER 4 — STANDARD,0,CRISIL | IND-RA,Non-fund based working capital limit,A 4,2025-11-12,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Precision Granite & Marble Pvt. Ltd.,TIER 4 — STANDARD,0,ACUITE | IND-RA,Bank Guarantee,A 4,2025-09-11,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Premier India Bearings Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Prince Mfg Inds. Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,D,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Prince S W R Systems Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,D,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Pure Petrochem India Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL | IND-RA,Non-fund based working capital limit,A 4,2025-12-22,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
R C All-Tech Power Systems Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,B,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
R R R Constructions & Projects Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Fund based financial facility/instrument,B+,2025-08-25,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Radhey Narayan Inds. Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL | IND-RA,Term loans,B-,2025-07-29,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Raj Woodart Interior Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ramkumar Mills Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ratnadeep Metal & Tubes Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4+,2026-04-28,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Regency Hospital Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ria Hotels Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,B-,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Rising Hotels Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,B,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Royalline Resources Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-government debt,A 4,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Rythu Dairy Products Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL | IND-RA,Term loans,BB-,2025-09-29,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
S B L Construction Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,D,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
S E P C Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,D,2025-09-29,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
S M E Steels Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4+,2025-07-18,337,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
