Company Name,Instrument Type,Current Rating Agency,Rating,Rating Date,Urgency,Months Since Rating,Category,Multi Agency INC,Why Target,ACER Pitch Angle
Delight Dairy Ltd.,Bank Guarantee,CRISIL,A 4,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Delight Dairy Ltd.,Long term Loans,CRISIL,B+,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
G S Motors Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
G S Motors Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Ganesh Steel & Alloys Ltd.,Bank Guarantee,CRISIL,A 4,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Ganesh Steel & Alloys Ltd.,Fund based financial facility/instrument,CRISIL,B,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Gauri International Pvt. Ltd.,Long term Loans,CRISIL,D,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Goodwill Fabrics Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Goodwill Fabrics Pvt. Ltd.,Term loans,CRISIL,B,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Govindam Projects Pvt. Ltd.,Long term Loans,CRISIL,B,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Guru Laxmi Cottex Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Guru Laxmi Cottex Pvt. Ltd.,Term loans,CRISIL,B+,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
H R International Ltd.,Bank Guarantee,CRISIL,D,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
H R International Ltd.,Letter Of credit,CRISIL,D,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
H R International Ltd.,Long term Loans,CRISIL,D,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
H R International Ltd.,Term loans,CRISIL,D,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Hasimara Industries Ltd.,Bank Guarantee,CRISIL,A 4,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Hasimara Industries Ltd.,Term loans,CRISIL,B+,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
I C E D Desserts & Food Parlours (India) Pvt. Ltd.,Term loans,CRISIL,B,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Iron Triangle Ltd.,Bank Guarantee,CRISIL,A 4,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Iron Triangle Ltd.,Fund based financial facility/instrument,CRISIL,B,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
J B Fashions Ltd.,Long term Loans,CRISIL,B,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
J B Fashions Ltd.,Term loans,CRISIL,B,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
J F K International Ltd.,Long term Loans,CRISIL,B+,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Janardan Nirman Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Jhunjhunwala Oil Mills Ltd.,Letter Of credit,CRISIL,D,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Jhunjhunwala Oil Mills Ltd.,Long term Loans,CRISIL,D,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Jhunjhunwala Oil Mills Ltd.,Term loans,CRISIL,D,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Konark Gujarat P V Pvt. Ltd.,Term loans,CRISIL,B,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Krishna Corpindia Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Krishna Corpindia Pvt. Ltd.,Letter Of credit,CRISIL,A 4+,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Krishna Corpindia Pvt. Ltd.,Long term Loans,CRISIL,BB+,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Logon India Infrastructure Pvt. Ltd.,Bank Guarantee,CRISIL,D,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
M A F Clothing Pvt. Ltd.,Letter Of credit,CRISIL,A 4+,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
M A F Clothing Pvt. Ltd.,Term loans,CRISIL,BB+,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
M J Grain Products Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-11-20,MEDIUM,7.1,HOT,BRICKWORK_INC,CRISIL INC (7 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
M J Grain Products Pvt. Ltd.,Term loans,CRISIL,B+,2025-11-20,MEDIUM,7.1,HOT,BRICKWORK_INC,CRISIL INC (7 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Mangalam Drugs & Organics Ltd.,Bank Guarantee,CRISIL,A 4+,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Mangalam Drugs & Organics Ltd.,Letter Of credit,CRISIL,A 4+,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Mangalam Drugs & Organics Ltd.,Term loans,CRISIL,BB+,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Marelli U M Electronic Systems Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Marelli U M Electronic Systems Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Marelli U M Electronic Systems Pvt. Ltd.,Term loans,CRISIL,B+,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Merit Organics Ltd.,Letter Of credit,CRISIL,A 4,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Merit Organics Ltd.,Term loans,CRISIL,B+,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Metro Superspeciality Hospitals Pvt. Ltd.,Term loans,CRISIL,B+,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Modi Car Agencies Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Modi Car Agencies Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Modi Car Agencies Pvt. Ltd.,Term loans,CRISIL,B,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Morth Infrastructure Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Neel Kanth Agrofood Products Pvt. Ltd.,Long term Loans,CRISIL,B,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Nis Facility Mgmt. Services Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Regent Energy Ltd.,Term loans,CRISIL,B+,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Regent Energy Ltd.,Term loans,CRISIL,B+,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Shri Santhosh Meenakshi Textiles Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Shri Santhosh Meenakshi Textiles Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Shri Santhosh Meenakshi Textiles Pvt. Ltd.,Long term Loans,CRISIL,B,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Simbhaoli Sugars Ltd.,Term loans,CRISIL,D,2025-11-18,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Sri Lakshmi Kantha Spinners Ltd.,Long term Loans,CRISIL,D,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Stellar Autohaus Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,BB+,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Stellar Autohaus Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,BB+,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Stellar Autohaus Pvt. Ltd.,Term loans,CRISIL,BB+,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Super Plastic Coats Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Tehri Iron & Steel Casting Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,2025-11-20,MEDIUM,7.1,HOT,BRICKWORK_INC,CRISIL INC (7 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Tehri Iron & Steel Casting Pvt. Ltd.,Long term Loans,CRISIL,BB+,2025-11-20,MEDIUM,7.1,HOT,BRICKWORK_INC,CRISIL INC (7 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Ticel Biopark Ltd.,Long term Loans,CRISIL,B+,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Ticel Biopark Ltd.,Long term Loans,CRISIL,B+,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Vinir Engineering Ltd.,Letter Of credit,CRISIL,A 4+,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
9 Planets Products Pvt. Ltd.,Term loans,CRISIL,D,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
A T R Malleable Casting Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
A T R Malleable Casting Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-11-20,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Adachi Natural Polymer Ltd.,Long term Loans,CRISIL,B,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Agrawal Structure Mills Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-11-18,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Akross Synthetics Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Akross Synthetics Pvt. Ltd.,Long term Loans,CRISIL,B,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Akross Synthetics Pvt. Ltd.,Long term Loans,CRISIL,B,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Ambani Vitrified Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Amkette Analytics Ltd.,Bank Guarantee,CRISIL,A 4,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Amkette Analytics Ltd.,Letter Of credit,CRISIL,A 4,2025-11-19,MEDIUM,7.1,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Ardhinusa Drilling Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-11-18,MEDIUM,7.1,HOT,ACUITE_INC,CRISIL INC (7 months overdue) + ACUITE_INC — multi-agency SME,Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Astam Healthcare Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Camerich Papers Pvt. Ltd.,Letter Of credit,CRISIL,D,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Camerich Papers Pvt. Ltd.,Short-term loan,CRISIL,D,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Camerich Papers Pvt. Ltd.,Term loans,CRISIL,D,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Clayris Ceramics Pvt. Ltd.,Bank Guarantee,CRISIL,D,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Clayris Ceramics Pvt. Ltd.,Letter Of credit,CRISIL,D,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Clayris Ceramics Pvt. Ltd.,Long term Loans,CRISIL,D,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Clayris Ceramics Pvt. Ltd.,Long term Loans,CRISIL,D,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Concord Drugs Ltd.,Letter Of credit,CRISIL,A 4,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Concord Drugs Ltd.,Term loans,CRISIL,B-,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Deshmukh Lead Pvt. Ltd.,Long term Loans,CRISIL,B,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Deshmukh Lead Pvt. Ltd.,Term loans,CRISIL,B,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Drish Shoes Ltd.,Letter Of credit,CRISIL,D,2025-11-21,MEDIUM,7.0,HOT,BRICKWORK_INC,CRISIL INC (7 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Drish Shoes Ltd.,Term loans,CRISIL,D,2025-11-21,MEDIUM,7.0,HOT,BRICKWORK_INC,CRISIL INC (7 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
E Meditek Insurance Ltd.,Bank Guarantee,CRISIL,A 4,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
E Meditek Insurance Ltd.,Long term Loans,CRISIL,B+,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
E Meditek Insurance Ltd.,Long term Loans,CRISIL,B+,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Ebony Automobiles Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Ekbote'S Logs & Lumbers Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Ekbote'S Logs & Lumbers Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Future Automobile Agency Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,BB-,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Future Automobile Agency Pvt. Ltd.,Term loans,CRISIL,BB-,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Goldstar Power Ltd.,Letter Of credit,CRISIL,A 4,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Goldstar Power Ltd.,Long term Loans,CRISIL,B,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Goldstar Power Ltd.,Term loans,CRISIL,B,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Goldstar Power Ltd.,Term loans,CRISIL,B,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Himalaya Food Intl. Ltd.,Bank Guarantee,CRISIL,D,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Himalaya Food Intl. Ltd.,Letter Of credit,CRISIL,D,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Himalaya Food Intl. Ltd.,Term loans,CRISIL,D,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Kailash Ginning & Pressing Pvt. Ltd.,Long term Loans,CRISIL,D,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Karnimata Cold Storage Ltd.,Term loans,CRISIL,B,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Kasturi Multi Solutions Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B+,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
Kasturi Multi Solutions Pvt. Ltd.,Term loans,CRISIL,B+,2025-11-21,MEDIUM,7.0,HOT,,CRISIL INC (7 months overdue),Renewal due soon (7mo) — proactive reach before CRISIL auto-renews.
