Company Name,Instrument Type,Current Rating,Rating Date,Urgency,Category,Is INC,Size
TruCap Finance Limited [Erstwhile Dhanvarsha Finvest Limited],Fund Based Bank Facilities - Term Loan,IVR D (Downgraded),"October 24, 2025",MEDIUM,NON-INC,False,Rs. 107.41 Cr.
Salasar Dineshchandra Infraprojects Private Limited,Long Term Bank Facilities,IVR AAA (Reaffirmed and Withdrawn),"February 28, 2024",HIGH,NON-INC,False,Rs. 105.22 Cr.
Sudharma Infratech Private Limited,Short Term Bank Facilities - Bank Guarantee,IVR A3 (Reaffirmed),"January 14, 2026",LOW,NON-INC,False,Rs. 44.00 Cr. (Enhanced from Rs. 30.00 Cr.)
Sudharma Infratech Private Limited,Long Term Bank Facilities - Cash Credit,IVR BBB- (Reaffirmed),"January 14, 2026",LOW,NON-INC,False,Rs. 21.00 Cr. (Enhanced from Rs. 12.60 Cr.)
Sudharma Infratech Private Limited,Long Term Bank Facilities - Working Capital Term Loan,IVR BBB- (Reaffirmed),"January 14, 2026",LOW,NON-INC,False,Rs. 0.80 Cr. (Reduced from Rs. 2.40 Cr.)
Eco Cane Sugar Energy Limited,Proposed Short Term  Bank Facilities - Bill  Discounting,IVR D (Reaffirmed & Withdrawn),"March 7, 2022",HIGH,NON-INC,False,Rs. 9.77 Cr. (Decreased from  15.00)
Eco Cane Sugar Energy Limited,Long Term Fund Based Bank Facilities - Cash  Credit (Warehousing  Receipt),IVR D (Reaffirmed & Withdrawn),"March 7, 2022",HIGH,NON-INC,False,Rs. 85.00 Cr.  (Decreased from 100.00)
Eco Cane Sugar Energy Limited,Long Term Fund Based Bank Facilities - Term  Loans,IVR D (Reaffirmed & Withdrawn),"March 7, 2022",HIGH,NON-INC,False,Rs. 108.23 Cr. (Increased from 88.00)
Spanv Medisearch Lifesciences Private Limited,Proposed Long Term Bank Facilities - Cash Credit,Provisional IVR A (CE)(Withdrawn),"January 5, 2022",HIGH,NON-INC,False,Rs. 15.00 Cr.
Spanv Medisearch Lifesciences Private Limited,Proposed Long Term Bank Facilities - Term Loan,Provisional IVR A (CE)(Withdrawn),"January 5, 2022",HIGH,NON-INC,False,Rs. 190.00 Cr.
Regaal Resources Private Limited,Long Term Bank Facilities,Withdrawn,"December 12, 2022",HIGH,NON-INC,False,-
Vishesh Diagnostics Private Limited,(Proposed) Short Term Facility - Fund Based - Overdraft,Withdrawn,"January 21, 2021",HIGH,NON-INC,False,-
Vishesh Diagnostics Private Limited,Short Term Facility - Fund Based - Overdraft,Withdrawn,"January 21, 2021",HIGH,NON-INC,False,-
Vishesh Diagnostics Private Limited,(Proposed) Long Term Fund Based Facility - Term Loan,Withdrawn,"January 21, 2021",HIGH,NON-INC,False,-
Lalchnd Jewellers Private Limited,Long Term Bank Facilities,IVR BBB+ (Reaffirmed),"September 24, 2025",MEDIUM,NON-INC,False,Rs. 162.00 Cr. (enhanced from Rs. 86.50 Cr.)
G-One Agro Products Limited,Short Term Facilities,IVR A2+ (Reaffirmed),"October 29, 2025",MEDIUM,NON-INC,False,Rs. 261.76 Cr.
G-One Agro Products Limited,Long Term Facilities,IVR A- (Reaffirmed),"October 29, 2025",MEDIUM,NON-INC,False,Rs. 33.75 Cr.
D M Corporation,Short Term Non Fund Based Facility - Letter of Credit,Withdrawn,"February 5, 2021",HIGH,NON-INC,False,-
Turtle Limited,Long Term Bank Facilities (Including Proposed facility),IVR BBB- (Reaffirmed),"December 10, 2025",MEDIUM,NON-INC,False,Rs. 150.00 Cr. (Enhanced from Rs. 130.00 Crore)
"BKM Industries Limited (Formerly, Manaksia Industries Ltd)",Corporate Governance Rating,IVR CGR 3+ (Withdrawn),"February 21, 2018",HIGH,NON-INC,False,-
"Radiant Life Care Private Limited (formerly, Halcyon Finance & Capital Advisors Pvt. Ltd.)",Non-Convertible Debentures,IVR A- (Withdrawn),"May 12, 2020",HIGH,NON-INC,False,Rs. 55.00 Cr.
"Radiant Life Care Private Limited (formerly, Halcyon Finance & Capital Advisors Pvt. Ltd.)",Long Term Loans,IVR A- (Withdrawn),"May 12, 2020",HIGH,NON-INC,False,Rs. 65.00 Cr.
Royal Infraconstru Limited,Short Term Bank Facilities - Derivatives (incl. proposed),IVR A1 (Assigned),"August 21, 2025",MEDIUM,NON-INC,False,Rs. 2.47 Cr.
Royal Infraconstru Limited,Short Term Bank Facilities,IVR A1 (Reaffirmed),"August 21, 2025",MEDIUM,NON-INC,False,Rs. 590.00 Cr. (enhanced from Rs. 490.00 crore)
Royal Infraconstru Limited,Long Term Bank Facilities,IVR A (Reaffirmed),"August 21, 2025",MEDIUM,NON-INC,False,Rs. 233.23 Cr. (reduced from Rs. 238.74 crore)
Eastern Logica Infoway Limited,Long Term Fund Based Facilities- Cash Credit,IVR BBB-(Withdrawn)(downgraded from IVR BBB) (ISSUER NOT COOPERATING),"August 20, 2019",HIGH,NON-INC,False,Rs. 35.00 Cr.
Everest Metals FZE,Long Term Fund Based Limits - OD Proposed,IVR C (ISSUER NOT COOPEARTING),"March 27, 2025",HIGH,NON-INC,False,Rs. 63.30 Cr. (9.74 MN USD)
Magnifico Minerals Private Limited,Short-term Bank Facilities,IVR D (ISSUER NOT COOPERATING),"December 4, 2025",MEDIUM,NON-INC,False,Rs. 365.00 Cr.
Magnifico Minerals Private Limited,Long-term Bank Facilities,IVR D (ISSUER NOT COOPERATING),"December 4, 2025",MEDIUM,NON-INC,False,Rs. 35.00 Cr.
Hindustan Structural Pipes Limited (Erstwhile Ispat India),Long Term Bank Facilities â€“ GECL,Withdrawn,"December 23, 2025",LOW,NON-INC,False,-
Hindustan Structural Pipes Limited (Erstwhile Ispat India),Long Term Bank Facilities,IVR A (Upgraded),"December 23, 2025",LOW,NON-INC,False,Rs. 218.83 Cr. (enhanced from Rs. 158.61 Cr.)
Kota Electricity Distribution Limited,Short Term Bank Facilities,IVR A2 (Reaffirmed),"July 29, 2025",MEDIUM,NON-INC,False,Rs. 170.00 Cr.
Kota Electricity Distribution Limited,Long Term Bank Facilities,IVR BBB+ (Reaffirmed),"July 29, 2025",MEDIUM,NON-INC,False,Rs. 276.76 Cr. (reduced from Rs. 290.29 Crore)
Paisalo Digital Limited,Proposed Commercial Paper (CPs),IVR A1+ (Reaffirmed),"December 9, 2025",MEDIUM,NON-INC,False,Rs. 485.00 Cr. (Increased from Rs. 465.00 Cr.)
Paisalo Digital Limited,Commercial Paper (CPs),IVR A1+ (Reaffirmed),"December 9, 2025",MEDIUM,NON-INC,False,Rs. 55.00 Cr. (Reduced from Rs. 75.00 Cr.)
Paisalo Digital Limited,Proposed Non-Convertible Debentures (NCDs),IVR AA (Reaffirmed),"December 9, 2025",MEDIUM,NON-INC,False,Rs. 118.25 Cr. (Reduced from Rs. 248.25 Cr.)
Paisalo Digital Limited,Non-Convertible Debentures (NCDs),IVR AA (Reaffirmed),"December 9, 2025",MEDIUM,NON-INC,False,Rs. 50.00 Cr.
Paisalo Digital Limited,Non-Convertible Debentures (NCDs),IVR AA (Reaffirmed),"December 9, 2025",MEDIUM,NON-INC,False,Rs. 25.00 Cr.
Paisalo Digital Limited,Non-Convertible Debentures (NCDs),Withdrawn,"December 9, 2025",MEDIUM,NON-INC,False,0.00 (Reduced from Rs. 6.00 Cr.)
Paisalo Digital Limited,Non-Convertible Debentures (NCDs),IVR AA (Reaffirmed),"December 9, 2025",MEDIUM,NON-INC,False,Rs. 310.75 Cr. (Increased from Rs. 186.75 Cr.)
Paisalo Digital Limited,Proposed Long Term Bank Facilities,IVR AA (Reaffirmed),"December 9, 2025",MEDIUM,NON-INC,False,Rs. 477.51 Cr. (Increased from Rs. 418.11 Cr.)
Turtle Limited,Short Term Bank Facility,IVR A3 (Reaffirmed),"December 10, 2025",MEDIUM,NON-INC,False,Rs. 8.00 Cr.
Medec Dragon Private Limited,Proposed Commercial Paper,IVR A1 (Assigned),"May 10, 2023",HIGH,NON-INC,False,Rs. 100.00 Cr.
Phillips Carbon Black Limited,Term Loan,IVR AA- (Withdrawn),"February 20, 2019",HIGH,NON-INC,False,Rs. 4.52 Cr.
Vikram India Limited,Long Term Bank Facility (Term Loan),Withdrawn,"April 21, 2025",HIGH,NON-INC,False,-
Aryan Enterprise,Short Term Facilities,IVR A2 (Reaffirmed),"August 13, 2025",MEDIUM,NON-INC,False,Rs. 100.00 Cr. (increased from Rs. 40.00 Crore)
Chinar Forge Limited,Short Term Bank Facility,IVR A4+ (Assigned),"April 17, 2025",HIGH,NON-INC,False,Rs. 12.00 Cr.
Chinar Forge Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed),"April 17, 2025",HIGH,NON-INC,False,Rs. 71.05 Cr.
Sunstream City Private Limited,Non-Convertible Debenture,IVR D (ISSUER NOT COOPERATING),"April 3, 2025",HIGH,NON-INC,False,Rs. 817.90 Cr.
Khandwala Enterprise Pvt Ltd (KEPL),unsecured non-convertible debentures,IVR BB (withdrawn),"December 6, 2016",HIGH,NON-INC,False,Rs 200 crores
Manaksia Industries - Corporate Governance,Corporate Governance Rating,IVR CGR 3+ (Withdrawn),"February 21, 2018",HIGH,NON-INC,False,-
Manaksia Industries - Commercial Paper,Commercial Paper,IVR A2+ (Withdrawn),"February 19, 2018",HIGH,NON-INC,False,Rs. 50.00 crores.
Karle Infra Private Limited,Long Term Facilities,IVR BBB+ (Reaffirmed),"February 7, 2025",HIGH,NON-INC,False,"Rs. 2,741.34 Cr. (Enhanced from Rs. 2056.72 crore)"
Himadri Speciality Chemical Limited,Commercial Paper,IVR A1+ (Withdrawn),"May 9, 2018",HIGH,NON-INC,False,Rs. 25.00 crores.
Sahara Housingfina Corporation Limited,Non-Convertible Debentures (NCDs),IVR BB- (Reaffirmed),"July 25, 2025",MEDIUM,NON-INC,False,Rs. 21.00 Cr. (Reduced from Rs. 30.00 Crore)
Clininvent Research Private Limited,Short Term Bank Facilities,Withdrawn,"March 28, 2024",HIGH,NON-INC,False,-
Clininvent Research Private Limited,Long Term Bank Facilities,Withdrawn,"March 28, 2024",HIGH,NON-INC,False,-
Dhariwal Infrastructure Limited,Issuer Rating,IVR A-(Is) (Withdrawn),"October 3, 2017",HIGH,NON-INC,False,IVR A-(Is) (Withdrawn)
Suraksha Realty Limited,Commercial Paper,IVR A1+ (SO) (Withdrawn),"August 6, 2019",HIGH,NON-INC,False,Rs. 650.00 Cr.
Suraksha Realty Limited,Commercial Paper,IVR A1+ (SO) (Withdrawn),"August 6, 2019",HIGH,NON-INC,False,Rs. 500.00 Cr.
Khyati Realtors Private Limited,Commercial Paper,IVR A1+ (Withdrawn),"April 20, 2018",HIGH,NON-INC,False,Rs. 500.00 crores.
Dhani Services Limited (erstwhile Indiabulls Ventures Limited),Proposed Commercial Paper,Withdrawn,"June 23, 2021",HIGH,NON-INC,False,Rs. 750.00 Cr. (Present o/s Nil)
Srikalahasthi Pipes Limited,Outstanding Long-Term Borrowing (LTB) Programme,IVR A+ (Withdrawn),"December 18, 2017",HIGH,NON-INC,False,Rs.84.9 crores.
Srikalahasthi Pipes Limited,Proposed LTB/Non-Convertible Debentures (NCD),IVR A+ (Withdrawn),"December 18, 2017",HIGH,NON-INC,False,Rs.115.1 crores
Deevyashakti India Private Limited (Erstwhile Deevya Shakti Paper Mills Private Limited),Short Term Facilities,IVR A2 (Downgraded),"January 10, 2025",HIGH,NON-INC,False,Rs. 3.42 Cr.
Deevyashakti India Private Limited (Erstwhile Deevya Shakti Paper Mills Private Limited),Long Term Facilities,IVR BBB+ (Downgraded),"January 10, 2025",HIGH,NON-INC,False,Rs. 57.00 Cr.
Haldia Petrochemicals Limited,Commercial Paper,IVR A1+ (Withdrawn),"January 11, 2019",HIGH,NON-INC,False,Rs. 100.00 Cr.
Vikram India Limited,Short Term Bank Facilities,IVR A3 (Upgraded),"April 21, 2025",HIGH,NON-INC,False,Rs. 41.00 Cr.
Vikram India Limited,Long Term Bank Facility,IVR BBB- (Upgraded),"April 21, 2025",HIGH,NON-INC,False,Rs. 20.00 Cr.
Hyquip Systems Limited,Short Term Bank Facilities,IVR D (Reaffirmed and withdrawn),"November 18, 2022",HIGH,NON-INC,False,Rs. 15.62 Cr. (includes proposed bank guarantee of Rs. 5.42 crore)
Kinjal Civilcon LLP,Short Term Facility Fund Based - Overdraft,IVR D (Reaffirmed & Withdrawn),"October 9, 2021",HIGH,NON-INC,False,Rs. 2.60 Cr.
India Land Infrastructure Development Private Limited,Long Term Facilities,IVR AA- (Reaffirmed & Withdrawn),"January 22, 2025",HIGH,NON-INC,False,Rs. 11.34 Cr.
Bemco Sleepers Limited,Long Term Fund  Based Bank  Facilities- Cash  Credit,IVR B+ (ISSUER NOT COOPERATING),"March 31, 2025",HIGH,NON-INC,False,Rs 12.50 Cr
Master Business Enterprises,Long Term Bank Facilities,IVR B+ (Assigned),"April 30, 2025",HIGH,NON-INC,False,Rs. 6.98 Cr.
Master Business Enterprises,Long Term Bank Facilities,IVR B+ (Upgraded),"April 30, 2025",HIGH,NON-INC,False,Rs. 30.00 Cr. (Enhanced from Rs. 25.00 Crore)
Sri Rama Educational Trust,Fund Based Bank Facilities Proposed Cash Credit,IVR BB+,"February 21, 2024",HIGH,NON-INC,False,Rs. 20.00 Cr.
Sri Rama Educational Trust,Fund Based Bank Facilities - Proposed Term Loans,IVR BB+,"February 21, 2024",HIGH,NON-INC,False,Rs. 45.00 Cr.
Sri Rama Educational Trust,Long Term Bank Facility - Overdraft,Withdrawn,"February 21, 2024",HIGH,NON-INC,False,0.00 (Previously Rs. 20.00 Cr.)
Sri Rama Educational Trust,Long Term Bank Facility - Term Loan,Withdrawn,"February 21, 2024",HIGH,NON-INC,False,0.00 (Previously Rs. 64.21 Cr.)
ANS Constructions Private Limited,Short Term Facilities,IVR A3 (Reaffirmed),"December 11, 2024",HIGH,NON-INC,False,Rs. 83.39 Cr. (increased from Rs.75.00 crore)
ANS Constructions Private Limited,Long Term Facilities,IVR BBB- (Reaffirmed),"December 11, 2024",HIGH,NON-INC,False,Rs. 17.21 Cr. (increased from Rs.10.48 crore)
Mongia Steel Limited,Short Term Facilities,IVR A2 (Upgraded and Withdrawn),"May 14, 2025",HIGH,NON-INC,False,Rs. 6.00 Cr.
Bemco Sleepers Limited,Long Term Fund Based Bank Facilities- Cash  Credit,IVR B+ (ISSUER NOT COOPERATING),"March 31, 2025",HIGH,NON-INC,False,Rs 1.61 Cr
Mongia Steel Limited,Long Term Facilities,IVR BBB+ (Upgraded and Withdrawn),"May 14, 2025",HIGH,NON-INC,False,Rs. 31.00 Cr.
Rupa Renaissance Limited,Short Term Facilities - Overdraft,IVR A2 (Upgraded),"September 22, 2025",MEDIUM,NON-INC,False,Rs. 5.00 Cr.
Rupa Renaissance Limited,Long Term Facilities - Term Loan (Loan Against Property),IVR BBB+ (Assigned),"September 22, 2025",MEDIUM,NON-INC,False,Rs. 121.15 Cr.
Rupa Renaissance Limited,Long Term Facilities - Term Loan (Lease Rental Discounting),IVR BBB+ (Upgraded),"September 22, 2025",MEDIUM,NON-INC,False,Rs. 485.90 Cr. (enhanced from Rs. 436.30 Crore)
Comet Granito Private Limited,Proposed Short Term Facilities,IVR D (Downgraded),"April 18, 2025",HIGH,NON-INC,False,Rs. 58.91 Cr.
Comet Granito Private Limited,Proposed Long Term,IVR D (Downgraded),"April 18, 2025",HIGH,NON-INC,False,Rs. 30.00 Cr.
Comet Granito Private Limited,Short Term Facilities,IVR D (Downgraded),"April 18, 2025",HIGH,NON-INC,False,Rs. 40.00 Cr.
Comet Granito Private Limited,Long Term Facilities,IVR D (Downgraded),"April 18, 2025",HIGH,NON-INC,False,Rs. 425.26 Cr.
Comet Granito Private Limited,Proposed Short Term Facilities,IVR D (Downgraded),"April 18, 2025",HIGH,NON-INC,False,Rs. 58.91 Cr.
Comet Granito Private Limited,Proposed Long Term,IVR D (Downgraded),"April 18, 2025",HIGH,NON-INC,False,Rs. 30.00 Cr.
Comet Granito Private Limited,Short Term Facilities,IVR D (Downgraded),"April 18, 2025",HIGH,NON-INC,False,Rs. 40.00 Cr.
Rupa Renaissance Limited,Long Term Facilities - Term Loan,Withdrawn,"September 22, 2025",MEDIUM,NON-INC,False,0.00 (reduced from Rs. 105.00 Crore)
Bemco Sleepers Limited,Short Term Facility- Non Fund Based- Letter of Credit (Proposed),IVR A4 (ISSUER NOT COOPERATING),"March 31, 2025",HIGH,NON-INC,False,Rs 1.11 Cr
Bemco Sleepers Limited,Short Term Facility- Non Fund Based - Letter of Credit (Proposed),IVR A4 (ISSUER NOT COOPERATING),"March 31, 2025",HIGH,NON-INC,False,Rs 1.11 Cr
Kinjal Civilcon LLP,Long Term Facility Fund Based - Cash Credit,IVR D (Reaffirmed & Withdrawn),"October 9, 2021",HIGH,NON-INC,False,Rs. 25.23 Cr. (Increased from 25.00)
Rudra Aerospace & Defence Private Limited,Long-Term Bank Facility- Cash Credit (Proposed),IVR BBB- (CE)(Withdrawn),"November 16, 2020",HIGH,NON-INC,False,Rs. 5.00 Cr.
Rudra Aerospace & Defence Private Limited,Long-Term Bank Facility - Term Loan (Proposed),IVR BBB- (CE)(Withdrawn),"November 16, 2020",HIGH,NON-INC,False,Rs. 10.00 Cr.
Montage Enterprises Private Limited,Short Term Bank Facilities,IVR A4 (Reaffirmed),"November 20, 2025",MEDIUM,NON-INC,False,Rs. 100.00 Cr.
Montage Enterprises Private Limited,Long Term Bank Facilities,IVR B- (Downgraded),"November 20, 2025",MEDIUM,NON-INC,False,Rs. 100.39 Cr. (Reduced from Rs.126.97 Cr.)
Subaya Constructions Company Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),"September 23, 2025",MEDIUM,NON-INC,False,Rs. 89.50 Cr. (Reduced from Rs. 93.50 Crore)
Subaya Constructions Company Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),"September 23, 2025",MEDIUM,NON-INC,False,Rs. 35.00 Cr. (Enhanced from Rs. 25.00 Crore)
Armee Infotech Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),"September 22, 2025",MEDIUM,NON-INC,False,Rs. 125.40 Cr. (Enhanced from Rs. 55.40 Crore)
Armee Infotech Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),"September 22, 2025",MEDIUM,NON-INC,False,Rs. 49.60 Cr. (Enhanced from Rs. 18.27 Crore)
Purbanchal Veneers,Short Term Non- Fund Based Facility - Inland/Import LC cum Buyer's Credit,IVR A4 (Withdrawn),"November 18, 2020",HIGH,NON-INC,False,Rs. 10.00 Cr.
Purbanchal Veneers,Long Term Fund Based Facilities - Cash Credit,IVR BB+ (Withdrawn),"November 18, 2020",HIGH,NON-INC,False,Rs. 0.80 Cr.
Salasar Plywood Private Limited,Short Term Non-Fund Based Facility - Import Letter of Credit,IVR A4 (Withdrawn),"November 18, 2020",HIGH,NON-INC,False,Rs. 8.00 Cr.
Salasar Plywood Private Limited,Long Term Fund Based Facilities - Cash Credit,IVR BB+ (Withdrawn),"November 18, 2020",HIGH,NON-INC,False,Rs. 0.50 Cr.
JSR Infra Developers Private Limited,Short Term Facilities,IVR BBB+/IVR A2; (Reaffirmed),"September 5, 2025",MEDIUM,NON-INC,False,Rs. 216.89 Cr. (Reduced from Rs. 230.07 Cr.)
JSR Infra Developers Private Limited,Long Term Facilities,IVR BBB+ (Reaffirmed),"September 5, 2025",MEDIUM,NON-INC,False,Rs. 53.41 Cr.
Rajasthan Liquors Limited,Short term Bank Facilities - Bank Guarantee,IVR A4+ (Reaffirmed & Withdrawn),"May 20, 2024",HIGH,NON-INC,False,Rs. 0.50 Cr.
Rajasthan Liquors Limited,Long term Bank Facilities - Term Loan & Cash Credit,IVR BB+ (Reaffirmed & Withdrawn),"May 20, 2024",HIGH,NON-INC,False,Rs. 160.00 Cr. (Includes proposed Term Loan of Rs. 25.00 Crore)
GS Auto International Limited,Short Term Bank Facilities,IVR A4 (Reaffirmed and Withdrawn),"December 22, 2025",MEDIUM,NON-INC,False,Rs. 5.50 Cr.
GS Auto International Limited,Long Term Bank Facilities,IVR BB (Upgraded and Withdrawn),"December 22, 2025",MEDIUM,NON-INC,False,Rs. 32.25 Cr.
India Land Infrastructure Development Private Limited,Long Term Facilities,IVR AA- (Reaffirmed & Withdrawn),"January 22, 2025",HIGH,NON-INC,False,Rs. 11.34 Cr.
Kinjal Civilcon LLP,Proposed Fund based Long Term bank Facility,IVR D (Reaffirmed & Withdrawn),"October 9, 2021",HIGH,NON-INC,False,Rs. 2.04 Cr.
Kinjal Civilcon LLP,Short Term Facility Fund Based - Overdraft,IVR D (Reaffirmed & Withdrawn),"October 9, 2021",HIGH,NON-INC,False,Rs. 2.60 Cr.
Kinjal Civilcon LLP,Long Term Facility Non Fund Based - Bank Guarantee,IVR D (Reaffirmed & Withdrawn),"October 9, 2021",HIGH,NON-INC,False,Rs. 59.00 Cr. (Increased from 43.60)
Kinjal Civilcon LLP,Long Term Facility Fund Based - Term Loan,IVR D (Reaffirmed & Withdrawn),"October 9, 2021",HIGH,NON-INC,False,Rs. 40.79 Cr. (Reduced from 60.90)
Comet Granito Private Limited,Long Term Facilities,IVR D (Downgraded),"April 18, 2025",HIGH,NON-INC,False,Rs. 425.26 Cr.
Embassy Developments Limited (Formerly Equinox India Developments Limited),Non-Convertible Debentures (NCDs),Withdrawn,"January 29, 2026",LOW,NON-INC,False,0.00 (reduced from Rs. 120.00 Cr.)
Chandan Steel Limited,Short Term Bank Facilities,IVR A2+ (Reaffirmed),"March 27, 2025",HIGH,NON-INC,False,Rs. 551.00 Cr.
Golden Tower Infratech Private Limited,Non-Convertible Debenture (NCD),Withdrawn,"March 6, 2023",HIGH,NON-INC,False,-
Chanderpur Works Private Limited,Long Term Bank Facilities,IVR BBB (Upgraded),"January 2, 2026",LOW,NON-INC,False,Rs. 39.86 Cr. (reduced from Rs. 44.80 Cr.)
Radiant Coal Benefication Private Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),"August 12, 2025",MEDIUM,NON-INC,False,Rs. 20.50 Cr.
Radiant Coal Benefication Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),"August 12, 2025",MEDIUM,NON-INC,False,Rs. 75.05 Cr.
Hind Multi Services Private Limited,Long Term Bank Facility,IVR BBB+ (Assigned),"March 27, 2025",HIGH,NON-INC,False,Rs. 40.00 Cr.
Alankar Apartments Private Limited,Long Term Bank Facilities,IVR BB+ (Upgraded),"August 6, 2025",MEDIUM,NON-INC,False,Rs. 650.65 Cr. (Reduced from Rs.728.25 crore)
Advance Ventilation Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),"September 8, 2025",MEDIUM,NON-INC,False,Rs. 73.50 Cr.
Advance Ventilation Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),"September 8, 2025",MEDIUM,NON-INC,False,Rs. 16.25 Cr. (Reduced from Rs. 18.01 Crore)
Himenviro Environmental Engineering Company Private Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),"January 5, 2026",LOW,NON-INC,False,Rs. 67.50 Cr. (Enhanced from Rs. 54.50 Crore)
Himenviro Environmental Engineering Company Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),"January 5, 2026",LOW,NON-INC,False,Rs. 15.75 Cr. (Reduced from Rs. 21.20 Crore)
Express Projects Private Limited,Long Term Bank Facilities,IVR BB+ (Upgraded and Withdrawn),"June 12, 2025",HIGH,NON-INC,False,Rs. 33.00 Cr.
Chanderpur Works Private Limited,Short Term Bank Facilities,IVR A3+ (Upgraded),"January 2, 2026",LOW,NON-INC,False,Rs. 61.00 Cr. (enhanced from Rs. 38.00 Cr.)
Akriti Sales Corporation,Short Term Non Fund  Based Facility- Bank  Guarantee,IVR A4+ (Reaffirmed & Withdrawn),"August 5, 2021",HIGH,NON-INC,False,Rs 1.00 Cr
Akriti Sales Corporation,Long Term Fund Based Facility - Cash Credit,IVR BB+ (Reaffirmed & Withdrawn),"August 5, 2021",HIGH,NON-INC,False,Rs 31.75 Cr
Akriti Sales Corporation,Short Term Non Fund  Based Facility- Bank  Guarantee,IVR A4+ (Reaffirmed & Withdrawn),"August 5, 2021",HIGH,NON-INC,False,Rs 1.00 Cr
