Company Name,Priority Tier,Score,Current Rater(s),Instrument Type,Rating,Last Rating Date,Days Overdue,Urgency,Signal_UltraHot,Signal_DualINC,Signal_RecentTransition,Signal_MultiAgency,Signal_Downgraded,Why Target,ACER Pitch Angle
Shree Satguru Agro & Oil Products Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL | IND-RA,Long term Loans,B+,2025-09-11,387,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Shri Banke Bihari Polyfab Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL | ICRA,Long term Loans,B,2026-02-19,387,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Shri Coimbatore Jewellers India Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Long term Loans,B+,2025-05-29,387,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Shri Ganga Four Wheels Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Term loans,B,2025-05-29,387,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Siby Mining & Infrastructure Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Bank Guarantee,A 4,2025-05-29,387,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Siddhi Ganesh Metal Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Fund based financial facility/instrument,B,2025-05-29,387,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Signet Products Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK | IND-RA,Bank Guarantee,D,2025-07-18,387,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Siva Foods Impex Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,ACUITE | CRISIL,Long term Loans,B+,2026-01-23,387,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Solitaire Foods Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Term loans,D,2025-05-29,387,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Sologres Granito Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CARE,Term loans,BB,2025-05-29,387,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Spectra Constructions Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Fund based financial facility/instrument,B+,2025-05-29,387,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Stellar Autohaus Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Term loans,BB+,2025-11-20,387,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Sunita Finlease Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Long term Loans,B,2025-05-29,387,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Vaishnavi Ferro Tech Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Long term Loans,B,2025-05-29,387,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Venus Garments (India) Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Term loans,D,2025-05-29,387,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
A B S Fujitsu General Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Bank Guarantee,A 4,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Aliens Developers Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Long term Loans,D,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Anand Transport Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Bank Guarantee,A 4,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Anant Dudh Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Fund based financial facility/instrument,D,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Arjuna Natural Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,ACUITE,Term loans,BB-,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
C S M Technologies Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Term loans,BB+,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Chandra Bhagat Pharma Ltd.,TIER 2 — HIGH PRIORITY,3,CARE,Bank Guarantee,D,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Dhanalakshmi Automotives India Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Fund based financial facility/instrument,C-,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Goel Road Carriers Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Term loans,B+,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Heligo Charters Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Bank Guarantee,A 4+,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Hero Wiretex Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK | CARE,Bank Guarantee,D,2026-03-16,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Industrial Progressive (India) Ltd.,TIER 2 — HIGH PRIORITY,3,CARE,Term loans,D,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
J C R Drillsol Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Bank Guarantee,A 4,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Jai Ambey Emergency Services (I) Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Bank Guarantee,A 4,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
K V R Projects Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,ICRA,Non-government debt,B+/A4,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Kusalava Motors Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Term loans,C,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Majumder Agro Inds. Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Term loans,BB,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
My Car Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Fund based financial facility/instrument,A 4,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Naturo Food & Fruit Products Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Long term Loans,B,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Nayak Aviation Services Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Bank Guarantee,A 4,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Nikisu Fab Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Long term Loans,B,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Nirman Estate Developers Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Long term Loans,B+,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
O S T Electronics Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Bank Guarantee,A 4,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Organic Coatings Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Bank Guarantee,A 4,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Orient Craft Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL | IND-RA,Term loans,D,2026-01-12,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Peaton Electrical Co. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Term loans,B+,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Pee Cee Cosma Sope Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Long term Loans,B,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Periwal Polymers Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CARE | CRISIL,Letter Of credit,A 4,2025-08-07,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Podder & Podder (Equipment & Project) Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Fund based financial facility/instrument,A 4,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Protac Foods International Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL | ICRA,Term loans,D,2025-07-10,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Pyro Electric Instruments Goa Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CARE,Term loans,B,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
R N K Agro & Chemicals Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Term loans,B+,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Race Eco Chain Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Long term Loans,B,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Rajeev Tradecomm Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Fund based financial facility/instrument,B,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Ramelex Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Letter Of credit,A 4,2025-06-23,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Sai Balaji Sponge Iron India Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Letter Of credit,D,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Segam Tiles Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CARE | ICRA,Term loans,B+,2026-02-09,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Sri Sampurna Laxmi Spg. Mills Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Bank Guarantee,A 4,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Star Pipe Foundry (India) Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Term loans,BB+,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Super Electro Films Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Letter Of credit,A 4,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Synergy Remedies Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Term loans,D,2025-05-30,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Velaven Polymers Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK | IND-RA,Term loans,D,2026-01-16,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Velox Motors Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Fund based financial facility/instrument,BB+,2025-08-07,386,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Gujarat Raffia Inds. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Letter Of credit,A 4,2025-05-31,385,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Sidhaant Life Sciences Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Bank Guarantee,A 4,2025-05-31,385,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Sitson India Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Bank Guarantee,A 4,2025-05-31,385,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Aakash Exploration Services Ltd.,TIER 2 — HIGH PRIORITY,3,CARE,Non-government debt,BB+/A4+,2025-06-02,383,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Bhopal Switch Gears Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK | IND-RA,Bank Guarantee,A 4,2025-08-21,383,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Capital Power Infrastructure Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Bank Guarantee,A 4,2025-06-02,383,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Civtect (India) Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Bank Guarantee,A 4,2025-06-02,383,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Colour Cottex Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CARE,Term loans,D,2025-06-02,383,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
F P L Automobiles Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CARE,Fund based financial facility/instrument,B-,2025-06-02,383,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
G L S Films Inds. Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CARE,Non-government debt,D,2025-06-02,383,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Gainwell Engineering Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CARE,Non-government debt,BB+/A4,2025-06-02,383,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Globe Enterprises (India) Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Letter Of credit,A 4,2025-06-02,383,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Induro Lifestyle Resources Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,ACUITE,Long term Loans,B,2025-06-02,383,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
International Tubes India Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Term loans,C-,2025-06-02,383,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Leel Electricals Ltd.,TIER 2 — HIGH PRIORITY,3,CARE,Fund based financial facility/instrument,D,2025-06-02,383,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Orient Ispat Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Bank Guarantee,BB-,2025-06-02,383,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Oswal Knitting & Spinning Inds. Ltd.,TIER 2 — HIGH PRIORITY,3,CARE,Letter Of credit,D,2025-06-02,383,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Robbins Tunneling & Trenchless Technology (India) Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Bank Guarantee,A 4,2025-06-02,383,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Shree Sita Ispat & Power Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CARE | CRISIL,Term loans,B,2025-10-17,383,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Sumaja Electroinfra Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,ACUITE,Bank Guarantee,A 4,2025-06-02,383,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Taleda Square Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,ACUITE,Term loans,B,2025-06-02,383,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
