Company Name,Instrument Type,Current Rating Agency,Rating,Rating Date,Urgency,Sector,State,Lead Segment,Why Target,ACER Pitch Angle,Priority Score,Contact Person,Contact Info
Reliance Communications Ltd.,Bank Guarantee,CARE,D,2026-02-02,LOW,Other/Unknown,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
Reliance Home Finance Ltd.,Debentures / Bonds / notes / bills,CARE,PP-MLD D,2026-02-16,LOW,BFSI,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
Reliance Innoventures Pvt. Ltd.,Term loans,BRICKWORK,D,2025-12-22,LOW,Other/Unknown,Unknown,INC — BRICKWORK,INC status at BRICKWORK — not cooperating with current rater.,Company not cooperating with BRICKWORK — ACER can step in as new independent rating agency.,85,,
Remira Motors Pvt. Ltd.,Long term Loans,CRISIL,B,2025-12-22,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Renaissance Buildhome Pvt. Ltd.,Long term Loans,CRISIL,B,2026-03-27,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Renuka Plasti Crafts Pvt. Ltd.,Term loans,ACUITE,BB+,2025-12-29,LOW,Other/Unknown,Unknown,INC — ACUITE,INC status at ACUITE — not cooperating with current rater.,Company not cooperating with ACUITE — ACER can step in as new independent rating agency.,85,,
Repute Foods Pvt. Ltd.,Term loans,CRISIL,D,2026-03-30,LOW,Agro/Food,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Resurgent Power Projects Ltd.,Non-government debt,CARE,D,2026-03-09,LOW,Infrastructure,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
Reva Industries India Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,2026-01-21,LOW,Other/Unknown,Unknown,INC — ACUITE,INC status at ACUITE — not cooperating with current rater.,Company not cooperating with ACUITE — ACER can step in as new independent rating agency.,85,,
Rex Global Ltd.,Fund based financial facility/instrument,BRICKWORK,C,2026-02-27,LOW,Other/Unknown,Unknown,INC — BRICKWORK,INC status at BRICKWORK — not cooperating with current rater.,Company not cooperating with BRICKWORK — ACER can step in as new independent rating agency.,85,,
Rexon Strips Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-12-18,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Rhino Lux Pvt. Ltd.,Short-term loan,CARE,B-,2025-12-23,LOW,Other/Unknown,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
Ribbel International Ltd.,Non-government debt,IND-RA,B-/A4,2026-01-16,LOW,Other/Unknown,Unknown,INC — IND-RA,INC status at IND-RA — not cooperating with current rater.,Company not cooperating with IND-RA — ACER can step in as new independent rating agency.,85,,
Richfield Fertilisers Ltd.,Letter Of credit,CRISIL,A 4,2026-04-30,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Rikhabchand Sohanlall Ltd.,Letter Of credit,CRISIL,A 4,2026-04-29,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Rishi Auto Sales Pvt. Ltd.,Fund based financial facility/instrument,BRICKWORK,C,2026-04-10,LOW,Other/Unknown,Unknown,INC — BRICKWORK,INC status at BRICKWORK — not cooperating with current rater.,Company not cooperating with BRICKWORK — ACER can step in as new independent rating agency.,85,,
Rishi Ice & Cold Storage Pvt. Ltd.,Non-government debt,IND-RA,B/A4,2026-02-27,LOW,Other/Unknown,Unknown,INC — IND-RA,INC status at IND-RA — not cooperating with current rater.,Company not cooperating with IND-RA — ACER can step in as new independent rating agency.,85,,
Ritika Systems Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-01-23,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Ritika Vegetable Oil Pvt. Ltd.,Term loans,ACUITE,BB-,2026-02-27,LOW,Agro/Food,Unknown,INC — ACUITE,INC status at ACUITE — not cooperating with current rater.,Company not cooperating with ACUITE — ACER can step in as new independent rating agency.,85,,
Ritzy Chemicals Pvt. Ltd.,Non-government debt,CARE,D,2026-01-07,LOW,Chemicals,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
Road Infrastructure Devp. Co. Of Rajasthan Ltd.,Term loans,CARE,D,2025-12-29,LOW,Infrastructure,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
Rockdrill Projects Pvt. Ltd.,Bank Guarantee,CARE,A 4,2026-04-22,LOW,Other/Unknown,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
Rodas Impex Pvt. Ltd.,Term loans,BRICKWORK,C,2026-03-27,LOW,Other/Unknown,Unknown,INC — BRICKWORK,INC status at BRICKWORK — not cooperating with current rater.,Company not cooperating with BRICKWORK — ACER can step in as new independent rating agency.,85,,
Rodic Consultants Pvt. Ltd.,Term loans,CARE,A-,2026-03-12,LOW,Other/Unknown,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
Rohan Dyes & Intermediates Ltd.,Term loans,ACUITE,C,2026-04-24,LOW,Chemicals,Unknown,INC — ACUITE,INC status at ACUITE — not cooperating with current rater.,Company not cooperating with ACUITE — ACER can step in as new independent rating agency.,85,,
Rohan Motors Ltd.,Fund based financial facility/instrument,CRISIL,BB+,2026-01-08,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Rohit'S Heritage Jewellers Pvt. Ltd.,Non-government debt,IND-RA,D,2026-01-16,LOW,Other/Unknown,Unknown,INC — IND-RA,INC status at IND-RA — not cooperating with current rater.,Company not cooperating with IND-RA — ACER can step in as new independent rating agency.,85,,
Rolex Processors Pvt. Ltd.,Term loans,CARE,B-,2026-04-15,LOW,Other/Unknown,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
Rolta India Ltd.,Non-government debt,IND-RA,D,2026-03-04,LOW,Other/Unknown,Unknown,INC — IND-RA,INC status at IND-RA — not cooperating with current rater.,Company not cooperating with IND-RA — ACER can step in as new independent rating agency.,85,,
Rotech Healthcare Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-02-19,LOW,Healthcare,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Rotocast Industries Ltd.,Bank Guarantee,CRISIL,A 4,2026-02-19,LOW,Steel & Metals,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Royal Foodstuffs Pvt. Ltd.,Long term Loans,CRISIL,B,2026-01-31,LOW,Agro/Food,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Royal Infraengineering Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,2026-02-05,LOW,Infrastructure,Unknown,INC — ACUITE,INC status at ACUITE — not cooperating with current rater.,Company not cooperating with ACUITE — ACER can step in as new independent rating agency.,85,,
Rubber O Malabar Products Pvt. Ltd.,Long term Loans,CRISIL,D,2025-12-23,LOW,Chemicals,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Rudra Ecovation Ltd.,Letter Of credit,CARE,D,2026-04-17,LOW,Other/Unknown,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
Ruhrpumpen India Pvt. Ltd.,Bank Guarantee,CRISIL,B,2026-01-23,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Ruia Chemicals Pvt. Ltd.,Long term Loans,CRISIL,B-,2026-01-23,LOW,Chemicals,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Rukmani Power & Steel Pvt. Ltd.,Non-government debt,BRICKWORK,C,2026-02-20,LOW,Infrastructure,Unknown,INC — BRICKWORK,INC status at BRICKWORK — not cooperating with current rater.,Company not cooperating with BRICKWORK — ACER can step in as new independent rating agency.,85,,
Rukmini Iron Pvt. Ltd.,Term loans,IND-RA,D,2025-12-19,LOW,Steel & Metals,Unknown,INC — IND-RA,INC status at IND-RA — not cooperating with current rater.,Company not cooperating with IND-RA — ACER can step in as new independent rating agency.,85,,
Rukshmani Syntex Pvt. Ltd.,Term loans,CRISIL,B,2026-01-21,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Rushabhdev Infraprojects Pvt. Ltd.,Long term Loans,CRISIL,B,2026-03-27,LOW,Infrastructure,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Rydak Syndicate Ltd.,Non-government debt,IND-RA,B/A4,2025-12-19,LOW,Other/Unknown,Unknown,INC — IND-RA,INC status at IND-RA — not cooperating with current rater.,Company not cooperating with IND-RA — ACER can step in as new independent rating agency.,85,,
S A Aanandan Mill Ltd.,Fund based financial facility/instrument,BRICKWORK,C,2026-01-21,LOW,Other/Unknown,Unknown,INC — BRICKWORK,INC status at BRICKWORK — not cooperating with current rater.,Company not cooperating with BRICKWORK — ACER can step in as new independent rating agency.,85,,
S A Iron & Alloys Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,2026-01-28,LOW,Steel & Metals,Unknown,INC — ICRA,INC status at ICRA — not cooperating with current rater.,Company not cooperating with ICRA — ACER can step in as new independent rating agency.,85,,
S A M Apparels Pvt. Ltd.,Non-government debt,ICRA,D,2025-12-22,LOW,Textiles,Unknown,INC — ICRA,INC status at ICRA — not cooperating with current rater.,Company not cooperating with ICRA — ACER can step in as new independent rating agency.,85,,
S A Rawther Spices Pvt. Ltd.,Letter Of credit,BRICKWORK,D,2026-03-11,LOW,Agro/Food,Unknown,INC — BRICKWORK,INC status at BRICKWORK — not cooperating with current rater.,Company not cooperating with BRICKWORK — ACER can step in as new independent rating agency.,85,,
S B Cars Pvt. Ltd.,Fund based financial facility/instrument,BRICKWORK,C,2025-12-30,LOW,Other/Unknown,Unknown,INC — BRICKWORK,INC status at BRICKWORK — not cooperating with current rater.,Company not cooperating with BRICKWORK — ACER can step in as new independent rating agency.,85,,
S C S Constructions India Pvt. Ltd.,Non-government debt,IND-RA,D,2026-01-28,LOW,Construction,Unknown,INC — IND-RA,INC status at IND-RA — not cooperating with current rater.,Company not cooperating with IND-RA — ACER can step in as new independent rating agency.,85,,
S D S Infratech Pvt. Ltd.,Long term Loans,CRISIL,D,2026-01-23,LOW,Infrastructure,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
S E L Jegat Printers Pvt. Ltd.,Term loans,BRICKWORK,C,2025-12-18,LOW,Other/Unknown,Unknown,INC — BRICKWORK,INC status at BRICKWORK — not cooperating with current rater.,Company not cooperating with BRICKWORK — ACER can step in as new independent rating agency.,85,,
S F P Sons (India) Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2026-01-23,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
S G S Motors Pvt. Ltd.,Non-government debt,IND-RA,B/A4,2026-01-16,LOW,Other/Unknown,Unknown,INC — IND-RA,INC status at IND-RA — not cooperating with current rater.,Company not cooperating with IND-RA — ACER can step in as new independent rating agency.,85,,
S I S L Infotech Pvt. Ltd.,Bank Guarantee,CARE,A 4,2026-02-26,LOW,Other/Unknown,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
S J B Automobiles Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,2026-04-14,LOW,Other/Unknown,Unknown,INC — ACUITE,INC status at ACUITE — not cooperating with current rater.,Company not cooperating with ACUITE — ACER can step in as new independent rating agency.,85,,
S K A Dairy Foods India Pvt. Ltd.,Long term Loans,CRISIL,B,2026-02-27,LOW,Agro/Food,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
S K P Steel Inds. Pvt. Ltd.,Term loans,ACUITE,B+,2026-01-13,LOW,Steel & Metals,Unknown,INC — ACUITE,INC status at ACUITE — not cooperating with current rater.,Company not cooperating with ACUITE — ACER can step in as new independent rating agency.,85,,
S K Petro Services Pvt. Ltd.,Term loans,CARE,D,2026-03-13,LOW,Other/Unknown,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
S K S India Pvt. Ltd.,Term loans,BRICKWORK,C,2025-12-24,LOW,Other/Unknown,Unknown,INC — BRICKWORK,INC status at BRICKWORK — not cooperating with current rater.,Company not cooperating with BRICKWORK — ACER can step in as new independent rating agency.,85,,
