Company Name,Instrument,Current Rating,Rating Date,Urgency,Outlook,Sector,Current Rater,Why Target,Pitch Angle,Priority Score
M/S Idupulapadu Cotton Mills Private Limited,Long Term Bank Facilities,IVR B (INC)(Downgraded),2025-10-16,MEDIUM,Negative,Agro/Food,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Raghava Constructions India Private Limited,Short Term Bank Facilities,IVR A4 (INC) (Reaffirmed),2025-10-16,MEDIUM,Nil,Construction,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Raghava Constructions India Private Limited,Long Term Bank Facilities,IVR B (INC) (Downgraded),2025-10-16,MEDIUM,Negative,Construction,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
RKF InfoServices Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),2025-10-16,MEDIUM,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Raghava Constructions India Private Limited,Long Term Bank Facilities,IVR B (INC) (Downgraded),2025-10-16,MEDIUM,Negative,Construction,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Raghava Constructions India Private Limited,Long Term / Short Term Bank Facilities,IVR B/ IVR A4; (INC) (Downgraded/ Reaffirmed),2025-10-16,MEDIUM,Negative/-,Construction,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Raghava Constructions India Private Limited,Short Term Bank Facilities,IVR A4 (INC) (Reaffirmed),2025-10-16,MEDIUM,Nil,Construction,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Algon Agro Foods,Long Term Bank Facilities,IVR B- (INC)(Downgraded),2025-10-16,MEDIUM,Negative,Agro/Food,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Renuka Realtors,Long Term Bank Facilities (Proposed),IVR C+ (INC)(Downgraded),2025-10-16,MEDIUM,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Bhakti Extractions Private Limited,Long Term Bank Facilities,IVR C- (INC)(Downgraded),2025-10-16,MEDIUM,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
S R B Consultancy Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),2025-10-16,MEDIUM,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Smart Card IT Solutions Limited,Long Term Bank Facility,IVR D (INC)(Reaffirmed),2025-10-17,MEDIUM,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Narsimha Iron and Steel Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),2025-10-17,MEDIUM,Negative,Steel & Metals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Smart Card IT Solutions Limited,Short Term Bank Facility,IVR D (INC)(Reaffirmed),2025-10-17,MEDIUM,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Ranka Jewellers Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),2025-10-17,MEDIUM,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Naolin Infrastructure Private Limited,Short Term Bank Facility,IVR D (INC)(Reaffirmed),2025-10-17,MEDIUM,Nil,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Sri Shyam Fashion India Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2025-10-17,MEDIUM,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Chintpurni Steel Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Downgraded),2025-10-17,MEDIUM,Nil,Steel & Metals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Nightingale Finvest Private Limited,Proposed Long Term facilities,IVR BB+ (INC)(Reaffirmed),2025-10-17,MEDIUM,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Sri Shyam Fashion India Private Limited,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),2025-10-17,MEDIUM,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Opera Global Private Limited,Long Term Bank Facilities / Short Term Bank Facilities,IVR BB- / IVR A4 ; (INC) (Downgraded / Reaffirmed),2025-10-17,MEDIUM,Negative/-,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Nightingale Finvest Private Limited,Long Term Facilities,IVR BB+ (INC)(Reaffirmed),2025-10-17,MEDIUM,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Nightingale Finvest Private Limited,Proposed Long Term facilities,IVR BB+ (INC)(Reaffirmed),2025-10-17,MEDIUM,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Naolin Infrastructure Private Limited,Long Term Bank Facility,IVR D (INC)(Reaffirmed),2025-10-17,MEDIUM,Nil,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Nightingale Finvest Private Limited,Long Term Facilities,IVR BB+ (INC)(Reaffirmed),2025-10-17,MEDIUM,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Chintpurni Steel Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),2025-10-17,MEDIUM,Negative,Steel & Metals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Oswal Cables Private Limited,Short Term Bank Facility,IVR A4+ (INC) (Downgraded),2025-10-22,MEDIUM,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Adinath Cars Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2025-10-22,MEDIUM,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
PSAA Constructions Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),2025-10-22,MEDIUM,Negative,Construction,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
PSAA Constructions Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2025-10-22,MEDIUM,Nil,Construction,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Oswal Cables Private Limited,Long Term Bank Facility,IVR BB+ (INC) (Downgraded),2025-10-22,MEDIUM,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Amarpali Cylinders Private Limited,Long Term Bank Facilities,IVR B- (INC)(Downgraded),2025-10-22,MEDIUM,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Adinath Cars Private Limited,Long Term Bank Facilities,IVR BB (INC)(Reaffirmed),2025-10-22,MEDIUM,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Amarpali Cylinders Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2025-10-22,MEDIUM,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Earth Water Limited,Short Term Bank Facilities,IVR D (INC)(Reaffirmed),2025-10-23,MEDIUM,Nil,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
