Company Name,Current Rater,Instrument,Rating,Rating Date,Days Since Rating,Action,Urgency,Sector,INC_Flag,Why Target,Pitch Angle
Lenz Ceramic Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Vijay Sheets & Strips Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Olive Bar & Kitchen Pvt. Ltd.,IND-RA,Term loans,BB-,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Texaco Synthetics Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
N K Agro Exports (India) Pvt. Ltd.,CARE,Term loans,BB-,2026-04-02,71,Downgraded,LOW,Infrastructure,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
N K Agro Exports (India) Pvt. Ltd.,CARE,Non-government debt,BB-/A4,2026-04-02,71,Downgraded,LOW,Infrastructure,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Sree Krishna Automotives Hyderabad Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Coirfoam (India) Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Vijay Jindal Builders Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2026-04-02,71,Downgraded,LOW,Construction,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Sahara Engineering Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Seshsayi Foods Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2026-04-02,71,Downgraded,LOW,Agro/Food,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Swapna Printing Works Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Man Cott Pvt. Ltd.,IND-RA,Term loans,B-,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
S S V Spinners Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
James Retail Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
K P Polyolefin Sacks Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Sri Vaishnavi Spintex (India) Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Elysium Pharmaceuticals Ltd.,IND-RA,Non-government debt,BB-/A4+,2026-04-02,71,Downgraded,LOW,Chemicals,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Patiala Cotspin Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Shinde Developers Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,71,Downgraded,LOW,Construction,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Millenium Marbles Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
M D A Mineral Dhatu (A P) Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Kashi Kanchan Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Karvy Digikonnect Ltd.,CRISIL,Term loans,D,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
S K Translines Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
S O W I L Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Shalivahana Wind Energy Ltd.,IND-RA,Term loans,B-,2026-04-02,71,Downgraded,LOW,Infrastructure,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Bhartia Yarns Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2026-04-02,71,Downgraded,LOW,Textiles,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Millenium Papers Pvt. Ltd.,CARE,Term loans,B,2026-04-02,71,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Millenium Papers Pvt. Ltd.,CARE,Non-government debt,B/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
J S K Corporation Pvt. Ltd.,IND-RA,Term loans,B-,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
P R G Buildcon India Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
B N T Connections Impex Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
B S T Textile Mills Pvt. Ltd.,CARE,Bank Guarantee,D,2026-04-02,71,Downgraded,LOW,Textiles,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Zen Shipping & Ports India Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,71,Downgraded,LOW,Infrastructure,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Arunodaya Print Pack Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Auro Industries Ltd.,ACUITE,Long term Loans,B-,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Yamuna Cable Accessories Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Shree Bharka (India) Ltd.,IND-RA,Non-government debt,B/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
B N S R Inds. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Manjeet Fibers Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2026-04-02,71,Downgraded,LOW,Textiles,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Jajoo Surgicals Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,71,Downgraded,LOW,Other/Unknown,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Lido Commercial Co. Ltd.,ACUITE,Term loans,BB-,2026-04-01,72,Downgraded,LOW,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Birla Cable Ltd.,CARE,Non-fund-based financial facility/instrument,A 1(CE),2026-04-01,72,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Arth Micro Finance Pvt. Ltd.,ACUITE,Term loans,D,2026-04-01,72,Downgraded,LOW,BFSI,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Prime Mover Auto Associates Pvt. Ltd.,ACUITE,Bank Guarantee,D,2026-04-01,72,Downgraded,LOW,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Victory Spinning Mills Pvt. Ltd.,ACUITE,Long term Loans,B,2026-04-01,72,Downgraded,LOW,Textiles,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Vindhya Telelinks Ltd.,CARE,Term loans,A,2026-04-01,72,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Vindhya Telelinks Ltd.,CARE,Bank Guarantee,A 1,2026-04-01,72,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
