Company Name,Instrument Type,Current Rating Agency,Rating,Rating Date,Urgency,Sector,State,Lead Segment,Why Target,ACER Pitch Angle,Priority Score,Contact Person,Contact Info
Armstrong Spinning Mills Pvt. Ltd.,Long term Loans,CRISIL,B,2026-04-21,LOW,Textiles,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Arora Udyog Ltd.,Term loans,BRICKWORK,B-,2026-04-06,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — BRICKWORK,"Downgraded by BRICKWORK in last 90 days — fresh dissatisfaction, prime window to approach.",Your BRICKWORK rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Arth Micro Finance Pvt. Ltd.,Term loans,ACUITE,D,2026-04-01,LOW,BFSI,Unknown,Recently Downgraded (90 days) — ACUITE,"Downgraded by ACUITE in last 90 days — fresh dissatisfaction, prime window to approach.",Your ACUITE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Arunachala Spinning Mills India Pvt. Ltd.,Term loans,CARE,B,2026-04-21,LOW,Textiles,Unknown,Recently Downgraded (90 days) — CARE,"Downgraded by CARE in last 90 days — fresh dissatisfaction, prime window to approach.",Your CARE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Arunodaya Print Pack Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2026-04-02,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — IND-RA,"Downgraded by IND-RA in last 90 days — fresh dissatisfaction, prime window to approach.",Your IND-RA rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Arya Steels Rolling (India) Pvt. Ltd.,Bank Guarantee,CARE,BB-,2026-04-10,LOW,Steel & Metals,Unknown,Recently Downgraded (90 days) — CARE,"Downgraded by CARE in last 90 days — fresh dissatisfaction, prime window to approach.",Your CARE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Asclepius Hospitals & Health Care Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2026-03-27,LOW,Healthcare,Unknown,Recently Downgraded (90 days) — IND-RA,"Downgraded by IND-RA in last 90 days — fresh dissatisfaction, prime window to approach.",Your IND-RA rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Ashcons Infrastructure Pvt. Ltd.,Long term Loans,CRISIL,B,2026-04-23,LOW,Infrastructure,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Assorted Plastics Pvt. Ltd.,Term loans,BRICKWORK,C,2026-04-06,LOW,Chemicals,Unknown,Recently Downgraded (90 days) — BRICKWORK,"Downgraded by BRICKWORK in last 90 days — fresh dissatisfaction, prime window to approach.",Your BRICKWORK rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Astra Rafael Comsys Pvt. Ltd.,Non-government debt,ICRA,BBB/A3+,2026-03-31,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — ICRA,"Downgraded by ICRA in last 90 days — fresh dissatisfaction, prime window to approach.",Your ICRA rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Astrotech Steels Pvt. Ltd.,Long term Loans,CRISIL,BBB,2026-04-02,LOW,Steel & Metals,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Auro Industries Ltd.,Long term Loans,ACUITE,B-,2026-04-02,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — ACUITE,"Downgraded by ACUITE in last 90 days — fresh dissatisfaction, prime window to approach.",Your ACUITE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Avian Infrastructure & Energy Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-21,LOW,Infrastructure,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Avon Containners Pvt. Ltd.,Term loans,ACUITE,B-,2026-03-24,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — ACUITE,"Downgraded by ACUITE in last 90 days — fresh dissatisfaction, prime window to approach.",Your ACUITE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
B C L Secure Premises Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-22,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
B N S R Inds. Ltd.,Non-government debt,IND-RA,B-/A4,2026-04-02,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — IND-RA,"Downgraded by IND-RA in last 90 days — fresh dissatisfaction, prime window to approach.",Your IND-RA rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
B N T Connections Impex Ltd.,Non-government debt,IND-RA,B-/A4,2026-04-02,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — IND-RA,"Downgraded by IND-RA in last 90 days — fresh dissatisfaction, prime window to approach.",Your IND-RA rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
B S Shakti Steel Pvt. Ltd.,Fund based financial facility/instrument,CARE,B-,2026-04-13,LOW,Steel & Metals,Unknown,Recently Downgraded (90 days) — CARE,"Downgraded by CARE in last 90 days — fresh dissatisfaction, prime window to approach.",Your CARE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
B S T Textile Mills Pvt. Ltd.,Term loans,CARE,D,2026-04-02,LOW,Textiles,Unknown,Recently Downgraded (90 days) — CARE,"Downgraded by CARE in last 90 days — fresh dissatisfaction, prime window to approach.",Your CARE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Baba Malleshwar Rice Mill Pvt. Ltd.,Term loans,CARE,B-,2026-04-15,LOW,Agro/Food,Unknown,Recently Downgraded (90 days) — CARE,"Downgraded by CARE in last 90 days — fresh dissatisfaction, prime window to approach.",Your CARE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Baba Structural Pvt. Ltd.,Term loans,CARE,B+,2026-04-13,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CARE,"Downgraded by CARE in last 90 days — fresh dissatisfaction, prime window to approach.",Your CARE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Backbone Construction Pvt. Ltd.,Term loans,CRISIL,B,2026-03-27,LOW,Construction,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Bahl Builders Pvt. Ltd.,Non-government debt,CARE,BB-/A4,2026-04-30,LOW,Construction,Unknown,Recently Downgraded (90 days) — CARE,"Downgraded by CARE in last 90 days — fresh dissatisfaction, prime window to approach.",Your CARE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Balaji Agro Pvt. Ltd.,Long term Loans,ACUITE,B+,2026-04-17,LOW,Agro/Food,Unknown,Recently Downgraded (90 days) — ACUITE,"Downgraded by ACUITE in last 90 days — fresh dissatisfaction, prime window to approach.",Your ACUITE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Balaji Dayalpura Infra Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-30,LOW,Infrastructure,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Bansal Associates Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2026-04-21,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Bapuna Alcobrew Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-03-17,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Bharat Kumar & Co. Pvt. Ltd.,Fund based financial facility/instrument,ACUITE,B-,2026-03-20,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — ACUITE,"Downgraded by ACUITE in last 90 days — fresh dissatisfaction, prime window to approach.",Your ACUITE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Bhargavi Automobiles Pvt. Ltd.,Term loans,CARE,BB,2026-04-07,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CARE,"Downgraded by CARE in last 90 days — fresh dissatisfaction, prime window to approach.",Your CARE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Bhartia Yarns Pvt. Ltd.,Non-government debt,IND-RA,B/A4,2026-04-02,LOW,Textiles,Unknown,Recently Downgraded (90 days) — IND-RA,"Downgraded by IND-RA in last 90 days — fresh dissatisfaction, prime window to approach.",Your IND-RA rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Bhopal Tractors Pvt. Ltd.,Non-government debt,IND-RA,B/A4,2026-04-02,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — IND-RA,"Downgraded by IND-RA in last 90 days — fresh dissatisfaction, prime window to approach.",Your IND-RA rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Bhoruka Power Corpn. Ltd.,Term loans,IND-RA,BB-,2026-04-02,LOW,Infrastructure,Unknown,Recently Downgraded (90 days) — IND-RA,"Downgraded by IND-RA in last 90 days — fresh dissatisfaction, prime window to approach.",Your IND-RA rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Biomedix Optotechnik & Devices Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2026-04-02,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — IND-RA,"Downgraded by IND-RA in last 90 days — fresh dissatisfaction, prime window to approach.",Your IND-RA rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Birla Cable Ltd.,Bank Guarantee,CARE,A 1(CE),2026-04-01,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CARE,"Downgraded by CARE in last 90 days — fresh dissatisfaction, prime window to approach.",Your CARE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Birli Spinning Mill Pvt. Ltd.,Term loans,ACUITE,B-,2026-04-21,LOW,Textiles,Unknown,Recently Downgraded (90 days) — ACUITE,"Downgraded by ACUITE in last 90 days — fresh dissatisfaction, prime window to approach.",Your ACUITE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Blow Packaging (India) Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,2026-03-30,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — ACUITE,"Downgraded by ACUITE in last 90 days — fresh dissatisfaction, prime window to approach.",Your ACUITE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Bombay Super Hybrid Seeds Ltd.,Non-government debt,CARE,BBB-/A3,2026-03-25,LOW,Agro/Food,Unknown,Recently Downgraded (90 days) — CARE,"Downgraded by CARE in last 90 days — fresh dissatisfaction, prime window to approach.",Your CARE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Borkar Packaging Pvt. Ltd.,Letter Of credit,ACUITE,A 4,2026-04-17,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — ACUITE,"Downgraded by ACUITE in last 90 days — fresh dissatisfaction, prime window to approach.",Your ACUITE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Boxcoworld Pvt. Ltd.,Bank Guarantee,CRISIL,D,2026-04-15,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
C M Auto Sales Pvt. Ltd.,Fund based financial facility/instrument,CARE,B+,2026-04-23,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CARE,"Downgraded by CARE in last 90 days — fresh dissatisfaction, prime window to approach.",Your CARE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Cadillac Granito Pvt. Ltd.,Term loans,CRISIL,B,2026-04-21,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
