Company Name,Instrument,Current Rating,Rating Date,Days Since Rating,Days Overdue,Urgency,Outlook,Sector,Current Rater,Why Target,Pitch Angle
Bhairavnath Sugar Works Limited,Proposed Long Term Bank Facilities,IVR BB+ (Reaffirmed),2025-03-31,438,73,HIGH,Positive,Agro/Food,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Bhairavnath Sugar Works Limited,Long Term Bank Facilities - Cash Credit,IVR BB+ (Reaffirmed),2025-03-31,438,73,HIGH,Positive,Agro/Food,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Stone Sapphire (India) Private Limited,Long Term Bank Facilities,IVR BBB (Upgraded),2025-03-31,438,73,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Enershell Alloys & Steel Private Limited,Long Term Bank Facilities,IVR BBB-,2025-03-31,438,73,HIGH,Positive,Steel & Metals,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Enershell Alloys & Steel Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),2025-03-31,438,73,HIGH,Nil,Steel & Metals,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Hannu Steel Private Limited,Long Term Bank Facilities,IVR BBB-,2025-03-31,438,73,HIGH,Positive,Steel & Metals,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
JAES Projects (I) Private Limited,Short Term Bank Facilities,IVR A3 (Upgraded),2025-03-31,438,73,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Saumya Buildcon Private Limited,Long Term Facilities,IVR BBB (Reaffirmed),2025-03-31,438,73,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Bhairavnath Sugar Works Limited,Long Term Bank Facilities - Term Loan,IVR BB+ (Reaffirmed),2025-03-31,438,73,HIGH,Positive,Agro/Food,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Dr. Kamakshi Memorial Hospital Private Limited (KMHPL),Short Term Bank Facilities - Dropline Overdraft,IVR BBB (Assigned),2025-03-31,438,73,HIGH,Stable,Healthcare,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Dr. Kamakshi Memorial Hospital Private Limited (KMHPL),Long Term Bank Facilities - Cash Credit,IVR BBB (Assigned),2025-03-31,438,73,HIGH,Stable,Healthcare,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Bemco Sleepers Limited,Short Term Facility- Non Fund Based - Letter of Credit (Proposed),IVR A4 (ISSUER NOT COOPERATING),2025-03-31,438,73,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Stone Sapphire (India) Private Limited,Short Term Bank Facilities,IVR A3+ (Upgraded),2025-03-31,438,73,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Platinum Textiles Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),2025-03-31,438,73,HIGH,Nil,Textiles,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Bemco Sleepers Limited,Long Term Fund  Based Bank  Facilities- Cash  Credit,IVR B+ (ISSUER NOT COOPERATING),2025-03-31,438,73,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Radiance Alloy & Electricals Private Limited,Proposed Long Term Facilities,IVR BB (Assigned),2025-03-31,438,73,HIGH,Stable,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Radiance Alloy & Electricals Private Limited,Long Term Facilities,IVR BB (Assigned),2025-03-31,438,73,HIGH,Stable,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Hotel Tara Palace,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),2025-03-31,438,73,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Milesh Marine Exports Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),2025-03-31,438,73,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Milesh Marine Exports Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),2025-03-31,438,73,HIGH,Stable,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Wave Industries Private Limited,Long Term Bank Facilities,IVR BBB-,2025-03-31,438,73,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
H and H Precision Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),2025-03-31,438,73,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
H and H Precision Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),2025-03-31,438,73,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Maa Harsiddhi Infra Developers Private Limited,Short Term Bank Facility,IVR A3 (Reaffirmed),2025-03-31,438,73,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Dr. Kamakshi Memorial Hospital Private Limited (KMHPL),Long Term Bank Facilities - Term Loan,IVR BBB (Reaffirmed),2025-03-31,438,73,HIGH,Stable,Healthcare,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Maa Harsiddhi Infra Developers Private Limited,Long Term Bank Facility,IVR BBB- (Reaffirmed),2025-03-31,438,73,HIGH,Stable,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Sri Shridevi Charitable Trust,Long Term Bank Facility,IVR BBB (Upgraded),2025-03-31,438,73,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Wave Industries Private Limited,Short Term Bank Facility,IVR A3 (Reaffirmed),2025-03-31,438,73,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Sara International Private Limited,Long term Bank Facilities,IVR BBB (Upgraded),2025-03-31,438,73,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Sara International Private Limited,Short Term bank Facilities,IVR A3+ (Upgraded),2025-03-31,438,73,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
R Sandesh LLP,Long Term Bank Facilities,IVR BB (Assigned),2025-03-31,438,73,HIGH,Stable,Construction,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Platinum Textiles Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),2025-03-31,438,73,HIGH,Nil,Textiles,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Bemco Sleepers Limited,Long Term Bank Facility,IVR C+ (INC)(Downgraded),2025-03-31,438,73,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Blizzard Ceramica LLP,Short Term Facilities,IVR D (INC)(Reaffirmed),2025-03-31,438,73,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Blizzard Ceramica LLP,Long Term Facilities,IVR D (INC)(Reaffirmed),2025-03-31,438,73,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Alkameyst Life Private Limited,Issuer,IVR B- (INC)(Downgraded),2025-03-31,438,73,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Alkameyst Life Private Limited,Issuer,IVR B- (INC)(Downgraded),2025-03-31,438,73,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Samarpan Synthetics Private Limited,Long Term Bank Facilities,IVR BB- (Reaffirmed),2025-03-31,438,73,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
JAES Projects (I) Private Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),2025-03-31,438,73,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Madhur Iron & Steel (I) Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),2025-03-31,438,73,HIGH,Nil,Steel & Metals,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Bemco Sleepers Limited,Short Term Facility,IVR A4 (INC)(Reaffirmed),2025-03-31,438,73,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Bemco Sleepers Limited,Long Term Fund  Based Bank  Facilities- Cash  Credit,IVR B+ (ISSUER NOT COOPERATING),2025-03-31,438,73,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Bemco Sleepers Limited,Short Term Facility- Non Fund Based - Letter of Credit (Proposed),IVR A4 (ISSUER NOT COOPERATING),2025-03-31,438,73,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
