Company Name,RM_Tier,Aug_Week,Amt_Cr,NCD,Rev_Avg_Lakhs,Sector,Agency,Windows,Window_Count,Urgency,Why_Target,Pitch
AL Noor Agri Fresh Private Limited,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),34.88,0,5.0,Other,Infomerics,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-08 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Siva Foods Impex Private Limited,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),34.62,0,5.0,Agro & Food,Infomerics,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-01-12 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Som Distilleries & Breweries Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),34.52,0,5.0,Other,BRICKWORK,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Frontier Warehousing Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),34.5,0,5.0,Construction,IND-RA,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds
Algon Agro Foods,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),34.35,0,5.0,Agro & Food,Infomerics,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds
Shetkari Sakhar Karkhana (Chandapuri) Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),34.27,0,5.0,Other,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Del Trade Intl. Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),34.0,0,3.0,Trading/Exports,ACUITE,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Mac-Chem Products (India) Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),34.0,0,5.0,Chemicals & Pharma,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Rameswar Udyog Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),34.0,0,5.0,Other,ICRA,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-12 — prime Q1 2027 renewal target,Your Term Loan at ICRA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Samaro Global Inds. Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),34.0,0,5.0,Other,IND-RA,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds
Velatal Industries Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),33.8,0,5.0,Manufacturing,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Avon Tubetech Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),33.71,0,3.0,Steel & Metals,ACUITE,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Luxor Writing Instruments Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),33.69,0,5.0,Steel & Metals,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-18 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Aaiswarya Dyeing Mills Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),33.5,0,5.0,Chemicals & Pharma,CRISIL+ICRA,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Green Gold Timbers Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),33.5,0,3.0,Jewellery/Gems,BRICKWORK,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
K S Motors Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),33.5,0,5.0,Automobiles,CRISIL,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-18 — prime Q1 2027 renewal target,Your Fund-Based at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Santhosh Buildwel Infra Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),33.5,0,4.0,Construction,ACUITE,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-06 — prime Q1 2027 renewal target,Your Bank Guarantee at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Guntur Spinning Mills Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),33.47,0,5.0,Textiles,ACUITE,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Enem Nostrum Remedies Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),33.06,0,5.0,Other,IND-RA,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Shriniwas Spintex Industries Private Limited,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),33.03,0,3.0,Other,Infomerics,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-29 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
N J R Constructions Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),33.0,0,5.0,Construction,CARE,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-11 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Team Colence Technical Textile Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),33.0,0,5.0,Agro & Food,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-11 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Nadisons Resorts Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),32.97,0,5.0,Hotels & Tourism,BRICKWORK,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Tirupur Textiles Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),32.91,0,5.0,Construction,CARE,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Pagro Frozen Foods Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),32.62,0,5.0,Agro & Food,CARE+ICRA,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Amit Auto Wheels Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),32.5,0,5.0,Manufacturing,BRICKWORK,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-24 — prime Q1 2027 renewal target,Your Fund-Based at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Meenakshi Polymers Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),32.5,0,5.0,Chemicals & Pharma,CRISIL,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Renaissance Buildhome Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),32.5,0,5.0,Construction,CRISIL,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Ace Kudale Corporation Limited,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),32.43,0,5.0,Agro & Food,Infomerics,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-26 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds
Opera Global Private Limited,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),32.4,0,3.0,Other,Infomerics,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds
Shivganga Drillers Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),32.23,0,4.0,Other,BRICKWORK,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Raichur Bio-Energies Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),32.2,0,5.0,Other,IND-RA,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
G R T Hotels & Resorts Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),32.08,0,5.0,Hotels & Tourism,IND-RA,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-11 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds
Chain-Sys Software Exports Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),32.0,0,5.0,IT/Technology,CRISIL,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-17 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Diwanka Energy Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),32.0,0,5.0,Energy,CRISIL,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Mekalsuta Sugars Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),31.93,0,5.0,Agro & Food,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Khandoba Distilleries Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),31.82,0,5.0,Other,BRICKWORK,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
R L J Concast Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),31.8,0,4.0,Other,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Jiya Agro Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),31.75,0,5.0,Agro & Food,CRISIL,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (69 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
C K S Medicare Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),31.74,0,5.0,Automobiles,BRICKWORK,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Dynamic Ship Recyclers Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),31.64,0,3.0,Other,BRICKWORK,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-16 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Diligent SCM Solutions Private Limited,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),31.6,0,5.0,Other,Infomerics,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-05 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
J C Graphics Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),31.46,0,5.0,Other,BRICKWORK,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-28 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Ginni Global Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),31.43,0,5.0,Hotels & Tourism,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Hindusthan Infrastructure Projects & Engg. Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),31.22,0,5.0,Construction,BRICKWORK,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-08 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Chandresh Cables Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),31.16,0,5.0,Other,ACUITE,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-01 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Severn Glocon India Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),31.0,0,4.0,Other,BRICKWORK,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Azam Rubber Products Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),30.8,0,3.0,Other,CARE,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (74 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-fund-based financial facility/instrument at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
B Das & Associates Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),30.8,0,4.0,Other,BRICKWORK,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-13 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Dhanraj Solvex Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),30.49,0,5.0,Other,ACUITE,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Bargarh Bio Fuels Development Foundation,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),30.35,0,5.0,Other,Infomerics,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-12 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Veesons Energy Systems Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),30.23,0,5.0,Energy/Power,CRISIL,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
G D Foods Mfg. (India) Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),30.17,0,5.0,Agro & Food,ACUITE,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-30 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Approcool Aircon Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),30.15,0,5.0,Other,IND-RA,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-19 — prime Q1 2027 renewal target,Your Term Loan at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Mahalakshmi Spintex Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),30.14,0,5.0,Other,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Associated Broadcasting Co. Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),30.0,0,5.0,Steel & Metals,ICRA,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds
Avtar Installments Private Limited,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),30.0,0,3.0,Other,Infomerics,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-05 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Baibhaw Construction Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),30.0,0,4.0,Construction,CRISIL,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Beckhaul Digital Technologies Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),30.0,0,4.0,IT/Technology,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-18 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Bharath Hi-Tecch Builders Private Limited,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),30.0,0,5.0,Construction,Infomerics,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-14 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds
Brs Enterprises & Trading Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),30.0,0,3.0,Other,ACUITE,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Caspro Metal Inds. Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),30.0,0,5.0,Steel & Metals,CRISIL,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Cosmo Granites Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk3 (Aug 17-21),30.0,0,5.0,Mining & Minerals,CRISIL,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Crescon Projects & Services Pvt. Ltd.,TIER 3 — Junior RM / Tele-sales,Aug Wk4 (Aug 24-31),30.0,0,4.0,Construction,CRISIL,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-31 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
