Company Name,Latest Instrument,Latest Rater,Latest Rating,Rating Date,Urgency,Sector,INC Flag,All Raters,Rater Count,All Instruments,Latest Status,Data Source,Priority Score,Why Target,ACER Pitch Angle
Shri Prabhulingeshwar Sugars & Chemicals Ltd.,Long term Loans,ACUITE,BB+,2026-03-12,LOW,Chemicals/Pharma,YES,ACUITE | CARE,2,Long term Loans | Term loans,Downgraded,D365,4,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,"INC with current rater — ACER offers fresh start, analyst accessibility"
Smilax Laboratories Ltd.,Letter Of credit,CARE,A 4,2026-01-06,LOW,Chemicals/Pharma,YES,CARE | Infomerics,2,Letter Of credit | Non-government debt,Downgraded,Both,4,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,"INC with current rater — ACER offers fresh start, analyst accessibility"
Spansules Pharmatech Pvt. Ltd.,Non-government debt,CARE,BB-/A4,2026-04-27,LOW,Chemicals/Pharma,YES,CARE | Infomerics,2,Non-government debt | Term loans,Downgraded,Both,4,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,"INC with current rater — ACER offers fresh start, analyst accessibility"
Sri Narayani Plastics Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2026-01-27,LOW,Chemicals/Pharma,YES,ACUITE | CRISIL | ICRA,3,Letter Of credit | Long term Loans | Non-government debt | Term loans,Reaffirmed,D365,4,INC — issuer not cooperating with current rater | Multi-agency (3 raters) — open to new entrant,"INC with current rater — ACER offers fresh start, analyst accessibility"
Subray Catal Chem Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2026-04-28,LOW,Chemicals/Pharma,YES,CARE | CRISIL,2,Bank Guarantee | Letter Of credit | Non-fund-based financial facility/instrument | Non-government debt,Withdrawn,D365,4,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,"INC with current rater — ACER offers fresh start, analyst accessibility"
Ultimate Chem (India) Pvt. Ltd.,Letter Of credit,CARE,A 4,2026-04-13,LOW,Chemicals/Pharma,YES,BRICKWORK | CARE,2,Letter Of credit | Term loans,Reaffirmed,D365,4,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,"INC with current rater — ACER offers fresh start, analyst accessibility"
Unimax Chemicals Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2026-02-09,LOW,Chemicals/Pharma,YES,BRICKWORK | CRISIL,2,Letter Of credit | Non-government debt | Term loans,Reaffirmed,D365,4,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,"INC with current rater — ACER offers fresh start, analyst accessibility"
Velaven Polymers Pvt. Ltd.,Non-government debt,IND-RA,D,2026-01-16,LOW,Chemicals/Pharma,YES,BRICKWORK | IND-RA,2,Non-government debt | Term loans,Reaffirmed,D365,4,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,"INC with current rater — ACER offers fresh start, analyst accessibility"
Vikas Organics Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-01-23,LOW,Chemicals/Pharma,YES,BRICKWORK | CRISIL,2,Bank Guarantee | Letter Of credit | Long term Loans | Non-government debt,Withdrawn,D365,4,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,"INC with current rater — ACER offers fresh start, analyst accessibility"
Vipul Organics Ltd.,Non-government debt,IND-RA,B/A4,2026-03-25,LOW,Chemicals/Pharma,YES,CARE | CRISIL | IND-RA,3,Letter Of credit | Non-government debt | Term loans,Withdrawn,D365,4,INC — issuer not cooperating with current rater | Multi-agency (3 raters) — open to new entrant,"INC with current rater — ACER offers fresh start, analyst accessibility"
Viswaat Chemicals Ltd.,Long term Loans,CRISIL,A-,2026-03-04,LOW,Chemicals/Pharma,YES,ACUITE | CARE | CRISIL,3,Bank Guarantee | Letter Of credit | Long term Loans | Non-government debt | Term loans,Reaffirmed,D365,4,INC — issuer not cooperating with current rater | Multi-agency (3 raters) — open to new entrant,"INC with current rater — ACER offers fresh start, analyst accessibility"
Azam Rubber Products Pvt. Ltd.,Non-fund-based financial facility/instrument,CARE,D,2026-04-15,LOW,Chemicals/Pharma,YES,CARE,1,Non-fund-based financial facility/instrument | Term loans,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Chemical Process Equipments Pvt. Ltd.,Bank Guarantee,CARE,A 4+,2025-12-24,LOW,Chemicals/Pharma,YES,CARE,1,Bank Guarantee | Letter Of credit | Term loans,Downgraded,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Gowthami Solvent Oils Pvt. Ltd.,Non-government debt,CARE,BB/A4,2026-04-09,LOW,Chemicals/Pharma,YES,CARE,1,Non-government debt | Term loans,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Hercules Plastic Pvt. Ltd.,Term loans,CRISIL,B,2026-02-25,LOW,Chemicals/Pharma,YES,CRISIL,1,Term loans,Downgraded,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Khushbu Dye-Chem Pvt. Ltd.,Letter Of credit,CRISIL,BB+,2026-04-08,LOW,Chemicals/Pharma,YES,CRISIL,1,Letter Of credit,Withdrawn,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Kosmo Plastic Exports Pvt. Ltd.,Fund based financial facility/instrument,BRICKWORK,A 4,2026-02-25,LOW,Chemicals/Pharma,YES,BRICKWORK,1,Fund based financial facility/instrument,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Maniyar Refinery Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2026-01-16,LOW,Chemicals/Pharma,YES,IND-RA,1,Non-government debt,Downgraded,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Mittal Pigment Pvt. Ltd.,Letter Of credit,BRICKWORK,A 4,2026-01-08,LOW,Chemicals/Pharma,YES,BRICKWORK,1,Letter Of credit,Withdrawn,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Mount Velour Rubber Works Pvt. Ltd.,Long term Loans,CRISIL,D,2026-03-17,LOW,Chemicals/Pharma,YES,CRISIL,1,Long term Loans,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Oracle Polymer Inds. Pvt. Ltd.,Bank Guarantee,CARE,A 4,2026-04-10,LOW,Chemicals/Pharma,YES,CARE,1,Bank Guarantee | Term loans,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
P M C Rubber Chemicals India Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-02-23,LOW,Chemicals/Pharma,YES,CRISIL,1,Bank Guarantee | Letter Of credit,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
S K Solvent (I) Pvt. Ltd.,Long term Loans,CRISIL,B,2026-02-27,LOW,Chemicals/Pharma,YES,CRISIL,1,Long term Loans | Term loans,Downgraded,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
S P Solvent Pvt. Ltd.,Term loans,CARE,BB-,2026-01-20,LOW,Chemicals/Pharma,YES,CARE,1,Term loans,Downgraded,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Starwing Plastic & Chemicals Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2026-04-02,LOW,Chemicals/Pharma,YES,IND-RA,1,Non-government debt,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Swastik Oil Refinery Pvt. Ltd.,Bank Guarantee,CARE,D,2026-04-30,LOW,Chemicals/Pharma,YES,CARE,1,Bank Guarantee | Letter Of credit | Term loans,Withdrawn,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Taiko Plastic Technologies Pvt. Ltd.,Term loans,CRISIL,B,2026-04-30,LOW,Chemicals/Pharma,YES,CRISIL,1,Term loans,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
The Rubber Products Ltd. [Merged],Bank Guarantee,CRISIL,D,2026-01-28,LOW,Chemicals/Pharma,YES,CRISIL,1,Bank Guarantee | Letter Of credit | Long term Loans,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Vajra Rubber Products Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,2026-03-30,LOW,Chemicals/Pharma,YES,ACUITE,1,Bank Guarantee | Letter Of credit | Term loans,Downgraded,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Vidya Polymer Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,2026-02-18,LOW,Chemicals/Pharma,YES,ICRA,1,Non-fund-based financial facility/instrument | Term loans,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Vishakha Plastic Pipes Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2026-03-26,LOW,Chemicals/Pharma,YES,BRICKWORK,1,Bank Guarantee | Letter Of credit | Term loans,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Accord Chemical Corporation,Long Term Bank Facilities,Infomerics,IVR BB- (INC)(Withdrawn),2026-02-02,LOW,Chemicals/Pharma,YES,Infomerics,1,Long Term Bank Facilities | Short Term Bank Facilities,,Infomerics,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Rosemerry Solvent Private Limited,Long Term Bank Facilities (Incl. Proposed Facility),Infomerics,IVR BB (INC) (Downgraded),2025-12-18,LOW,Chemicals/Pharma,YES,Infomerics,1,Long Term Bank Facilities (Incl. Proposed Facility),,Infomerics,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Adarsha Specialty Chemicals Pvt. Ltd.,Letter Of credit,ACUITE,A 4,2026-04-20,LOW,Chemicals/Pharma,YES,ACUITE,1,Letter Of credit | Long term Loans,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Air Trax Polymers Pvt. Ltd.,Long term Loans,CRISIL,B,2026-03-11,LOW,Chemicals/Pharma,YES,CRISIL,1,Long term Loans | Term loans,Downgraded,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Andhra Polymers Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,2026-04-29,LOW,Chemicals/Pharma,YES,ICRA,1,Non-fund-based financial facility/instrument | Non-government debt | Term loans,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Anya Polytech & Fertilizers Ltd.,Fund based financial facility/instrument,CARE,B,2026-01-07,LOW,Chemicals/Pharma,YES,CARE,1,Fund based financial facility/instrument | Term loans,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Arvee Laboratories (India) Ltd.,Long term Loans,CRISIL,B-,2026-02-27,LOW,Chemicals/Pharma,YES,CRISIL,1,Long term Loans | Term loans,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Athulitha Laboratories Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2026-01-16,LOW,Chemicals/Pharma,YES,IND-RA,1,Non-government debt,Downgraded,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Celon Laboratories Pvt. Ltd.,Term loans,IND-RA,BB-,2026-03-27,LOW,Chemicals/Pharma,YES,IND-RA,1,Term loans,Downgraded,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Cennet Biopharma Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2026-02-27,LOW,Chemicals/Pharma,YES,IND-RA,1,Non-government debt,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Centurion Laboratories Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-01-21,LOW,Chemicals/Pharma,YES,CRISIL,1,Bank Guarantee | Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Term loans,Downgraded,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Choksey Chemicals Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-02-25,LOW,Chemicals/Pharma,YES,CRISIL,1,Bank Guarantee | Letter Of credit,Downgraded,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Dayal Fertilizers Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,BBB+,2026-03-16,LOW,Chemicals/Pharma,YES,CRISIL,1,Fund based financial facility/instrument,Upgraded,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Dhara Petrochemicals Pvt. Ltd. [Merged],Non-government debt,IND-RA,B-/A4,2026-01-16,LOW,Chemicals/Pharma,YES,IND-RA,1,Non-government debt,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Dighvijay Plastics & Allied Products Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-30,LOW,Chemicals/Pharma,YES,CRISIL,1,Bank Guarantee | Fund based financial facility/instrument,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Enzal Chemicals (India) Ltd.,Long term Loans,CRISIL,B+,2026-02-10,LOW,Chemicals/Pharma,YES,CRISIL,1,Long term Loans,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Gayatri Bioorganics Ltd.,Letter Of credit,CARE,D,2026-05-04,LOW,Chemicals/Pharma,YES,CARE,1,Letter Of credit | Term loans,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
German Polymers & Coatings Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,2026-03-31,LOW,Chemicals/Pharma,YES,ACUITE,1,Bank Guarantee,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Infinium Pharmachem Ltd.,Term loans,ACUITE,C,2026-02-20,LOW,Chemicals/Pharma,YES,ACUITE,1,Term loans,Withdrawn,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Integrated Thermoplastics Ltd.,Letter Of credit,CARE,D,2026-04-10,LOW,Chemicals/Pharma,YES,CARE,1,Letter Of credit | Term loans,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Jalaram Polymers Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2026-01-30,LOW,Chemicals/Pharma,YES,CRISIL,1,Letter Of credit,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
Jell Pharmaceuticals Pvt. Ltd.,Fund based financial facility/instrument,ICRA,A 4,2026-03-30,LOW,Chemicals/Pharma,YES,ICRA,1,Fund based financial facility/instrument | Non-fund-based financial facility/instrument,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
K D A C Chem Pvt. Ltd.,Term loans,CRISIL,B,2026-02-23,LOW,Chemicals/Pharma,YES,CRISIL,1,Term loans,Reaffirmed,D365,3,INC — issuer not cooperating with current rater,"INC with current rater — ACER offers fresh start, analyst accessibility"
