Company Name,Current Raters,Rater Count,Instrument,Rating,Last Rating Date,Days Since Rating,Urgency,INC Flag,Sector,Call Today Reason,ACER Pitch Angle
Gls Infraprojects Pvt. Ltd.,CRISIL,1,Bank Guarantee,A 4+,2025-05-22,389,HIGH,NO,Other,389 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Hindprakash Chemicals Pvt. Ltd.,CARE,1,Non-government debt,BB+/A4+,2025-05-22,389,HIGH,NO,Other,389 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Hitech Corporation Ltd.,CRISIL,1,Fund based financial facility/instrument,A,2025-05-22,389,HIGH,NO,Other,389 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
J S W Structural Metal Decking Ltd.,CRISIL,1,Fund based financial facility/instrument,A 2,2025-05-22,389,HIGH,NO,Steel/Metals,389 days since rating — banks demanding renewal | Sector: Steel/Metals,Rating overdue — ACER can complete rating faster than incumbent
Legasis Services Pvt. Ltd.,CRISIL,1,Long term Loans,BB+,2025-05-22,389,HIGH,NO,Other,389 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Orange Retail Finance India Pvt. Ltd.,CRISIL,1,Long term Loans,BBB-,2025-05-22,389,HIGH,NO,BFSI,389 days since rating — banks demanding renewal | Sector: BFSI,Rating overdue — ACER can complete rating faster than incumbent
Parag Agro Foods & Allied Products Pvt. Ltd.,IND-RA,1,Term loans,BB+,2025-05-22,389,HIGH,NO,Agro/Food,389 days since rating — banks demanding renewal | Sector: Agro/Food,Rating overdue — ACER can complete rating faster than incumbent
Rama Gum Inds. (India) Ltd.,CRISIL,1,Long term Loans,BBB,2025-05-22,389,HIGH,NO,Other,389 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
South Asian Ceramic Tiles Pvt. Ltd.,IND-RA,1,Non-fund based working capital limit,A 2,2025-05-22,389,HIGH,NO,Manufacturing,389 days since rating — banks demanding renewal | Sector: Manufacturing,Rating overdue — ACER can complete rating faster than incumbent
Vem Technologies Pvt. Ltd.,CRISIL,1,Bank Guarantee,A 3+,2025-05-22,389,HIGH,NO,Other,389 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Ayyappa Infra Projects Private Limited,Infomerics,1,Long Term Bank Facility,IVR BBB+ (Reaffirmed),2025-05-22,389,HIGH,NO,Other,389 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Bhagyalaxmi Rolling Mill Private Limited,Infomerics,1,Long Term Bank Facilities,IVR A- (Reaffirmed),2025-05-22,389,HIGH,NO,Steel/Metals,389 days since rating — banks demanding renewal | Sector: Steel/Metals,Rating overdue — ACER can complete rating faster than incumbent
Kosh Innovations Private Limited,Infomerics,1,Long Term Facilities,IVR BBB- (Assigned),2025-05-22,389,HIGH,NO,Other,389 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Patel Warehousing Private Limited,Infomerics,1,Long Term Bank Facility,IVR BBB- (Assigned),2025-05-22,389,HIGH,NO,Other,389 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Swagat Developers,Infomerics,1,Long Term Bank Facilities,IVR BBB (Upgraded),2025-05-22,389,HIGH,NO,Other,389 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
A B T Industries Ltd.,ICRA,1,Fund based financial facility/instrument,A 4,2025-05-23,388,HIGH,NO,Manufacturing,388 days since rating — banks demanding renewal | Sector: Manufacturing,Rating overdue — ACER can complete rating faster than incumbent
Adcock Ingram Ltd.,ICRA,1,Non-government debt,A+/A1+,2025-05-23,388,HIGH,NO,Other,388 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Ashok Auto Sales Ltd.,CRISIL,1,Fund based financial facility/instrument,BBB+,2025-05-23,388,HIGH,NO,Manufacturing,388 days since rating — banks demanding renewal | Sector: Manufacturing,Rating overdue — ACER can complete rating faster than incumbent
Bansal Pathways (Guna-Sironj) Pvt. Ltd.,ACUITE,1,Long term Loans,BBB+,2025-05-23,388,HIGH,NO,Other,388 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Bansal Pathways Pvt. Ltd.,ACUITE,1,Long term Loans,BBB+,2025-05-23,388,HIGH,NO,Other,388 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Ceigall Infra Projects Pvt. Ltd.,ICRA,1,Non-government debt,A-/A2+,2025-05-23,388,HIGH,NO,Other,388 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Dhcube Industries Pvt. Ltd.,CARE,1,Non-government debt,BB/A4,2025-05-23,388,HIGH,NO,Manufacturing,388 days since rating — banks demanding renewal | Sector: Manufacturing,Rating overdue — ACER can complete rating faster than incumbent
I-Exceed Technology Solutions Pvt. Ltd.,ICRA,1,Non-government debt,BBB-/A3,2025-05-23,388,HIGH,NO,IT/Software,388 days since rating — banks demanding renewal | Sector: IT/Software,Rating overdue — ACER can complete rating faster than incumbent
Ideal Energy Projects Ltd.,IND-RA,1,Term loans,BBB-,2025-05-23,388,HIGH,NO,Infrastructure,388 days since rating — banks demanding renewal | Sector: Infrastructure,Rating overdue — ACER can complete rating faster than incumbent
J S W Renew Energy Two Ltd.,IND-RA,1,Term loans,A,2025-05-23,388,HIGH,NO,Infrastructure,388 days since rating — banks demanding renewal | Sector: Infrastructure,Rating overdue — ACER can complete rating faster than incumbent
Jayachandran Global Refineries Pvt. Ltd.,CRISIL,1,Long term Loans,BB-,2025-05-23,388,HIGH,NO,Other,388 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Megha City Gas Distribution Pvt. Ltd.,IND-RA,1,Non-government debt,A+/A1+,2025-05-23,388,HIGH,NO,Infrastructure,388 days since rating — banks demanding renewal | Sector: Infrastructure,Rating overdue — ACER can complete rating faster than incumbent
Nilkanth Ferro Ltd.,ACUITE,1,Bank Guarantee,A 2,2025-05-23,388,HIGH,NO,Other,388 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Replus Engitech Pvt. Ltd.,IND-RA,1,Non-fund based working capital limit,A 2+,2025-05-23,388,HIGH,NO,Other,388 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Shri Ramalinga Mills Pvt. Ltd.,ICRA,1,Term loans,B,2025-05-23,388,HIGH,NO,Other,388 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Supreme Gums Pvt. Ltd.,ACUITE,1,Long term Loans,BBB,2025-05-23,388,HIGH,NO,Other,388 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Tata Medical & Diagnostics Ltd.,ICRA,1,Non-government debt,A 1,2025-05-23,388,HIGH,NO,Other,388 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Thiruvananthpuram Road Devp. Co. Ltd.,CARE,1,Term loans,D,2025-05-23,388,HIGH,NO,Construction,388 days since rating — banks demanding renewal | Sector: Construction,Rating overdue — ACER can complete rating faster than incumbent
Adarsh Rice Mill,Infomerics,1,Long Term Facilities,IVR BB (Assigned),2025-05-23,388,HIGH,NO,Agro/Food,388 days since rating — banks demanding renewal | Sector: Agro/Food,Rating overdue — ACER can complete rating faster than incumbent
D & H India Limited,Infomerics,1,Long Term Bank Facilities,IVR BBB- (Assigned),2025-05-23,388,HIGH,NO,Other,388 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Eklingji Projects LLP,Infomerics,1,Long Term Facilities,IVR BB+ (Upgraded),2025-05-23,388,HIGH,NO,Other,388 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Doosan Power Systems India Pvt. Ltd.,CARE | Infomerics,2,Bank Guarantee,BB+,2025-05-26,385,HIGH,NO,Infrastructure,385 days since rating — banks demanding renewal | Sector: Infrastructure,Rating overdue — ACER can complete rating faster than incumbent
Assam Gas Co. Ltd.,IND-RA,1,Non-fund-based financial facility/instrument,A+,2025-05-26,385,HIGH,NO,Infrastructure,385 days since rating — banks demanding renewal | Sector: Infrastructure,Rating overdue — ACER can complete rating faster than incumbent
Autobahn Trucking Corpn. Pvt. Ltd.,IND-RA,1,Term loans,BBB-,2025-05-26,385,HIGH,NO,Other,385 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Deki Electronics Ltd.,CRISIL,1,Fund based financial facility/instrument,BBB,2025-05-26,385,HIGH,NO,Other,385 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
P H N Technology Pvt. Ltd.,CRISIL,1,Term loans,BBB,2025-05-26,385,HIGH,NO,IT/Software,385 days since rating — banks demanding renewal | Sector: IT/Software,Rating overdue — ACER can complete rating faster than incumbent
Patanjali Foods Ltd.,ICRA,1,Long term Loans,A+,2025-05-26,385,HIGH,NO,Other,385 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Prahitha Constructions Pvt. Ltd.,ICRA,1,Term loans,A,2025-05-26,385,HIGH,NO,Other,385 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Raj Infrastructure Devp. (India) Pvt. Ltd.,ACUITE,1,Bank Guarantee,A 2,2025-05-26,385,HIGH,NO,Construction,385 days since rating — banks demanding renewal | Sector: Construction,Rating overdue — ACER can complete rating faster than incumbent
Segmental Infrastructure Devp. Ltd.,CRISIL,1,Non-fund-based financial facility/instrument,A,2025-05-26,385,HIGH,NO,Construction,385 days since rating — banks demanding renewal | Sector: Construction,Rating overdue — ACER can complete rating faster than incumbent
Siac S K H India Cabs Mfg. Pvt. Ltd.,ICRA,1,Short-term loan,A 2,2025-05-26,385,HIGH,NO,Other,385 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Taron Material Handling Equipments Pvt. Ltd.,IND-RA,1,Term loans,A-,2025-05-26,385,HIGH,NO,Other,385 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Utkal Automobiles Pvt. Ltd.,IND-RA,1,Non-fund based working capital limit,A 3+,2025-05-26,385,HIGH,NO,Other,385 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Ajantha Mining Private Limited,Infomerics,1,Long Term Bank Facilities,IVR BBB (Assigned),2025-05-26,385,HIGH,NO,Infrastructure,385 days since rating — banks demanding renewal | Sector: Infrastructure,Rating overdue — ACER can complete rating faster than incumbent
Ajantha Radha Earth Movers Private Limited,Infomerics,1,Long Term Bank Facilities,IVR BBB (Assigned),2025-05-26,385,HIGH,NO,Other,385 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Paralam Global Private Limited,Infomerics,1,Long Term Bank Facilities,IVR BBB- (Reaffirmed),2025-05-26,385,HIGH,NO,Other,385 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Suyash Biofuels Industries Private Limited,Infomerics,1,Long Term Bank Facilities,IVR BB+ (Assigned),2025-05-26,385,HIGH,NO,Manufacturing,385 days since rating — banks demanding renewal | Sector: Manufacturing,Rating overdue — ACER can complete rating faster than incumbent
TSR Nirmaan Private Limited,Infomerics,1,Long Term Bank Facilities,IVR BBB (Ugraded),2025-05-26,385,HIGH,NO,Other,385 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Veeraraghavan & Co (Veeraraghavan),Infomerics,1,Long Term Bank Facility,Withdrawn,2025-05-26,385,HIGH,NO,Other,385 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Apcotex Industries Ltd.,ICRA,1,Non-government debt,AA-,2025-05-27,384,HIGH,NO,Manufacturing,384 days since rating — banks demanding renewal | Sector: Manufacturing,Rating overdue — ACER can complete rating faster than incumbent
Atria Wind Power Pvt. Ltd.,CARE,1,Bank Guarantee,BB+,2025-05-27,384,HIGH,NO,Infrastructure,384 days since rating — banks demanding renewal | Sector: Infrastructure,Rating overdue — ACER can complete rating faster than incumbent
Avtar Steel Ltd.,CRISIL,1,Long term Loans,BBB,2025-05-27,384,HIGH,NO,Steel/Metals,384 days since rating — banks demanding renewal | Sector: Steel/Metals,Rating overdue — ACER can complete rating faster than incumbent
Janki Corp Ltd.,ICRA,1,Term loans,A-,2025-05-27,384,HIGH,NO,Other,384 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Jawandsons Pvt. Ltd.,CRISIL,1,Long term Loans,A-,2025-05-27,384,HIGH,NO,Other,384 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Jindba Processors Pvt. Ltd.,CRISIL,1,Fund based financial facility/instrument,A-,2025-05-27,384,HIGH,NO,Other,384 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Kun Auto Co. Pvt. Ltd.,CRISIL,1,Fund based financial facility/instrument,BBB+,2025-05-27,384,HIGH,NO,Manufacturing,384 days since rating — banks demanding renewal | Sector: Manufacturing,Rating overdue — ACER can complete rating faster than incumbent
L & T Electrolysers Ltd.,CRISIL,1,Bank Guarantee,A 1+,2025-05-27,384,HIGH,NO,Other,384 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Panchsheel Organics Ltd.,CRISIL,1,Fund based financial facility/instrument,BBB-,2025-05-27,384,HIGH,NO,Other,384 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Poppys Knitwear Pvt. Ltd.,CRISIL,1,Bank Guarantee,A 3+,2025-05-27,384,HIGH,NO,Other,384 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
Sanvira Industries Ltd.,CRISIL,1,Long term Loans,AA-,2025-05-27,384,HIGH,NO,Manufacturing,384 days since rating — banks demanding renewal | Sector: Manufacturing,Rating overdue — ACER can complete rating faster than incumbent
Sunny View Estates Pvt. Ltd.,ACUITE,1,Term loans,BB+,2025-05-27,384,HIGH,NO,Other,384 days since rating — banks demanding renewal | Sector: Other,Rating overdue — ACER can complete rating faster than incumbent
V N R Seeds Pvt. Ltd.,CRISIL,1,Long term Loans,A-,2025-05-27,384,HIGH,NO,Agro/Food,384 days since rating — banks demanding renewal | Sector: Agro/Food,Rating overdue — ACER can complete rating faster than incumbent
