Company_Name,Instrument_Type,Current_Rater,Rating,Rating_Date,Urgency,Is_INC,Tier,Sector,State,Why_Target,ACER_Pitch_Angle,Source
Greenko Uravakonda Wind Power Pvt. Ltd.,Fund based financial facility/instrument,CARE,A,17-12-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Greenworld Solarwares Pvt. Ltd.,Bank Guarantee,CRISIL,A 3,18-07-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Grid Controller Of India Ltd.,Term loans,CARE,AAA,08-10-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Gujarat Industries Power Co. Ltd.,Term loans,CARE,AA-,02-07-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
H H V Thermal Technologies Pvt. Ltd.,Term loans,CARE,BBB,01-10-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
H M Electro Mech Ltd.,Bank Guarantee,CRISIL,A 3,25-11-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Haridwar Solar Projects Pvt. Ltd.,Term loans,IND-RA,A+,22-08-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Hi Tech Transpower Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,09-10-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Hi-Tech Electrification Engineers Pvt. Ltd.,Bank Guarantee,CRISIL,A 3,14-08-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
High Energy Batteries (India) Ltd.,Non-fund based working capital limit,IND-RA,A 3+,29-08-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Himachal Sorang Power Pvt. Ltd.,Term loans,CARE,A(CE),17-12-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Hinduja National Power Corpn. Ltd.,Bank Guarantee,CARE,A-,13-10-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Hitachi Hi-Rel Power Electronics Pvt. Ltd.,Long term Loans,CRISIL,AA,16-09-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
I R M Energy Ltd.,Non-government debt,IND-RA,AA-/A1+,30-07-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
India Coke & Power Pvt. Ltd.,Non-government debt,CARE,BBB/A3,11-08-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Industrial Energy Ltd.,Term loans,CARE,AA+,26-09-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Infopower Technologies Pvt. Ltd.,Letter Of credit,CRISIL,A 4,18-11-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Integrum Energy Infrastructure Pvt. Ltd.,Non-government debt,CARE,BBB-/A3,10-09-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Ipltech Electric Pvt. Ltd.,Non-government debt,IND-RA,AA-/A1+,07-11-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
J J P V Solar Ltd.,Long term Loans,CRISIL,B+,16-09-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
J S W Adarsh Power Pvt. Ltd.,Term loans,ICRA,A+,11-11-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
J S W Energy Ltd.,Non-government debt,ICRA,AA/A1+,12-09-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
J S W Neo Energy Ltd.,Term loans,ICRA,AA(CE),28-07-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
J S W Renewable Energy (Dolvi) Ltd.,Term loans,IND-RA,A+,30-10-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
J S W Wind Power (Isapur) Ltd.,Term loans,IND-RA,A+,11-08-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
J S W Wind Power (Pennar) Pvt. Ltd.,Term loans,IND-RA,A+,11-08-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
J S W Wind Power Ltd.,Term loans,IND-RA,A+,11-08-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Jainco Power Ltd.,Term loans,CRISIL,BBB+,31-07-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Jainco Transmission Ltd.,Fund based financial facility/instrument,CRISIL,A 2,31-07-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Jainik Power Cables Ltd.,Letter Of credit,CRISIL,A 3,29-10-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Jal Power Corpn. Ltd.,Term loans,CARE,A,04-07-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Jalansar Wind Energy Pvt. Ltd.,Term loans,IND-RA,BBB+,25-06-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Jamnagar Utilities & Power Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,AAA,16-07-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Jash Energy Pvt. Ltd.,Non-government debt,CARE,A-/A2+,10-09-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Jath Wind Energy Pvt. Ltd.,Term loans,CRISIL,BBB-,09-12-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Jay Bee Energy Pvt. Ltd.,Bank Guarantee,CRISIL,A 3,30-06-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Jilesh Power Pvt. Ltd.,Fund based financial facility/instrument,CARE,A,17-12-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Jindal India Power Ltd.,Non-government debt,CARE,BBB+/A2,11-11-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Jsw Renew Energy Ltd.,Term loans,IND-RA,A+,08-10-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
K P Energy Ltd.,Non-government debt,CARE,A-/A2+,11-11-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
K Ramachandra Rao Transmission & Projects Pvt. Ltd.,Bank Guarantee,CARE,A 3+,26-11-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Kanakal Wind Energy Pvt. Ltd.,Term loans,IND-RA,BBB+,25-06-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Kanchanjunga Power Co. Pvt. Ltd.,Non-government debt,CARE,A/A2+,17-10-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Karnataka Power Transmission Corpn. Ltd.,Term loans,CARE,A,14-11-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Karnataka Resco Rooftop Solar Pvt. Ltd.,Non-government debt,IND-RA,A/A1,08-10-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Khaya Solar Projects Pvt. Ltd.,Term loans,IND-RA,A,02-09-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Khosla Electronics Pvt. Ltd.,Term loans,CRISIL,BBB+,04-11-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Kirloskar Electric Co. Ltd.,Letter Of credit,CRISIL,A 4,23-07-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Kohima-Mariani Transmission Ltd.,Term loans,IND-RA,AAA,27-06-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Koppal-Narendra Transmission Pvt. Ltd.,Term loans,CARE,A-,25-11-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Kota Electricity Distribution Ltd.,Term loans,IND-RA,A-,29-09-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Kundan Green Energy Pvt. Ltd.,Bank Guarantee,ACUITE,A 2+,19-11-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Kundan Hydro (Gangtok) Pvt. Ltd.,Term loans,ACUITE,A-,19-11-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
L & T-M H I Power Turbine Generators Pvt. Ltd.,Long term Loans,CRISIL,A+,16-09-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Lakshya Powertech Ltd.,Bank Guarantee,CRISIL,A 3+,31-10-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Lalganj Power Pvt. Ltd.,Term loans,CARE,BBB+,05-08-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Laser Power & Infra Ltd.,Term loans,ACUITE,A+,08-10-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Livguard Energy Technologies Pvt. Ltd.,Letter Of credit,ACUITE,A 3+,02-07-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Lotus Clean Power Venture Pvt. Ltd.,Term loans,CRISIL,A+,20-11-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
M E Energy Pvt. Ltd.,Bank Guarantee,ACUITE,A 2+,25-11-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
M E I Power Pvt. Ltd.,Bank Guarantee,CRISIL,A 3+,28-11-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
M I C Electronics Ltd.,Term loans,BRICKWORK,BB,31-10-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Maan Steel & Power Ltd.,Bank Guarantee,CRISIL,A 2+,07-07-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Madhya Pradesh Power Generating Co. Ltd.,Non-government debt,IND-RA,BBB/A3+,24-11-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Magadh Sugar & Energy Ltd.,Bank Guarantee,CARE,A 1,22-08-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Mahalaxmi Ennore Coke & Power Pvt. Ltd.,Non-fund-based financial facility/instrument,CRISIL,A 3,02-12-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Maharashtra Eastern Grid Power Transmission Co. Ltd.,Term loans,IND-RA,AA+,22-08-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Maharashtra Enviro Power Ltd.,Long term Loans,ACUITE,BBB+,01-09-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Maharashtra State Electricity Transmission Co. Ltd.,Term loans,CARE,AA-,05-12-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Mahindra Solarize Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 2+,08-07-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Maithan Steel & Power Ltd.,Bank Guarantee,ACUITE,A 1+,05-12-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Maithon Power Ltd.,Fund based financial facility/instrument,CRISIL,AA+,10-09-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
Malco Energy Ltd.,Non-fund-based financial facility/instrument,CRISIL,A 1+(CE),24-10-2025,MEDIUM,False,ACTIVE,Energy / Power / Renewables,Unknown,Active  client approaching renewal. ACER faster turnaround pitch.,Renewal coming up. Pitch ACER speed + competitive fee.,D365
