Company Name,Instrument Type,Current Rating Agency,Current Rating,Rating Date,Urgency,Facility Amount (Cr),Why Target,ACER Pitch Angle
Alcob India Pvt. Ltd.,Term loans,ACUITE,D,15-04-2026,WARM,3.00,"ACUITE INC — rating lapsed 65 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Alex Astral Power Pvt. Ltd.,Term loans,ACUITE,B,05-02-2026,WARM,172.50,"ACUITE INC — rating lapsed 134 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Allseas Movers Pvt. Ltd.,Term loans,ACUITE,D,13-03-2026,WARM,9.72,"ACUITE INC — rating lapsed 98 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Allseas Movers Pvt. Ltd.,Term loans,ACUITE,D,13-03-2026,WARM,9.22,"ACUITE INC — rating lapsed 98 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Allseas Movers Pvt. Ltd.,Long term Loans,ACUITE,C,13-03-2026,WARM,4.10,"ACUITE INC — rating lapsed 98 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Allseas Movers Pvt. Ltd.,Term loans,ACUITE,C,13-03-2026,WARM,4.96,"ACUITE INC — rating lapsed 98 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Alok Buildtech Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,06-01-2026,WARM,45.45,"ACUITE INC — rating lapsed 164 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Alom Extrusions Ltd.,Bank Guarantee,ACUITE,A 4,09-04-2026,WARM,1.75,"ACUITE INC — rating lapsed 71 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Alom Extrusions Ltd.,Letter Of credit,ACUITE,A 4,09-04-2026,WARM,21.00,"ACUITE INC — rating lapsed 71 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Alom Poly Extrusions Ltd.,Long term Loans,ACUITE,B-,24-04-2026,WARM,0.50,"ACUITE INC — rating lapsed 56 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Alom Poly Extrusions Ltd.,Term loans,ACUITE,B-,24-04-2026,WARM,2.69,"ACUITE INC — rating lapsed 56 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Animesh Ispat Pvt. Ltd.,Term loans,ACUITE,BB+,20-02-2026,WARM,8.00,"ACUITE INC — rating lapsed 119 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Apex Meadows Pvt. Ltd.,Long term Loans,ACUITE,BB+,30-01-2026,WARM,15.00,"ACUITE INC — rating lapsed 140 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Apurvakriti Infrastructure Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,09-04-2026,WARM,15.00,"ACUITE INC — rating lapsed 71 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Apurvakriti Infrastructure Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,09-04-2026,WARM,5.00,"ACUITE INC — rating lapsed 71 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Archana Motors Pvt. Ltd.,Fund based financial facility/instrument,ACUITE,D,08-04-2026,WARM,3.45,"ACUITE INC — rating lapsed 72 days ago — Fund based financial facility/instrument — competitor abandoned, ACER can capture",Fund-based facility rating expired — ACUITE 50% INC rate signals systemic neglect; ACER can step in
Archon Powerinfra India Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,06-01-2026,WARM,4.50,"ACUITE INC — rating lapsed 164 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Arjun Enterprises Pvt. Ltd.,Letter Of credit,ACUITE,A 4+,08-01-2026,WARM,14.50,"ACUITE INC — rating lapsed 162 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Arjun Enterprises Pvt. Ltd.,Letter Of credit,ACUITE,A 4+,08-01-2026,WARM,3.50,"ACUITE INC — rating lapsed 162 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Arth Micro Finance Pvt. Ltd.,Term loans,ACUITE,D,01-04-2026,WARM,4.86,"ACUITE INC — rating lapsed 79 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Arth Micro Finance Pvt. Ltd.,Term loans,ACUITE,D,01-04-2026,WARM,44.75,"ACUITE INC — rating lapsed 79 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Arth Micro Finance Pvt. Ltd.,Long term Loans,ACUITE,C,01-04-2026,WARM,0.30,"ACUITE INC — rating lapsed 79 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Arth Micro Finance Pvt. Ltd.,Term loans,ACUITE,C,01-04-2026,WARM,55.45,"ACUITE INC — rating lapsed 79 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Arun Spinning Mills Pvt. Ltd.,Term loans,ACUITE,B-,17-04-2026,WARM,1.20,"ACUITE INC — rating lapsed 63 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Arundhati Jewellers Pvt. Ltd.,Long term Loans,ACUITE,BB+,30-12-2025,WARM,0.15,"ACUITE INC — rating lapsed 171 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Arundhati Jewellers Pvt. Ltd.,Long term Loans,ACUITE,BB+,25-03-2026,WARM,0.15,"ACUITE INC — rating lapsed 86 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Aryan Castings Pvt. Ltd.,Letter Of credit,ACUITE,D,24-04-2026,WARM,5.00,"ACUITE INC — rating lapsed 56 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Ashavari Trading Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,23-03-2026,WARM,0.10,"ACUITE INC — rating lapsed 88 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Ashok Textile Mills Pvt. Ltd.,Long term Loans,ACUITE,BB,23-01-2026,WARM,57.08,"ACUITE INC — rating lapsed 147 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Ashok Textile Mills Pvt. Ltd.,Term loans,ACUITE,BB,23-01-2026,WARM,79.30,"ACUITE INC — rating lapsed 147 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Attharv Sai Flexipack Pvt. Ltd.,Letter Of credit,ACUITE,D,25-02-2026,WARM,30.00,"ACUITE INC — rating lapsed 114 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Attharv Sai Flexipack Pvt. Ltd.,Term loans,ACUITE,D,25-02-2026,WARM,29.95,"ACUITE INC — rating lapsed 114 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Attharv Sai Flexipack Pvt. Ltd.,Long term Loans,ACUITE,C,25-02-2026,WARM,5.80,"ACUITE INC — rating lapsed 114 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Auro Industries Ltd.,Bank Guarantee,ACUITE,A 4,02-04-2026,WARM,0.75,"ACUITE INC — rating lapsed 78 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Auro Industries Ltd.,Letter Of credit,ACUITE,A 4,02-04-2026,WARM,2.25,"ACUITE INC — rating lapsed 78 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Auro Industries Ltd.,Long term Loans,ACUITE,B-,02-04-2026,WARM,0.43,"ACUITE INC — rating lapsed 78 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Autometers Alliance Ltd.,Bank Guarantee,ACUITE,A 4,16-01-2026,WARM,135.00,"ACUITE INC — rating lapsed 154 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Autometers Alliance Ltd.,Letter Of credit,ACUITE,A 4,16-01-2026,WARM,15.00,"ACUITE INC — rating lapsed 154 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Avinash Developers Pvt. Ltd.,Fund based financial facility/instrument,ACUITE,BB+,04-03-2026,WARM,14.67,"ACUITE INC — rating lapsed 107 days ago — Fund based financial facility/instrument — competitor abandoned, ACER can capture",Fund-based facility rating expired — ACUITE 50% INC rate signals systemic neglect; ACER can step in
Avinash Developers Pvt. Ltd.,Fund based financial facility/instrument,ACUITE,BB+,04-03-2026,WARM,130.00,"ACUITE INC — rating lapsed 107 days ago — Fund based financial facility/instrument — competitor abandoned, ACER can capture",Fund-based facility rating expired — ACUITE 50% INC rate signals systemic neglect; ACER can step in
Avinash Developers Pvt. Ltd.,Long term Loans,ACUITE,BB+,04-03-2026,WARM,59.70,"ACUITE INC — rating lapsed 107 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Avinash Developers Pvt. Ltd.,Term loans,ACUITE,BB+,04-03-2026,WARM,151.79,"ACUITE INC — rating lapsed 107 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Aviom India Housing Finance Pvt. Ltd.,Long term Loans,ACUITE,D,03-02-2026,WARM,21.03,"ACUITE INC — rating lapsed 136 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Aviom India Housing Finance Pvt. Ltd.,Term loans,ACUITE,D,03-02-2026,WARM,410.63,"ACUITE INC — rating lapsed 136 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Avon Containners Pvt. Ltd.,Letter Of credit,ACUITE,A 4,24-03-2026,WARM,1.00,"ACUITE INC — rating lapsed 87 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Avon Containners Pvt. Ltd.,Term loans,ACUITE,B-,24-03-2026,WARM,14.46,"ACUITE INC — rating lapsed 87 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Avon Tubetech Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,16-02-2026,WARM,0.50,"ACUITE INC — rating lapsed 123 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Avon Tubetech Pvt. Ltd.,Letter Of credit,ACUITE,A 4,16-02-2026,WARM,33.71,"ACUITE INC — rating lapsed 123 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Avon Tubetech Pvt. Ltd.,Term loans,ACUITE,B+,16-02-2026,WARM,5.00,"ACUITE INC — rating lapsed 123 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
B N Precast Pvt. Ltd.,Long term Loans,ACUITE,B-,09-02-2026,WARM,0.09,"ACUITE INC — rating lapsed 130 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
B N Precast Pvt. Ltd.,Term loans,ACUITE,B-,09-02-2026,WARM,3.78,"ACUITE INC — rating lapsed 130 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
B N S R Inds. Ltd.,Bank Guarantee,ACUITE,A 4,13-01-2026,WARM,2.50,"ACUITE INC — rating lapsed 157 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
B Y Agro & Infra Ltd.,Term loans,ACUITE,D,28-01-2026,WARM,17.50,"ACUITE INC — rating lapsed 142 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Bagh Bahar Appliances Pvt. Ltd.,Short-term loan,ACUITE,D,07-04-2026,WARM,5.00,"ACUITE INC — rating lapsed 73 days ago — Short-term loan — competitor abandoned, ACER can capture",Short-term facility rating lapsed — ACER offers rapid re-rating within 10 business days
Bagkiya Constructions Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,30-12-2025,WARM,25.00,"ACUITE INC — rating lapsed 171 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Bagkiya Constructions Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,30-12-2025,WARM,10.00,"ACUITE INC — rating lapsed 171 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Bagkiya Constructions Pvt. Ltd.,Letter Of credit,ACUITE,A 4,30-12-2025,WARM,1.00,"ACUITE INC — rating lapsed 171 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Bajrang Agro Inds. Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,09-02-2026,WARM,1.50,"ACUITE INC — rating lapsed 130 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Balaji Agro Pvt. Ltd.,Letter Of credit,ACUITE,A 4,17-04-2026,WARM,2.00,"ACUITE INC — rating lapsed 63 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Balaji Agro Pvt. Ltd.,Long term Loans,ACUITE,B+,17-04-2026,WARM,0.20,"ACUITE INC — rating lapsed 63 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
