Company Name,Instrument Type,Current Rating Agency,Current Rating,Rating Date,Urgency,Facility Amount (Cr),Why Target,ACER Pitch Angle
Warm Forgings Pvt. Ltd.,Bank Guarantee,CARE,D,17-10-2025,HOT,0.50,CARE INC — rating lapsed 245 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Warm Forgings Pvt. Ltd.,Letter Of credit,CARE,D,17-10-2025,HOT,4.00,CARE INC — rating lapsed 245 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Wellcare Oil Tools Pvt. Ltd.,Fund based financial facility/instrument,CARE,B-,14-10-2025,HOT,0.32,CARE INC — rating lapsed 248 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Wellcare Oil Tools Pvt. Ltd.,Non-government debt,CARE,B-/A4,14-10-2025,HOT,6.00,CARE INC — rating lapsed 248 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Wellcare Oil Tools Pvt. Ltd.,Term loans,CARE,B-,14-10-2025,HOT,1.00,CARE INC — rating lapsed 248 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Wellcare Oil Tools Pvt. Ltd.,Term loans,CARE,B-,14-10-2025,HOT,0.57,CARE INC — rating lapsed 248 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Western Coffee Curers & Exports Pvt. Ltd.,Non-government debt,CARE,B+/A4,04-11-2025,HOT,16.00,CARE INC — rating lapsed 227 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Western Coffee Curers & Exports Pvt. Ltd.,Term loans,CARE,B+,04-11-2025,HOT,14.89,CARE INC — rating lapsed 227 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Westin Resins & Polymers Pvt. Ltd.,Bank Guarantee,CARE,D,14-08-2025,HOT,5.00,CARE INC — rating lapsed 309 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Westin Resins & Polymers Pvt. Ltd.,Term loans,CARE,D,14-08-2025,HOT,0.46,CARE INC — rating lapsed 309 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Winfab Equipments Pvt. Ltd.,Bank Guarantee,CARE,A 4,25-08-2025,HOT,2.50,CARE INC — rating lapsed 298 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Y C D Industries Ltd.,Letter Of credit,CARE,A 4,29-07-2025,HOT,8.00,CARE INC — rating lapsed 325 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Y C D Industries Ltd.,Term loans,CARE,B-,29-07-2025,HOT,5.70,CARE INC — rating lapsed 325 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Yadvendra Foods Pvt. Ltd.,Fund based financial facility/instrument,CARE,B-,15-10-2025,HOT,3.36,CARE INC — rating lapsed 247 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Yadvendra Foods Pvt. Ltd.,Term loans,CARE,B-,15-10-2025,HOT,2.64,CARE INC — rating lapsed 247 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Yashwant Dugdh Prakriya Ltd.,Term loans,CARE,D,30-09-2025,HOT,1.00,CARE INC — rating lapsed 262 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Yentop Manickavel Sons Edible Oils Pvt. Ltd.,Bank Guarantee,CARE,B-,20-11-2025,HOT,1.50,CARE INC — rating lapsed 211 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Yentop Manickavel Sons Edible Oils Pvt. Ltd.,Letter Of credit,CARE,B-,20-11-2025,HOT,44.00,CARE INC — rating lapsed 211 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Zenith Precision Pvt. Ltd.,Term loans,CARE,D,19-09-2025,HOT,7.29,CARE INC — rating lapsed 273 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Zenith Precision Pvt. Ltd.,Term loans,CARE,D,19-09-2025,HOT,0.50,CARE INC — rating lapsed 273 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Zenith Precision Pvt. Ltd.,Term loans,CARE,D,19-09-2025,HOT,1.96,CARE INC — rating lapsed 273 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Zuari Farmhub Ltd.,Letter Of credit,CARE,A 4+,26-08-2025,HOT,35.00,CARE INC — rating lapsed 297 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
A A A Roller Flour Mills Pvt. Ltd.,Term loans,CARE,B-,26-02-2026,WARM,4.32,CARE INC — rating lapsed 113 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
A A A Vehicleades Pvt. Ltd.,Bank Guarantee,CARE,D,21-01-2026,WARM,17.00,CARE INC — rating lapsed 149 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
A B Udyog Pvt. Ltd.,Bank Guarantee,CARE,A 4,19-02-2026,WARM,1.00,CARE INC — rating lapsed 120 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
A B Udyog Pvt. Ltd.,Term loans,CARE,B+,19-02-2026,WARM,10.29,CARE INC — rating lapsed 120 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
A I Champdany Inds. Ltd.,Bank Guarantee,CARE,D,29-04-2026,WARM,7.77,CARE INC — rating lapsed 51 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
A M Vinyl Pvt. Ltd.,Bank Guarantee,CARE,D,12-01-2026,WARM,13.50,CARE INC — rating lapsed 158 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
A P T Tools & Machinery India Pvt. Ltd.,Bank Guarantee,CARE,A 4,26-03-2026,WARM,6.50,CARE INC — rating lapsed 85 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
A P T Tools & Machinery India Pvt. Ltd.,Term loans,CARE,BB-,26-03-2026,WARM,4.55,CARE INC — rating lapsed 85 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
A P T Tools & Machinery India Pvt. Ltd.,Term loans,CARE,BB-,26-03-2026,WARM,0.61,CARE INC — rating lapsed 85 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
A S Motors Pvt. Ltd.,Non-government debt,CARE,BB-/A4,26-03-2026,WARM,13.15,CARE INC — rating lapsed 85 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
A S Motors Pvt. Ltd.,Non-government debt,CARE,BB-/A4,26-03-2026,WARM,30.29,CARE INC — rating lapsed 85 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
A S Motors Pvt. Ltd.,Term loans,CARE,BB-,26-03-2026,WARM,4.25,CARE INC — rating lapsed 85 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
A S Wood Impex Pvt. Ltd.,Letter Of credit,CARE,A 4,09-02-2026,WARM,45.00,CARE INC — rating lapsed 130 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Aarti Suitings Pvt. Ltd.,Bank Guarantee,CARE,D,24-04-2026,WARM,0.05,CARE INC — rating lapsed 56 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Aarti Suitings Pvt. Ltd.,Letter Of credit,CARE,D,24-04-2026,WARM,0.50,CARE INC — rating lapsed 56 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Aarti Suitings Pvt. Ltd.,Term loans,CARE,D,24-04-2026,WARM,4.12,CARE INC — rating lapsed 56 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Aastrid Life Sciences Pvt. Ltd.,Letter Of credit,CARE,A 4,13-01-2026,WARM,1.50,CARE INC — rating lapsed 157 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Aastrid Life Sciences Pvt. Ltd.,Term loans,CARE,B+,13-01-2026,WARM,6.40,CARE INC — rating lapsed 157 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Aban Offshore Ltd.,Term loans,CARE,D,28-01-2026,WARM,387.47,CARE INC — rating lapsed 142 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Abhishek Propbuild Pvt. Ltd.,Term loans,CARE,D,02-04-2026,WARM,129.30,CARE INC — rating lapsed 78 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Abhishek Propbuild Pvt. Ltd.,Term loans,CARE,D,23-04-2026,WARM,129.30,CARE INC — rating lapsed 57 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Ace Footmark Pvt. Ltd.,Fund based financial facility/instrument,CARE,D,20-02-2026,WARM,0.87,CARE INC — rating lapsed 119 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Ace Footmark Pvt. Ltd.,Letter Of credit,CARE,D,20-02-2026,WARM,4.00,CARE INC — rating lapsed 119 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Ace Footmark Pvt. Ltd.,Non-government debt,CARE,D,20-02-2026,WARM,2.00,CARE INC — rating lapsed 119 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Ace Footmark Pvt. Ltd.,Term loans,CARE,D,20-02-2026,WARM,2.71,CARE INC — rating lapsed 119 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Adarsh Noble Corpn. Ltd.,Bank Guarantee,CARE,D,09-02-2026,WARM,21.25,CARE INC — rating lapsed 130 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Adarsh Noble Corpn. Ltd.,Letter Of credit,CARE,D,09-02-2026,WARM,1.50,CARE INC — rating lapsed 130 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Adig Jemtex Pvt. Ltd.,Term loans,CARE,D,24-04-2026,WARM,15.43,CARE INC — rating lapsed 56 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Aditya Auto Engineering Pvt. Ltd.,Bank Guarantee,CARE,D,16-04-2026,WARM,0.75,CARE INC — rating lapsed 64 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Aditya Auto Engineering Pvt. Ltd.,Letter Of credit,CARE,D,16-04-2026,WARM,1.00,CARE INC — rating lapsed 64 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Advaith Aerospace Pvt. Ltd.,Non-government debt,CARE,B+/A4,05-03-2026,WARM,90.00,CARE INC — rating lapsed 106 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Advaith Aerospace Pvt. Ltd.,Term loans,CARE,B+,05-03-2026,WARM,14.00,CARE INC — rating lapsed 106 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Advanced Computers & Mobiles India Pvt. Ltd.,Non-government debt,CARE,D,29-12-2025,WARM,39.00,CARE INC — rating lapsed 172 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Advanced Computers & Mobiles India Pvt. Ltd.,Non-government debt,CARE,D,29-12-2025,WARM,18.00,CARE INC — rating lapsed 172 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Advanced Computers & Mobiles India Pvt. Ltd.,Term loans,CARE,D,29-12-2025,WARM,46.00,CARE INC — rating lapsed 172 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Affluence Commodities Pvt. Ltd.,Bank Guarantee,CARE,A 4,11-03-2026,WARM,25.00,CARE INC — rating lapsed 100 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Affluence Shares And Stocks Pvt. Ltd.,Bank Guarantee,CARE,A 4,11-03-2026,WARM,10.00,CARE INC — rating lapsed 100 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Agarwal Toughened Glass India Ltd.,Term loans,CARE,B-,29-01-2026,WARM,3.55,CARE INC — rating lapsed 141 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Agrawal Channel Mills Pvt. Ltd.,Term loans,CARE,B+,23-01-2026,WARM,8.55,CARE INC — rating lapsed 147 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Agri-Best India Ltd.,Fund based financial facility/instrument,CARE,D,29-04-2026,WARM,7.00,CARE INC — rating lapsed 51 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Agri-Best India Ltd.,Non-government debt,CARE,D,29-04-2026,WARM,10.00,CARE INC — rating lapsed 51 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Agroh Ratlam Tollways Pvt. Ltd.,Term loans,CARE,BB,12-03-2026,WARM,20.04,CARE INC — rating lapsed 99 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Airen Copper Pvt. Ltd.,Bank Guarantee,CARE,D,05-03-2026,WARM,24.75,CARE INC — rating lapsed 106 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Airen Metals Pvt. Ltd.,Bank Guarantee,CARE,D,09-01-2026,WARM,82.00,CARE INC — rating lapsed 161 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Airen Metals Pvt. Ltd.,Bank Guarantee,CARE,D,09-01-2026,WARM,192.50,CARE INC — rating lapsed 161 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Airen Metals Pvt. Ltd.,Term loans,CARE,D,09-01-2026,WARM,1.54,CARE INC — rating lapsed 161 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Airen Metals Pvt. Ltd.,Term loans,CARE,D,09-01-2026,WARM,3.07,CARE INC — rating lapsed 161 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Airtravel Enterprises India Ltd.,Non-government debt,CARE,D,28-01-2026,WARM,8.00,CARE INC — rating lapsed 142 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
