Rank,Company_Name,Sector,Instrument,Current_Rater,Rating,Rating_Date,Urgency,INC_Flag,Tier,Why_Target,ACER_Pitch_Angle
1222,Tirupati Lifesciences Pvt. Ltd.,Healthcare,Fund based financial facility/instrument,CRISIL,A,2025-06-09,HIGH,NO,HOT,Overdue 370d — call now,ACER offers faster turnaround and analyst accessibility vs established agencies. Diagnostic/biotech companies expanding with MSME lending — ACER sweet spot.
1223,Tirupati Medicare Ltd.,Healthcare,Term loans,CRISIL,A,2025-06-09,HIGH,NO,HOT,Overdue 370d — call now,ACER offers faster turnaround and analyst accessibility vs established agencies. Diagnostic/biotech companies expanding with MSME lending — ACER sweet spot.
1224,Toshbro Medicals Pvt. Ltd.,Healthcare,Bank Guarantee,CRISIL,A 3,2025-05-16,HIGH,NO,HOT,Overdue 394d — call now,ACER offers faster turnaround and analyst accessibility vs established agencies. Diagnostic/biotech companies expanding with MSME lending — ACER sweet spot.
1225,Uniclan Healthcare Private Limited,Healthcare,Long Term Bank Facilities,Infomerics,IVR BBB- (Upgraded),2025-04-14,HIGH,NO,HOT,Overdue 426d — overdue for renewal,ACER can step in as new rater with quick onboarding. Pharmaceutical/diagnostic companies need reliable rater for bank credit lines.
1226,Vishesh Diagnostics Private Limited,Healthcare,Long Term Fund Based Facility - Term Loan,Infomerics,Withdrawn,2021-01-21,HIGH,NO,HOT,Overdue 1970d — overdue for renewal,ACER can step in as new rater with quick onboarding. Pharmaceutical/diagnostic companies need reliable rater for bank credit lines.
1227,Wave Hospitality Private Limited,Healthcare,Long Term Bank Facilities,Infomerics,IVR BBB (Upgraded),2025-06-02,HIGH,NO,HOT,Overdue 377d — overdue for renewal,ACER can step in as new rater with quick onboarding. Healthcare facilities rely on WC limits; Infomerics INC = frozen credit.
1228,A.R.V. Hotels Private Limited,Hotels/Tourism,Long Term Bank Facilities,Infomerics,IVR BB (Upgraded),2024-12-17,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. Infomerics
1229,AKM Hotels Private Limited,Hotels/Tourism,Long Term Bank Facilities,Infomerics,IVR BBB- (Reaffirmed),2025-06-06,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. Infomerics
1230,Ambience Hotel & Resorts Private Limited,Hotels/Tourism,Long Term Bank Facilities,Infomerics,IVR BBB (Upgraded),2025-01-30,HIGH,NO,HOT,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
1231,Boutique Hotels India Pvt. Ltd.,Hotels/Tourism,Term loans,IND-RA,BBB,2025-05-20,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. IND-RA
1232,Elysian Hotels Private Limited,Hotels/Tourism,Long Term Bank Facilities,Infomerics,IVR BB (Reaffirmed),2025-03-26,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. Infomerics
1233,Exemplary Hotels Pvt. Ltd.,Hotels/Tourism,Term loans,IND-RA,BB-,2025-05-08,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. IND-RA
1234,Flags Hotels Private Limited,Hotels/Tourism,Long Term Bank Facilities,Infomerics,IVR BB- (Reaffirmed),2025-01-21,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. Infomerics
1235,Grand Luxe Hotels Limited,Hotels/Tourism,Long Term Bank Facilities,Infomerics,IVR A- (CE)(Withdrawn),2025-04-16,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. Infomerics
1236,Interglobe Hotels Pvt. Ltd.,Hotels/Tourism,Non-government debt,ICRA,A/A2+,2025-05-20,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. ICRA
1237,JMJ Beach Resorts Private Limited,Hotels/Tourism,Long Term Bank Facilities - Proposed,Infomerics,IVR BBB- (Assigned),2025-01-28,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. Infomerics
1238,Nandhana Hotels Private Limited,Hotels/Tourism,Long Term Bank Facilities,Infomerics,IVR BB+ (Reaffirmed and withdrawn),2020-12-08,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. Infomerics
1239,RMS Hotels and Resorts India Private Limited,Hotels/Tourism,Long Term Bank Facilities - Term Loan,Infomerics,IVR BB (Assigned),2024-12-16,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. Infomerics
1240,Santladevi Resorts,Hotels/Tourism,Long Term Bank Facilities,Infomerics,Withdrawn,2025-05-08,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. Infomerics
1241,Siddharta Resorts & Foods Private Limited,Hotels/Tourism,Long Term Facilities,Infomerics,Withdrawn,2024-12-20,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. Infomerics
1242,Siddharta Resorts and Foods Inc,Hotels/Tourism,Long Term Facilities,Infomerics,Withdrawn,2024-12-20,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. Infomerics
1243,Travel News Services (India) Pvt. Ltd.,Hotels/Tourism,Bank Guarantee,ACUITE,BB-,2025-05-19,HIGH,NO,HOT,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
1244,Triton Hotels & Resorts Pvt. Ltd.,Hotels/Tourism,Bank Guarantee,ICRA,A,2025-05-29,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. ICRA
1245,Waves Hotels and Estates Private Limited,Hotels/Tourism,Long Term Bank Facilities,Infomerics,IVR BBB (Assigned),2025-05-12,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. Infomerics
1246,ACN Infotech (India) Private Limited,IT/Software,Short Term Non-Fund Based Limits (Foreign Bank Guarantee),Infomerics,Withdrawn,2021-09-30,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. Infomerics
1247,Alipore Institute of Management & Technology,IT/Software,Term Loan,Infomerics,IVR BBB- (Withdrawn),2020-04-18,HIGH,NO,HOT,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
1248,Awfis Space Solutions Ltd.,IT/Software,Term loans,IND-RA,A+,2025-05-16,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. IND-RA
1249,Classic Network Pvt. Ltd.,IT/Software,Bank Guarantee,CRISIL,A 3+,2025-06-09,HIGH,NO,HOT,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
1250,Compucom Software Ltd.,IT/Software,Non-fund-based financial facility/instrument,CARE,A 3,2025-06-05,HIGH,NO,HOT,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
1251,Corporate Infotech Private Limited,IT/Software,Long Term Bank Facilities,Infomerics,IVR BBB- (Assigned),2025-03-27,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. Infomerics
1252,Cyberwalk Tech Park Private Limited,IT/Software,Long Term Bank Facilities - Term Loan,Infomerics,IVR B (Upgraded)(Withdrawn),2024-08-21,HIGH,NO,HOT,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
1253,DC Infotech and Communication Limited(DCI),IT/Software,Long Term Bank Facilities,Infomerics,IVR BBB- (Reaffirmed),2025-03-27,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. Infomerics
1254,Elcome Integrated Systems Pvt. Ltd.,IT/Software,Bank Guarantee,CRISIL,A 3,2025-05-08,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. CRISIL
1255,Expede-Tech Research & Development Private Limited,IT/Software,Long Term Facilities,Infomerics,IVR A (CE)(Assigned),2025-04-04,HIGH,NO,HOT,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
1256,Finwizard Technology Private Limited,IT/Software,Short Term Facilities - Commercial Paper,Infomerics,Withdrawn,2025-01-24,HIGH,NO,HOT,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
1257,G R P Circular Solutions Ltd.,IT/Software,Term loans,IND-RA,BB+,2025-06-13,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. IND-RA
1258,Gandhi Institute of Technology and Management,IT/Software,Long Term Facilities,Infomerics,IVR A (Upgraded),2025-06-11,HIGH,NO,HOT,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
1259,Ghaziabad Water Solutions Pvt. Ltd.,IT/Software,Term loans,IND-RA,A-,2025-06-10,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. IND-RA
1260,I-Exceed Technology Solutions Pvt. Ltd.,IT/Software,Non-government debt,ICRA,BBB-/A3,2025-05-23,HIGH,NO,HOT,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
1261,Innovative Infocom & IT Parks Private Limited,IT/Software,Long Term Bank Facilities - Term Loan (LRD),Infomerics,IVR BBB- (Reaffirmed),2025-05-28,HIGH,NO,HOT,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
1262,KGF Granites Private Limited,IT/Software,Long Term - Non Convertible Debentures (INE0H5H07012),Infomerics,Withdrawn,2023-06-22,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. Infomerics
1263,Mahle Anand Thermal Systems Pvt. Ltd.,IT/Software,Fund based financial facility/instrument,CRISIL,A+,2025-05-15,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. CRISIL
1264,Manipal Media Network Limited,IT/Software,Long Term Fund Based Bank Facilities,Infomerics,Withdrawn,2024-06-06,HIGH,NO,HOT,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
1265,NDL Ventures Limited (erstwhile NXT Digital Limited),IT/Software,Long Term Bank Facilities - Term Loans,Infomerics,Withdrawn,2023-12-08,HIGH,NO,HOT,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
1266,Newgen Software Technologies Ltd.,IT/Software,Bank Guarantee,CRISIL,A 1,2025-06-05,HIGH,NO,HOT,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
1267,Nitesh Fashion Private Limited (NFPL),IT/Software,Long Term Fund Based Facility- Overdraft Cash Credit (Sublimit- ODBD/PC/ PCFC/FDB/FBE/BRD),Infomerics,IVR B+ (Reaffirmed and Withdrawn),2021-05-12,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. Infomerics
1268,O F B Tech Pvt. Ltd.,IT/Software,Non-government debt,ICRA,A+/A1+,2025-05-30,HIGH,NO,HOT,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
1269,P H N Technology Pvt. Ltd.,IT/Software,Term loans,CRISIL,BBB,2025-05-26,HIGH,NO,HOT,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
1270,Pay Point India Network Pvt. Ltd.,IT/Software,Term loans,IND-RA,BBB,2025-06-04,HIGH,NO,HOT,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
1271,Pontika Aerotech Ltd.,IT/Software,Fund based financial facility/instrument,CRISIL,BB+,2025-06-06,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. CRISIL
1272,RITES Limited,IT/Software,Long Term Bank Facilities,Infomerics,IVR AAA (Reaffirmed),2025-03-31,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. Infomerics
1273,Replus Engitech Pvt. Ltd.,IT/Software,Non-fund based working capital limit,IND-RA,A 2+,2025-05-23,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. IND-RA
1274,Ritesh Tradefin Limited,IT/Software,Long Term Instruments/Facilities,Infomerics,Withdrawn,2024-07-15,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. Infomerics
1275,Sigma Advanced Systems Ltd.,IT/Software,Term loans,IND-RA,BBB,2025-06-02,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. IND-RA
1276,Super Engi-Tech Pvt. Ltd.,IT/Software,Bank Guarantee,CRISIL,A 3+,2025-05-30,HIGH,NO,HOT,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
1277,Taj Granites Private Limited,IT/Software,Long Term Bank Facilities,Infomerics,IVR B (Reaffirmed and Withdrawn),2024-01-03,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. Infomerics
1278,Tech AIC DRI Pellets Private Limited,IT/Software,Long Term Bank Facility - Term Loan (Proposed),Infomerics,Withdrawn,2022-09-23,HIGH,NO,HOT,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
1279,Terracis Technologies Limited (erstwhile E Centric Digital Limited),IT/Software,Long Term Facilities,Infomerics,IVR BB (Reaffirmed and Withdrawn),2025-03-04,HIGH,NO,HOT,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
1280,Thermosystems Pvt. Ltd.,IT/Software,Bank Guarantee,CRISIL,A 1,2025-06-10,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. CRISIL
1281,V D A Infosolutions Pvt. Ltd.,IT/Software,Bank Guarantee,CRISIL,A 2,2025-05-20,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. CRISIL
1282,Vem Technologies Pvt. Ltd.,IT/Software,Bank Guarantee,CRISIL,A 3+,2025-05-22,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. CRISIL
1283,Versatile Polytech Pvt. Ltd.,IT/Software,Long term Loans,CRISIL,A-,2025-05-09,HIGH,NO,HOT,Rating overdue (>12 months),Overdue rating — pitch quick turnaround and competitive pricing vs. CRISIL
1284,Agrawal Global Infratech Private Limited,Infrastructure,Short Term Bank Facilities,Infomerics,IVR A4+ (INC)(Reaffirmed and Withdrawn),2022-04-18,HIGH,NO,HOT,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.
1285,Akanksha Power and Infrastructure Limited (APIL),Infrastructure,Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Downgraded),2025-04-04,HIGH,NO,HOT,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.
1286,Arrow Powertech Private Limited,Infrastructure,Proposed Short Term Facilities,Infomerics,IVR A4 (INC)(Reaffirmed),2025-02-03,HIGH,NO,HOT,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.
1287,Balaji Dayalpura Infra Private Limited,Infrastructure,Long Term Bank Facilities,Infomerics,IVR BB+ (INC)(Downgraded),2025-01-06,HIGH,NO,HOT,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.
1288,Chaitanya Energy Private Limited,Infrastructure,Short Term Bank Facilities,Infomerics,IVR D (INC)(Reaffirmed),2025-03-10,HIGH,NO,HOT,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.
1289,Enviro Infra Engineers Private Limited,Infrastructure,Long Term Bank Facilities,Infomerics,IVR BB+ (INC)(Reaffirmed and Withdrawn),2023-07-19,HIGH,NO,HOT,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.
