Company Name,Agency,Instrument Type,Rating,Rating Date,Amount_Cr,NCD_Flag,Sector,August_Priority,Call_Reason,August_Call_Group,ACER Pitch Angle,Urgency_Aug,Week_Sequence
Sun N Wind Infra Energy Private Limited,Infomerics,Long Term Bank Facilities,IVR B- (INC)(Downgraded),2025-12-19,37.0,Standard,Construction,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Leben Life Sciences Pvt. Ltd.,IND-RA,NCD/Bond,B-,2025-12-19,35.63,NCD — SEBI License Required,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your NCD/Bond at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Vertigo Impex Pvt. Ltd.,IND-RA,NCD/Bond,B/A4,2025-12-19,32.5,NCD — SEBI License Required,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your NCD/Bond at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Approcool Aircon Pvt. Ltd.,IND-RA,Term Loan,B,2025-12-19,30.15,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Jai Ganesh Ispat & Ferro Alloys Pvt. Ltd.,IND-RA,Term Loan,B-,2025-12-19,27.0,Standard,Steel & Metals,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Camex Ltd.,IND-RA,NCD/Bond,B-/A4,2025-12-19,24.5,NCD — SEBI License Required,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your NCD/Bond at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Approcool Aircon Pvt. Ltd.,IND-RA,Fund-Based,A 4,2025-12-19,24.5,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Fund-Based at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
N N Saha & Sons Agro Pvt. Ltd.,IND-RA,Term Loan,B-,2025-12-19,24.0,Standard,Agro/Food,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Gansons Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,2025-12-19,23.0,NCD — SEBI License Required,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your NCD/Bond at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Shrikishan & Co. Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,2025-12-19,23.0,NCD — SEBI License Required,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your NCD/Bond at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Sunrise Timply Co. Pvt. Ltd.,IND-RA,NCD/Bond,B/A4,2025-12-19,23.0,NCD — SEBI License Required,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your NCD/Bond at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Rydak Syndicate Ltd.,IND-RA,NCD/Bond,B/A4,2025-12-19,22.0,NCD — SEBI License Required,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your NCD/Bond at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
K7 Computing Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,2025-12-19,18.0,NCD — SEBI License Required,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your NCD/Bond at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Srinivas Infrastructure Pvt. Ltd.,IND-RA,NCD/Bond,B/A4,2025-12-19,17.0,NCD — SEBI License Required,Construction,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your NCD/Bond at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Abhiraj Engicon Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,2025-12-19,16.39,NCD — SEBI License Required,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your NCD/Bond at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Rahman Hospitals Pvt. Ltd.,CRISIL,Term Loan,B,2025-12-19,15.14,Standard,Healthcare,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Dee Control & Electric Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2025-12-19,15.0,Standard,Energy,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Bank Guarantee at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Unique Multi Films Virudhunagar Pvt. Ltd.,ICRA,Non-Fund-Based,A 4,2025-12-19,15.0,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Non-Fund-Based at ICRA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Vaibhav Edibles Pvt. Ltd.,IND-RA,Term Loan,B-,2025-12-19,14.04,Standard,Agro/Food,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Best Blue Metals,Infomerics,Long Term Fund Based Bank Facility - Term Loans,IVR C+ (INC)(Downgraded),2025-12-19,11.95,Standard,Steel & Metals,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Mahakali Ispat Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,2025-12-19,11.3,NCD — SEBI License Required,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your NCD/Bond at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Kuna Impex Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,2025-12-19,11.25,NCD — SEBI License Required,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your NCD/Bond at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Caravel Logistics Pvt. Ltd.,IND-RA,NCD/Bond,C/A4,2025-12-19,11.1,NCD — SEBI License Required,Logistics,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your NCD/Bond at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Bharath Hi-Tech Builders Pvt. Ltd.,CRISIL,Term Loan,B,2025-12-19,10.0,Standard,Construction,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
M S G All Trdg. Intl. Pvt. Ltd.,CRISIL,Fund-Based,B+,2025-12-19,9.35,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Fund-Based at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Sambandam Spinning Mills Ltd.,IND-RA,Term Loan,A 4+,2025-12-19,9.25,Standard,Agro/Food,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Polixel Security Systems Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,2025-12-19,8.5,NCD — SEBI License Required,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your NCD/Bond at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Anubhav Plast Ltd.,IND-RA,NCD/Bond,B-/A4,2025-12-19,8.5,NCD — SEBI License Required,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your NCD/Bond at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Manbhum Ispat Private Limited,Infomerics,Short Term Bank Facilities,IVR A3 (INC)(Downgraded),2025-12-19,8.33,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Vishesh Diagnostics Pvt. Ltd.,IND-RA,Term Loan,B-,2025-12-19,7.0,Standard,Healthcare,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Sreenidhi Raja Packing Solutions Pvt. Ltd.,IND-RA,Term Loan,B-,2025-12-19,6.3,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Hiland Agro Products Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,2025-12-19,6.23,NCD — SEBI License Required,Agro/Food,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your NCD/Bond at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
V V C Motors Pvt. Ltd.,ICRA,Non-Fund-Based,A 4,2025-12-19,6.0,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Non-Fund-Based at ICRA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Dee Control & Electric Pvt. Ltd.,CRISIL,Letter of Credit,A 4,2025-12-19,5.0,Standard,Energy,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Letter of Credit at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Rahman Hospitals Pvt. Ltd.,CRISIL,Term Loan,B,2025-12-19,4.51,Standard,Healthcare,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Sangam Forgings Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,2025-12-19,4.5,NCD — SEBI License Required,Steel & Metals,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your NCD/Bond at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Best Blue Metals,Infomerics,Proposed Long Term Fund Based Bank Facility,IVR C+ (INC)(Downgraded),2025-12-19,4.05,Standard,Steel & Metals,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Best Blue Metals,Infomerics,Long Term Fund Based Bank Facility - OD,IVR C+ (INC)(Downgraded),2025-12-19,4.0,Standard,Steel & Metals,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
A-One Footarts Pvt. Ltd.,CRISIL,Letter of Credit,A 4,2025-12-19,3.0,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Letter of Credit at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
A-One Footwears Pvt. Ltd.,CRISIL,Letter of Credit,A 4,2025-12-19,2.25,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Letter of Credit at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
M S G All Trdg. Intl. Pvt. Ltd.,CRISIL,Term Loan,B+,2025-12-19,1.1,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
A-One Footarts Pvt. Ltd.,CRISIL,Term Loan,B,2025-12-19,0.9,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
A-One Footarts Pvt. Ltd.,CRISIL,Letter of Credit,A 4,2025-12-19,0.74,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Letter of Credit at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
A-One Footwears Pvt. Ltd.,CRISIL,Term Loan,B,2025-12-19,0.6,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
M S G All Trdg. Intl. Pvt. Ltd.,CRISIL,Term Loan,B+,2025-12-19,0.55,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
V V C Motors Pvt. Ltd.,ICRA,NCD/Bond,B+/A4,2025-12-19,0.25,NCD — SEBI License Required,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your NCD/Bond at ICRA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
