Company Name,Agency,Instrument,Rating,Rating Date,Days_INC,Current Urgency,MEDIUM_Date,HOT_Date,ULTRA_HOT_Date,Q2_Escalation_Month,Amount_Cr,Sector,NCD_Flag,Why Target,ACER Pitch Angle,Source
Rolex Processors Pvt. Ltd.,CARE,Term loans,B-,2026-04-15,74,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,25.17,Other,Standard,"INC since Apr 2026 (74 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Ronch Polymers Pvt. Ltd.,CARE,Bank Guarantee,A 2,2026-04-10,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,21.5,Other,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Ronch Polymers Pvt. Ltd.,CARE,Bank Guarantee,A 2,2026-04-10,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,5.15,Other,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Ronch Polymers Pvt. Ltd.,CARE,Term loans,BBB+,2026-04-10,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,0.0,Other,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Rudra Ecovation Ltd.,CARE,Letter Of credit,D,2026-04-17,72,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,5.0,Other,Standard,"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Rudra Ecovation Ltd.,CARE,Term loans,D,2026-04-17,72,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,7.0,Other,Standard,"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S B W Udyog Ltd.,CARE,Bank Guarantee,A 4,2026-04-09,80,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,5.0,Other,Standard,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S B W Udyog Ltd.,CARE,Term loans,BB-,2026-04-09,80,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,13.1,Other,Standard,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S C T Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,15.0,Other,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S D M Projects Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,7.0,Other,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S J B Automobiles Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,2026-04-14,75,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,6.05,Automobiles,Standard,"INC since Apr 2026 (75 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S J B Automobiles Pvt. Ltd.,ACUITE,Term loans,B-,2026-04-14,75,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,3.0,Automobiles,Standard,"INC since Apr 2026 (75 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S J S Healthcare Ltd.,CRISIL,Long term Loans,BB-,2026-04-14,75,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,20.0,Healthcare,Standard,"INC since Apr 2026 (75 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S J S Healthcare Ltd.,CRISIL,Long term Loans,BB-,2026-04-14,75,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,5.0,Healthcare,Standard,"INC since Apr 2026 (75 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S K S Power Generation (Chhattisgarh) Ltd.,ICRA,Non-fund-based financial facility/instrument,D,2026-04-02,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,535.0,Energy/Power,Standard,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-fund-based financial facility/instrument at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S K S Power Generation (Chhattisgarh) Ltd.,ICRA,Term loans,D,2026-04-02,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,1600.0,Energy/Power,Standard,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S K Translines Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,10.33,Other,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S M Interior Pvt. Ltd.,CARE,Bank Guarantee,D,2026-04-28,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,30.0,Other,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S M Interior Pvt. Ltd.,CARE,Term loans,D,2026-04-28,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,2.0,Other,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S M Interior Pvt. Ltd.,CRISIL,Bank Guarantee,D,2026-04-29,60,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,2.7,Other,Standard,"INC since Apr 2026 (60 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S M Interior Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,D,2026-04-29,60,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,0.3,Other,Standard,"INC since Apr 2026 (60 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S M J Eximp Ltd.,CRISIL,Bank Guarantee,A 4,2026-04-28,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,10.0,Other,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S M J Eximp Ltd.,CRISIL,Letter Of credit,A 4,2026-04-28,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,40.0,Other,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S N S Infracon Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-04-09,80,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,32.5,Construction/Infra,Standard,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S O W I L Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,8.04,Other,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S P G Multi Trade Pvt. Ltd.,ACUITE,Letter Of credit,D,2026-04-06,83,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,50.0,Other,Standard,"INC since Apr 2026 (83 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S P G V Petrochem (India) Pvt. Ltd.,CARE,Non-government debt,D,2026-04-13,76,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,20.0,Chemicals/Pharma,NCD — SEBI License Required,"INC since Apr 2026 (76 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S P G V Petrochem (India) Pvt. Ltd.,CARE,Non-government debt,D,2026-04-13,76,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,4.8,Chemicals/Pharma,NCD — SEBI License Required,"INC since Apr 2026 (76 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S Pal Enterprises Pvt. Ltd.,CARE,Bank Guarantee,A 4,2026-04-23,66,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,5.5,Other,Standard,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S Pal Enterprises Pvt. Ltd.,CARE,Letter Of credit,A 4,2026-04-23,66,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,5.0,Other,Standard,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S Pal Enterprises Pvt. Ltd.,CARE,Term loans,B-,2026-04-23,66,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,2.69,Other,Standard,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S R Foils & Tissue Ltd.,CRISIL,Letter Of credit,D,2026-04-30,59,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,120.0,Agro/Food,Standard,"INC since Apr 2026 (59 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S R Foils & Tissue Ltd.,CRISIL,Term loans,D,2026-04-30,59,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,76.0,Agro/Food,Standard,"INC since Apr 2026 (59 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S R M Power Pvt. Ltd.,IND-RA,Term loans,D,2026-04-02,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,22.72,Energy/Power,Standard,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S S Agri Business Pvt. Ltd.,CARE,Term loans,B-,2026-04-13,76,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,5.93,Other,Standard,"INC since Apr 2026 (76 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S S Chauhans Construction Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2026-04-07,82,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,7.0,Construction/Infra,Standard,"INC since Apr 2026 (82 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S S Chauhans Construction Pvt. Ltd.,BRICKWORK,Term loans,C,2026-04-07,82,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,1.48,Construction/Infra,Standard,"INC since Apr 2026 (82 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S S Civil Construction Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-04-30,59,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,6.0,Construction/Infra,Standard,"INC since Apr 2026 (59 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S S Fruits Intl. Pvt. Ltd.,BRICKWORK,Letter Of credit,A 4,2026-04-10,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,10.5,Other,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S S G Pharma Pvt. Ltd.,ACUITE,Term loans,B-,2026-04-10,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,7.0,Chemicals/Pharma,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S S G Pharma Pvt. Ltd.,CRISIL,Long term Loans,B,2026-04-30,59,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,10.4,Chemicals/Pharma,Standard,"INC since Apr 2026 (59 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S S K Infotech Pvt. Ltd.,ACUITE,Term loans,D,2026-04-07,82,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,15.0,IT/Technology,Standard,"INC since Apr 2026 (82 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S S V Spinners Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,30.7,Other,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S V Agro Foods Pvt. Ltd.,BRICKWORK,Term loans,C,2026-04-07,82,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,2.39,Agro/Food,Standard,"INC since Apr 2026 (82 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S V E Drilling Tools Pvt. Ltd.,CARE,Term loans,B-,2026-04-28,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,10.0,Other,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S V M Motors Pvt. Ltd.,ACUITE,Term loans,B-,2026-04-28,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,2.65,Automobiles,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S V R Drugs Pvt. Ltd.,ICRA,Non-fund-based financial facility/instrument,B+,2026-04-24,65,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,2.5,Chemicals/Pharma,Standard,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-fund-based financial facility/instrument at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S V R Drugs Pvt. Ltd.,ICRA,Term loans,B+,2026-04-24,65,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,5.48,Chemicals/Pharma,Standard,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S V R Laboratories Pvt. Ltd.,ICRA,Non-fund-based financial facility/instrument,A 4,2026-04-24,65,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,1.9,Other,Standard,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-fund-based financial facility/instrument at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S V R Laboratories Pvt. Ltd.,ICRA,Non-government debt,B+/A4,2026-04-24,65,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,5.1,Other,NCD — SEBI License Required,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Saam Textiles Pvt. Ltd.,CRISIL,Letter Of credit,A 4,2026-04-28,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,2.0,Textiles,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Saam Textiles Pvt. Ltd.,CRISIL,Term loans,B,2026-04-28,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,0.65,Textiles,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Sab Media Networks Pvt. Ltd.,ACUITE,Term loans,D,2026-04-24,65,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,100.0,Other,Standard,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Sadbhav Vidarbha Highway Ltd.,CARE,Term loans,D,2026-04-17,72,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,514.0,Construction/Infra,Standard,"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Safal Flexibond Pvt. Ltd.,CRISIL,Term loans,D,2026-04-28,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,1.0,Other,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Safal Seeds & Biotech Ltd.,CRISIL,Long term Loans,B,2026-04-28,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,2.0,Chemicals/Pharma,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Safe & Secure Logistic Pvt. Ltd.,CARE,Bank Guarantee,A 4,2026-04-14,75,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,0.5,Logistics,Standard,"INC since Apr 2026 (75 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Saffron Lifestyle Traders Pvt. Ltd.,CRISIL,Term loans,B,2026-04-29,60,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,3.0,Other,Standard,"INC since Apr 2026 (60 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Sahara Engineering Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,12.25,Other,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Sahib Tradelinks Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-04-28,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,10.0,Other,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
