Company Name,Date,Agency,Instrument,Grade,Rating,Status,Amount,INC_Flag,Rating_Date,Amount_Num,Is_INC,Sector,Days_INC,Current_Urgency,MEDIUM_Date,HOT_Date,ULTRA_HOT_Date,Q2_Escalation_Month,NCD_Flag,Why_Target,ACER_Pitch,Source
Rawmet Resources Pvt. Ltd.,27-04-2026,CARE,Non-government debt,Inadequate Safety,BB-/A4,Downgraded,7.00,Y,2026-04-27,7.0,True,Other,62,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,NCD — SEBI License Required,"INC since Apr 2026 (62 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Raymix Concrete India Pvt. Ltd.,09-04-2026,CARE,Term loans,Default,D,Reaffirmed,4.98,Y,2026-04-09,4.98,True,Other,80,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Reeshav Automobiles Pvt. Ltd.,28-04-2026,CRISIL,Fund based financial facility/instrument,High Risk,B,Downgraded,3.75,Y,2026-04-28,3.75,True,Automobiles,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Reeshav Automobiles Pvt. Ltd.,28-04-2026,CRISIL,Long term Loans,High Risk,B,Downgraded,11.10,Y,2026-04-28,11.1,True,Automobiles,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Regent Granito India Ltd.,24-04-2026,ICRA,Non-fund-based financial facility/instrument,Default,D,Reaffirmed,15.03,Y,2026-04-24,15.03,True,Other,65,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-fund-based financial facility/instrument at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Regent Granito India Ltd.,24-04-2026,ICRA,Term loans,Default,D,Reaffirmed,5.33,Y,2026-04-24,5.33,True,Other,65,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Regrow Biosciences Pvt. Ltd.,02-04-2026,IND-RA,Non-government debt,High Risk,B-/A4,Reaffirmed,5.20,Y,2026-04-02,5.2,True,Other,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Relemac Technologies Pvt. Ltd.,10-04-2026,CARE,Bank Guarantee,High Risk,A 4,Reaffirmed,2.50,Y,2026-04-10,2.5,True,IT/Technology,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Relemac Technologies Pvt. Ltd.,10-04-2026,CARE,Letter Of credit,High Risk,A 4,Reaffirmed,2.50,Y,2026-04-10,2.5,True,IT/Technology,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Relemac Technologies Pvt. Ltd.,10-04-2026,CARE,Non-government debt,High Risk,A 4,Reaffirmed,8.50,Y,2026-04-10,8.5,True,IT/Technology,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,NCD — SEBI License Required,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Relemac Technologies Pvt. Ltd.,10-04-2026,CARE,Term loans,High Risk,B-,Reaffirmed,0.06,Y,2026-04-10,0.06,True,IT/Technology,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Reliable Hitech Infrastructure Pvt. Ltd.,28-04-2026,CRISIL,Bank Guarantee,High Risk,A 4,Reaffirmed,13.00,Y,2026-04-28,13.0,True,Construction/Infra,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Renaatus Projects Pvt. Ltd.,23-04-2026,CRISIL,Bank Guarantee,High Risk,A 4,Downgraded,217.00,Y,2026-04-23,217.0,True,Other,66,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Renaatus Projects Pvt. Ltd.,23-04-2026,CRISIL,Letter Of credit,High Risk,A 4,Downgraded,20.00,Y,2026-04-23,20.0,True,Other,66,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Richfield Fertilisers Ltd.,30-04-2026,CRISIL,Letter Of credit,High Risk,A 4,Reaffirmed,2.75,Y,2026-04-30,2.75,True,Other,59,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (59 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Right Tight Fastners Pvt. Ltd.,29-04-2026,CRISIL,Letter Of credit,High Risk,A 4,Reaffirmed,6.00,Y,2026-04-29,6.0,True,Other,60,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (60 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Right Tight Fastners Pvt. Ltd.,29-04-2026,CRISIL,Long term Loans,High Risk,B,Downgraded,406.52,Y,2026-04-29,406.52,True,Other,60,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (60 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Right Tight Fastners Pvt. Ltd.,29-04-2026,CRISIL,Term loans,High Risk,B,Downgraded,22.98,Y,2026-04-29,22.98,True,Other,60,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (60 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Rikhabchand Sohanlall Ltd.,29-04-2026,CRISIL,Letter Of credit,High Risk,A 4,Reaffirmed,5.00,Y,2026-04-29,5.0,True,Other,60,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (60 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Rishabh Metals & Chemicals Pvt. Ltd.,29-04-2026,ACUITE,Letter Of credit,High Risk,A 4+,Reaffirmed,7.00,Y,2026-04-29,7.0,True,Steel & Metals,60,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (60 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Rishabh Metals & Chemicals Pvt. Ltd.,29-04-2026,ACUITE,Long term Loans,Inadequate Safety,BB,Downgraded,9.00,Y,2026-04-29,9.0,True,Steel & Metals,60,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (60 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Rishi Auto Sales Pvt. Ltd.,10-04-2026,BRICKWORK,Fund based financial facility/instrument,Substantial Risk,C,Reaffirmed,12.00,Y,2026-04-10,12.0,True,Automobiles,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Rockdrill Projects Pvt. Ltd.,22-04-2026,CARE,Bank Guarantee,High Risk,A 4,Reaffirmed,32.00,Y,2026-04-22,32.0,True,Other,67,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (67 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Rohan Dyes & Intermediates Ltd.,02-04-2026,BRICKWORK,Bank Guarantee,High Risk,A 4,Reaffirmed,,Y,2026-04-02,0.0,True,Other,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Rohan Dyes & Intermediates Ltd.,02-04-2026,BRICKWORK,Letter Of credit,High Risk,A 4,Reaffirmed,4.00,Y,2026-04-02,4.0,True,Other,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Rohan Dyes & Intermediates Ltd.,02-04-2026,BRICKWORK,Non-fund-based financial facility/instrument,High Risk,A 4,Reaffirmed,0.25,Y,2026-04-02,0.25,True,Other,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-fund-based financial facility/instrument at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Rohan Dyes & Intermediates Ltd.,24-04-2026,ACUITE,Letter Of credit,High Risk,A 4,Reaffirmed,4.00,Y,2026-04-24,4.0,True,Other,65,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Rohan Dyes & Intermediates Ltd.,24-04-2026,ACUITE,Short-term loan,High Risk,A 4,Reaffirmed,0.25,Y,2026-04-24,0.25,True,Other,65,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Short-term loan at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Rohan Dyes & Intermediates Ltd.,24-04-2026,ACUITE,Term loans,Substantial Risk,C,Reaffirmed,32.00,Y,2026-04-24,32.0,True,Other,65,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Rolex Processors Pvt. Ltd.,15-04-2026,CARE,Term loans,High Risk,B-,Reaffirmed,25.17,Y,2026-04-15,25.17,True,Other,74,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (74 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Ronch Polymers Pvt. Ltd.,10-04-2026,CARE,Bank Guarantee,High Safety,A 2,Downgraded,21.50,Y,2026-04-10,21.5,True,Other,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Ronch Polymers Pvt. Ltd.,10-04-2026,CARE,Bank Guarantee,High Safety,A 2,Downgraded,5.15,Y,2026-04-10,5.15,True,Other,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Ronch Polymers Pvt. Ltd.,10-04-2026,CARE,Term loans,Moderate Safety,BBB+,Withdrawn,,Y,2026-04-10,0.0,True,Other,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Rudra Ecovation Ltd.,17-04-2026,CARE,Letter Of credit,Default,D,Reaffirmed,5.00,Y,2026-04-17,5.0,True,Other,72,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Rudra Ecovation Ltd.,17-04-2026,CARE,Term loans,Default,D,Reaffirmed,7.00,Y,2026-04-17,7.0,True,Other,72,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S B W Udyog Ltd.,09-04-2026,CARE,Bank Guarantee,High Risk,A 4,Reaffirmed,5.00,Y,2026-04-09,5.0,True,Other,80,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S B W Udyog Ltd.,09-04-2026,CARE,Term loans,Inadequate Safety,BB-,Downgraded,13.10,Y,2026-04-09,13.1,True,Other,80,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S C T Ltd.,02-04-2026,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,15.00,Y,2026-04-02,15.0,True,Other,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S D M Projects Pvt. Ltd.,02-04-2026,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,7.00,Y,2026-04-02,7.0,True,Other,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S J B Automobiles Pvt. Ltd.,14-04-2026,ACUITE,Bank Guarantee,High Risk,A 4,Reaffirmed,6.05,Y,2026-04-14,6.05,True,Automobiles,75,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (75 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S J B Automobiles Pvt. Ltd.,14-04-2026,ACUITE,Term loans,High Risk,B-,Reaffirmed,3.00,Y,2026-04-14,3.0,True,Automobiles,75,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (75 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S J S Healthcare Ltd.,14-04-2026,CRISIL,Long term Loans,Inadequate Safety,BB-,Downgraded,20.00,Y,2026-04-14,20.0,True,Healthcare,75,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (75 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S J S Healthcare Ltd.,14-04-2026,CRISIL,Long term Loans,Inadequate Safety,BB-,Downgraded,5.00,Y,2026-04-14,5.0,True,Healthcare,75,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (75 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S K S Power Generation (Chhattisgarh) Ltd.,02-04-2026,ICRA,Non-fund-based financial facility/instrument,Default,D,Withdrawn,535.00,Y,2026-04-02,535.0,True,Energy/Power,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-fund-based financial facility/instrument at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S K S Power Generation (Chhattisgarh) Ltd.,02-04-2026,ICRA,Term loans,Default,D,Withdrawn,1600.00,Y,2026-04-02,1600.0,True,Energy/Power,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S K Translines Pvt. Ltd.,02-04-2026,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,10.33,Y,2026-04-02,10.33,True,Other,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S M Interior Pvt. Ltd.,28-04-2026,CARE,Bank Guarantee,Default,D,Reaffirmed,30.00,Y,2026-04-28,30.0,True,Other,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S M Interior Pvt. Ltd.,28-04-2026,CARE,Term loans,Default,D,Reaffirmed,2.00,Y,2026-04-28,2.0,True,Other,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S M Interior Pvt. Ltd.,29-04-2026,CRISIL,Bank Guarantee,Default,D,Reaffirmed,2.70,Y,2026-04-29,2.7,True,Other,60,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (60 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S M Interior Pvt. Ltd.,29-04-2026,CRISIL,Fund based financial facility/instrument,Default,D,Reaffirmed,0.30,Y,2026-04-29,0.3,True,Other,60,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (60 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S M J Eximp Ltd.,28-04-2026,CRISIL,Bank Guarantee,High Risk,A 4,Reaffirmed,10.00,Y,2026-04-28,10.0,True,Other,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S M J Eximp Ltd.,28-04-2026,CRISIL,Letter Of credit,High Risk,A 4,Reaffirmed,40.00,Y,2026-04-28,40.0,True,Other,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S N S Infracon Pvt. Ltd.,09-04-2026,CRISIL,Bank Guarantee,High Risk,A 4,Downgraded,32.50,Y,2026-04-09,32.5,True,Construction/Infra,80,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
S O W I L Ltd.,02-04-2026,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,8.04,Y,2026-04-02,8.04,True,Other,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
