Company Name,Current Rater,Instrument,Rating,Rating Date,Amount Cr,Sector,Urgency,Aug_Week,RM_Tier,Call_Window,Why Target,ACER Pitch Angle,Recommended_Action
S S V Fab Inds. Pvt. Ltd.,IND-RA,NCD/Bond,B/A4,2026-03-24,21.0,Other,LOW/MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Dec 2026 – Jan 2027,INC rating hits ULTRA HOT on 2027-03-24 — prime Q1 2027 renewal target,Your NCD/Bond at IND-RA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Patdiam Jewellery Ltd.,IND-RA,NCD/Bond,B-/A4,24-Nov-2025,21.0,Jewellery/Gems,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits ULTRA HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Medipol Pharmaceutical India Pvt. Ltd.,CARE,NCD/Bond,BB-/A4,2026-03-26,20.5,Chemicals & Pharma,LOW/MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Dec 2026 – Jan 2027,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Hind Tradex Ltd.,BRICKWORK,NCD/Bond,C/A4,04-Mar-2026,20.0,Trading/Exports,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits HOT threshold on 2026-11-29 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
S P G V Petrochem (India) Pvt. Ltd.,CARE,Non-government debt,D,2026-04-13,20.0,Chemicals & Pharma,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (76 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Inventive Software Solutions Pvt. Ltd.,CARE,NCD/Bond,BB+/A4+,2026-03-10,20.0,IT/Technology,LOW/MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Dec 2026 – Jan 2027,INC rating hits ULTRA HOT on 2027-03-10 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Eneroil Offshore Drilling Ltd.,CARE,NCD/Bond,BB-/A4,2026-03-20,20.0,Energy,LOW/MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Dec 2026 – Jan 2027,INC rating hits ULTRA HOT on 2027-03-20 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
D M L World Trade Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2026-04-02,20.0,Other,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Harihara Metalloys Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2026-04-02,20.0,Steel & Metals,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Straddle Industries Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,20.0,Other,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Karnataka Commercial & Indl. Corpn. Pvt. Ltd.,ICRA,NCD/Bond,BB-/A4,28-Nov-2025,19.7,Other,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits ULTRA HOT threshold on 2026-11-28 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Jimcap Electronics Pvt. Ltd.,CARE,NCD/Bond,BB/A4,2026-03-11,19.39,Other,LOW/MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Dec 2026 – Jan 2027,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Gemus Engineering Ltd.,IND-RA,Non-government debt,D,2026-04-02,19.3,Other,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Amartex Industries Ltd.,BRICKWORK,NCD/Bond,B/A4,19-Feb-2026,19.21,Manufacturing,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk3 (Nov 15-21),INC rating hits HOT threshold on 2026-11-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Sakshi Markfin Pvt. Ltd.,BRICKWORK,NCD/Bond,C/A4,06-Feb-2026,19.0,Other,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk1 (Nov 1-7),INC rating hits HOT threshold on 2026-11-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Madhu Industries Ltd.,CARE,NCD/Bond,B-/A4,06-Nov-2025,19.0,Manufacturing,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk1 (Nov 1-7),INC rating hits ULTRA HOT threshold on 2026-11-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Sempertrans India Pvt. Ltd.,CARE,NCD/Bond,B/A4,07-Nov-2025,19.0,Other,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk1 (Nov 1-7),INC rating hits ULTRA HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Hemant Surgical Inds. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,18.35,Other,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Nainital Motors Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,18.25,Automobiles,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Jasmine Towels Pvt. Ltd.,IND-RA,NCD/Bond,B/A4,24-Nov-2025,18.25,Other,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits ULTRA HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Texaco Synthetics Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,18.14,Other,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Euro Leder Fashion Ltd.,BRICKWORK,NCD/Bond,A 4,24-Feb-2026,18.0,Textiles,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk3 (Nov 15-21),INC rating hits HOT threshold on 2026-11-21 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
A-I Enterprises Pvt. Ltd.,CARE,NCD/Bond,B-/A4,10-Nov-2025,18.0,Other,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk2 (Nov 8-14),INC rating hits ULTRA HOT threshold on 2026-11-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
M S Graphics Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,27-Feb-2026,18.0,Other,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Premier Seafoods Exim Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,24-Nov-2025,18.0,Agro & Food,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits ULTRA HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Maruti Products Pvt. Ltd.,ICRA,NCD/Bond,B+/A4,26-Nov-2025,17.5,Manufacturing,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits ULTRA HOT threshold on 2026-11-26 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Anand Mine Tools Pvt. Ltd.,IND-RA,Non-government debt,D,2026-04-02,17.35,Other,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Pes Installations Pvt. Ltd.,CARE,NCD/Bond,B+/A4,28-Nov-2025,16.5,Other,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits ULTRA HOT threshold on 2026-11-28 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Western Coffee Curers & Exports Pvt. Ltd.,CARE,NCD/Bond,B+/A4,04-Nov-2025,16.0,Agro & Food,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk1 (Nov 1-7),INC rating hits ULTRA HOT threshold on 2026-11-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Jindal Wood Products Pvt. Ltd.,IND-RA,Non-government debt,D,2026-04-02,15.97,Other,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
M K Roy & Bros. Projects Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,15.65,Other,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Padia Exports Pvt. Ltd.,ICRA,NCD/Bond,B+/A4,27-Feb-2026,15.5,Logistics,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Sahyog Ginning & Pressing Pvt. Ltd.,BRICKWORK,NCD/Bond,C/A4,24-Feb-2026,15.0,Hotels & Tourism,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk3 (Nov 15-21),INC rating hits HOT threshold on 2026-11-21 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Kwality Overseas Pvt. Ltd.,BRICKWORK,Non-government debt,D,2026-04-06,15.0,Other,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (83 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
J R Transformers Pvt. Ltd.,BRICKWORK,NCD/Bond,A 4,2026-03-27,15.0,Other,LOW/MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Dec 2026 – Jan 2027,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your NCD/Bond at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Sparten Granito Pvt. Ltd.,CARE,NCD/Bond,B+/A4,2026-03-13,15.0,Other,LOW/MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Dec 2026 – Jan 2027,INC rating hits ULTRA HOT on 2027-03-13 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Magadh Precision Equipment Ltd.,CARE,NCD/Bond,B/A4,07-Nov-2025,15.0,Manufacturing,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk1 (Nov 1-7),INC rating hits ULTRA HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Mahamaya Steel Inds. Ltd.,CARE,NCD/Bond,BB+/A4+,27-Nov-2025,15.0,Steel & Metals,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits ULTRA HOT threshold on 2026-11-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Ginni Gold Pvt. Ltd.,ICRA,Non-government debt,D,2026-04-10,15.0,Other,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Grentex & Co. Pvt. Ltd.,ICRA,NCD/Bond,BB/A4+,2026-03-30,15.0,Other,LOW/MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Dec 2026 – Jan 2027,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your NCD/Bond at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Cennet Biopharma Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,27-Feb-2026,15.0,Chemicals & Pharma,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
G M A Pinnacle Automotives Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,15.0,Automobiles,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Manjeera Constructions Ltd.,IND-RA,Non-government debt,D,2026-04-02,15.0,Construction,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Starwing Plastic & Chemicals Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,15.0,Chemicals & Pharma,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Fiza Developers & Infrastructure Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,24-Nov-2025,15.0,Construction,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits ULTRA HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Vashu Yarn Mills India Pvt. Ltd.,IND-RA,Non-government debt,D,2026-04-02,14.05,Textiles,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Shubh Aluminium Pvt. Ltd.,CARE,NCD/Bond,C/A4,06-Feb-2026,14.0,Steel & Metals,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk1 (Nov 1-7),INC rating hits HOT threshold on 2026-11-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Corodex Infrastructure Pvt. Ltd.,CARE,Non-government debt,D,2026-04-24,14.0,Construction,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Shiva Industrial Security Agency (Gujarat) Ltd.,CARE,Non-government debt,D,2026-04-27,14.0,Other,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (62 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
