Company Name,Instrument Type,Current Rater,Rating,Rating Date,Urgency,Sector,State,INC,Why Target,ACER Pitch Angle
ARS Steels and Alloy International Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB (Reaffirmed),"July 29, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
ARS Steels and Alloy International Private Limited,Short Term Bank Facilities,Infomerics,IVR A3+ (Reaffirmed),"July 29, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
SKS Industries,Long Term/Short Term Bank Facilities,Infomerics,IVR BB+/IVR A4+; (Upgraded),"November 25, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
SKS Industries,Proposed Short Term Bank Facilities,Infomerics,IVR A4+ (Assigned),"November 25, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
SKS Industries,Long Term Bank Facilities,Infomerics,Withdrawn,"November 25, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Metal Care Alloys Limited,Long term Bank Facilities,Infomerics,IVR BBB- (Reaffirmed),"July 21, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Metal Care Alloys Limited,Short term Bank Facilities,Infomerics,IVR A3 (Reaffirmed),"July 21, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
G.D. Motors,Long Term Facilities,Infomerics,IVR BB- (Upgraded),"September 18, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
V K Industries,Long Term Facilities,Infomerics,IVR BBB- (Reaffirmed),"September 5, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
V K Industries,Short Term Facilities,Infomerics,IVR A3 (Reaffirmed),"September 5, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
V K Industries,Short Term Facilities - Proposed,Infomerics,IVR A3 (Assigned),"September 5, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
KJV Alloy Conductors Private Limited,Long Term Facilities,Infomerics,IVR BBB+ (Upgraded),"August 28, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
KJV Alloy Conductors Private Limited,Short Term Facilities,Infomerics,IVR A2 (Upgraded),"August 28, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
K K P Garments Private Limited,Long Term Bank Facilities,Infomerics,Withdrawn,"September 24, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Mangal Electrical Industries Limited,Long Term Bank Facilities,Infomerics,IVR BBB+ (Upgraded),"July 3, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Mangal Electrical Industries Limited,Short Term Bank Facilities,Infomerics,IVR A2 (Upgraded),"July 3, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Deoghar Industries Private Limited,Long Term Facilities - Cash Credit,Infomerics,IVR BB (Reaffirmed),"September 25, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Deoghar Industries Private Limited,Long Term Facilities - Term Loans,Infomerics,IVR BB (Reaffirmed),"September 25, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Deoghar Industries Private Limited,Long Term Facilities - Term Loan (GECL),Infomerics,Withdrawn,"September 25, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Squad Forging India Private Limited,Long Term Bank Facilities,Infomerics,IVR BB (Downgraded) (Withdrawn),"August 8, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Squad Forging India Private Limited,Short Term Bank Facilities,Infomerics,IVR A4 (Downgraded) (Withdrawn),"August 8, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Aequs Engineered Plastics Private Limited,Long Term Bank Facilities,Infomerics,IVR BB- (Downgraded and Withdrawn),"August 8, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Aequs Engineered Plastics Private Limited,Short Term Bank Facilities,Infomerics,IVR A4 (Downgraded and Withdrawn),"August 8, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
AeroStructures Manufacturing India Private Limited,Long Term Bank Facilities,Infomerics,IVR BB (Downgraded and Withdrawn),"August 8, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
AeroStructures Manufacturing India Private Limited,Long Term Bank Facilities,Infomerics,IVR A4 (Downgraded and Withdrawn),"August 8, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Seth Industrial Corporation,Long Term Bank Facilities,Infomerics,IVR BBB- (Reaffirmed),"July 9, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Seth Industrial Corporation,Short Term Bank Facilities,Infomerics,IVR A3 (Reaffirmed),"July 9, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Krafton Papers India Private Limited,Long Term Bank Facilities,Infomerics,IVR BB+ (Upgraded),"August 25, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Krafton Papers India Private Limited,Short Term Bank Facilities,Infomerics,IVR A4+ (Assigned),"August 25, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
ELGI Rubber Company Limited,Long Term Bank Facilities,Infomerics,IVR BB+ (Upgraded),"November 20, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
ELGI Rubber Company Limited,Long Term Bank Facilities - Fixed Deposit,Infomerics,IVR BB+(Upgraded),"November 20, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
ELGI Rubber Company Limited,Short Term Bank Facilities,Infomerics,IVR A4+ (Upgraded),"November 20, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Vittal Cashew Industries Private Limited,Long Term Facilities,Infomerics,IVR D (Downgraded),"September 23, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Vittal Cashew Industries Private Limited,Long Term Facilities,Infomerics,IVR D (Assigned),"September 23, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Siddhi Vinayaka Cashew Industries,Long Term Facilities,Infomerics,IVR BB+ (Upgraded),"September 18, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Whitelotus Industries Limited,Long Term Bank Facilities - Term Loan,Infomerics,IVR BBB- (Upgraded),"June 20, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Whitelotus Industries Limited,Long Term Bank Facilities - Cash Credit,Infomerics,IVR BBB- (Upgraded),"June 20, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Whitelotus Industries Limited,Long Term Bank Facilities - Term Loan,Infomerics,Withdrawn,"June 20, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Dharamputra Food Industries Private Limited,Long Term Bank Facility,Infomerics,IVR BB (Upgraded),"October 9, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Team Ferro Alloys Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB+ (Upgraded),"November 6, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Team Ferro Alloys Private Limited,Short Term Bank Facilities,Infomerics,IVR A2 (Upgraded),"November 6, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Sudarshan Pharma Industries Limited,Long Term Bank Facilities,Infomerics,IVR BBB- (Reaffirmed),"September 9, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Sudarshan Pharma Industries Limited,Long term Bank Facilities - Proposed,Infomerics,IVR BBB- (Reaffirmed),"September 9, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Sudarshan Pharma Industries Limited,Short Term Bank Facilities,Infomerics,IVR A3 (Reaffirmed),"September 9, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Sudarshan Pharma Industries Limited,Short Term Bank Facilities - Proposed,Infomerics,IVR A3 (Reaffirmed),"September 9, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Shree Cables and Conductors Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB- (Reaffirmed),"October 15, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Shree Cables and Conductors Private Limited,Short Term Bank Facilities,Infomerics,IVR A3 (Reaffirmed),"October 15, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Shree Cables and Conductors Private Limited,Proposed Long Term Bank Facilities,Infomerics,IVR BBB- (Assigned),"October 15, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Cool Caps Industries Limited,Long Term Bank Facilities,Infomerics,IVR BBB- (Upgraded),"September 11, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Cool Caps Industries Limited,Short Term Bank Facilities,Infomerics,IVR A3 (Upgraded),"September 11, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Unique Infra Engineering India Private Limited (UIEIPL),Long Term Bank Facilities- Cash Credit,Infomerics,IVR BB- (Downgraded),"December 8, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Unique Infra Engineering India Private Limited (UIEIPL),Proposed Long Term Facilities- Cash Credit,Infomerics,IVR BB- (Downgraded),"December 8, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Unique Infra Engineering India Private Limited (UIEIPL),Short Term Bank Facilities,Infomerics,IVR A4 (Downgraded),"December 8, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
B.L. Foundry Private Limited,Long Term Bank Facilities,Infomerics,IVR B+ (Upgraded),"July 21, 2025",MEDIUM,Manufacturing,,N,"Infomerics client, medium urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
