Company Name,Agency,Instrument Type,Rating,Rating Date,Amount Cr,Sector,Current Urgency,NCD_Flag,Source,Pipeline_Window,Escalation_Date,Escalation_Month,Call_Window,Tier_Label,Agency_Count,Why Target,ACER Pitch Angle,Window_Order,Multi_Window_Flag
Pushpit Steels Pvt. Ltd.,BRICKWORK,Term Loan,B,2025-12-03,60.0,Steel & Metals,HOT,Standard,D365,Q1 2027,2026-12-03,Dec 2026,Sep–Oct 2026 — Call 3 months ahead,Tier 5 — HOT,1,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,2,Multi-Window Priority
Pushpit Steels Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,2025-12-03,45.0,Steel & Metals,HOT,Standard,D365,Q1 2027,2026-12-03,Dec 2026,Sep–Oct 2026 — Call 3 months ahead,Tier 5 — HOT,1,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,2,Multi-Window Priority
Pushpit Steels Pvt. Ltd.,ACUITE,Short-term loan,A-,2026-04-17,2.5,Steel & Metals,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Short-term loan at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Pushpit Steels Pvt. Ltd.,ACUITE,Letter Of credit,A 4+,2026-04-17,225.0,Steel & Metals,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Pushpit Steels Pvt. Ltd.,ACUITE,Letter Of credit,A 2+,2026-04-17,25.0,Steel & Metals,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Pushpit Steels Pvt. Ltd.,ACUITE,Term loans,BB+,2026-04-17,464.13,Steel & Metals,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Q-Line Biotech Ltd.,CRISIL,Term Loan,B,09-Apr-2026,63.5,Healthcare,LOW,Standard,D365,October 2026,2026-10-06,Oct 2026,Oct Wk1 (Oct 1-7),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,1,Multi-Window Priority
Q-Line Biotech Ltd.,CRISIL,Bank Guarantee,A 4,09-Apr-2026,16.0,Healthcare,LOW,Standard,D365,October 2026,2026-10-06,Oct 2026,Oct Wk1 (Oct 1-7),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,1,Multi-Window Priority
Q-Line Biotech Ltd.,CRISIL,Letter of Credit,A 4,09-Apr-2026,6.0,Healthcare,LOW,Standard,D365,October 2026,2026-10-06,Oct 2026,Oct Wk1 (Oct 1-7),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,1,Multi-Window Priority
Q-Line Biotech Ltd.,CRISIL,Bank Guarantee,A 4,2026-04-09,16.0,Chemicals & Pharma,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Q-Line Biotech Ltd.,CRISIL,Letter Of credit,A 4,2026-04-09,6.0,Chemicals & Pharma,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Q-Line Biotech Ltd.,CRISIL,Term loans,B,2026-04-09,63.5,Chemicals & Pharma,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
QuadGen Wireless Solutions Private limited,Infomerics,Long Term/ Short Term Bank Facilities,IVR BB/IVR A4; (INC) (Downgraded),30-Jan-2026,200.0,Steel & Metals,LOW,Standard,Infomerics,October 2026,2026-10-27,Oct 2026,Oct Wk4 (Oct 22-31),TIER 5 — HOT,1,INC rating hits HOT threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,1,Multi-Window Priority
QuadGen Wireless Solutions Private limited,Infomerics,Short Term Bank Facilities,IVR A4 (INC) (Downgraded),30-Jan-2026,124.0,Steel & Metals,LOW,Standard,Infomerics,October 2026,2026-10-27,Oct 2026,Oct Wk4 (Oct 22-31),TIER 5 — HOT,1,INC rating hits HOT threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,1,Multi-Window Priority
QuadGen Wireless Solutions Private limited,Infomerics,Long Term Bank Facilities,IVR BB (INC) (Downgraded),30-Jan-2026,25.0,Steel & Metals,LOW,Standard,Infomerics,October 2026,2026-10-27,Oct 2026,Oct Wk4 (Oct 22-31),TIER 5 — HOT,1,INC rating hits HOT threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,1,Multi-Window Priority
QuadGen Wireless Solutions Private limited,Infomerics,Proposed Long Term/ Short Term Bank Facilities,IVR BB/IVR A4; (INC) (Downgraded),30-Jan-2026,1.0,Steel & Metals,LOW,Standard,Infomerics,October 2026,2026-10-27,Oct 2026,Oct Wk4 (Oct 22-31),TIER 5 — HOT,1,INC rating hits HOT threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,1,Multi-Window Priority
QuadGen Wireless Solutions Private limited,Infomerics,Long Term/ Short Term Bank Facilities,IVR BB/IVR A4; (INC) (Downgraded),2026-01-30,200.0,Other,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-01-30,Jan 2027,Oct–Nov 2026 — Call now (HOT by Oct),Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-01-30 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.,2,Multi-Window Priority
QuadGen Wireless Solutions Private limited,Infomerics,Short Term Bank Facilities,IVR A4 (INC) (Downgraded),2026-01-30,124.0,Other,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-01-30,Jan 2027,Oct–Nov 2026 — Call now (HOT by Oct),Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-01-30 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.,2,Multi-Window Priority
QuadGen Wireless Solutions Private limited,Infomerics,Long Term Bank Facilities,IVR BB (INC) (Downgraded),2026-01-30,25.0,Other,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-01-30,Jan 2027,Oct–Nov 2026 — Call now (HOT by Oct),Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-01-30 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.,2,Multi-Window Priority
QuadGen Wireless Solutions Private limited,Infomerics,Proposed Long Term/ Short Term Bank Facilities,IVR BB/IVR A4; (INC) (Downgraded),2026-01-30,1.0,Other,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-01-30,Jan 2027,Oct–Nov 2026 — Call now (HOT by Oct),Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-01-30 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.,2,Multi-Window Priority
Quadragen Vethealth Pvt. Ltd.,CRISIL,Letter of Credit,A 4,28-Apr-2026,6.0,Healthcare,LOW,Standard,D365,October 2026,2026-10-25,Oct 2026,Oct Wk4 (Oct 22-31),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,1,Multi-Window Priority
Quadragen Vethealth Pvt. Ltd.,CRISIL,Term Loan,B,28-Apr-2026,1.5,Healthcare,LOW,Standard,D365,October 2026,2026-10-25,Oct 2026,Oct Wk4 (Oct 22-31),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,1,Multi-Window Priority
Quadragen Vethealth Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,28-Apr-2026,1.0,Healthcare,LOW,Standard,D365,October 2026,2026-10-25,Oct 2026,Oct Wk4 (Oct 22-31),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,1,Multi-Window Priority
Quadragen Vethealth Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-04-28,1.0,Healthcare,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Quadragen Vethealth Pvt. Ltd.,CRISIL,Letter Of credit,A 4,2026-04-28,6.0,Healthcare,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Quadragen Vethealth Pvt. Ltd.,CRISIL,Long term Loans,B,2026-04-28,1.5,Healthcare,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
R A C Papers Ltd.,BRICKWORK,Term Loan,C,10-Apr-2026,7.0,Paper/Packaging,LOW,Standard,D365,October 2026,2026-10-07,Oct 2026,Oct Wk1 (Oct 1-7),TIER 2 — Dual-agency (2 raters),2,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,1,Multi-Window Priority
R A C Papers Ltd.,CARE,Term Loan,C,22-Apr-2026,2.3,Paper/Packaging,LOW,Standard,D365,October 2026,2026-10-19,Oct 2026,Oct Wk3 (Oct 15-21),TIER 2 — Dual-agency (2 raters),2,INC rating hits MEDIUM threshold on 2026-10-19 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,1,Multi-Window Priority
R A C Papers Ltd.,CARE,Letter of Credit,A 4,22-Apr-2026,0.33,Paper/Packaging,LOW,Standard,D365,October 2026,2026-10-19,Oct 2026,Oct Wk3 (Oct 15-21),TIER 2 — Dual-agency (2 raters),2,INC rating hits MEDIUM threshold on 2026-10-19 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,1,Multi-Window Priority
R A C Papers Ltd.,BRICKWORK,Term loans,C,2026-04-10,7.0,Paper/Packaging,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
R A C Papers Ltd.,CARE,Letter Of credit,A 4,2026-04-22,0.33,Paper/Packaging,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (67 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
R A C Papers Ltd.,CARE,Term loans,C,2026-04-22,2.3,Paper/Packaging,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (67 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
R A Kraft Paper Pvt. Ltd.,CRISIL,Letter of Credit,A 4,28-Apr-2026,5.0,Paper/Packaging,LOW,Standard,D365,October 2026,2026-10-25,Oct 2026,Oct Wk4 (Oct 22-31),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,1,Multi-Window Priority
R A Kraft Paper Pvt. Ltd.,CRISIL,Letter Of credit,A 4,2026-04-28,5.0,Paper/Packaging,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
R A Shaikh Paper Mills Pvt. Ltd.,CARE,Bank Guarantee,A 4,08-Apr-2026,0.8,Paper/Packaging,LOW,Standard,D365,October 2026,2026-10-05,Oct 2026,Oct Wk1 (Oct 1-7),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,1,Multi-Window Priority
R A Shaikh Paper Mills Pvt. Ltd.,CARE,Bank Guarantee,A 4,2026-04-08,0.8,Paper/Packaging,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (81 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
R B Rungta Steels & Food Products Pvt. Ltd.,CARE,Term Loan,B-,05-Mar-2026,1.41,Steel & Metals,LOW,Standard,D365,October 2026,2026-11-30,Nov 2026,Nov Wk4 (Nov 22-30),TIER 5 — HOT,1,INC rating hits HOT threshold on 2026-11-30 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,1,Multi-Window Priority
R B Rungta Steels & Food Products Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-31,2.0,Steel & Metals,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-31,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-31 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Multi-Window Priority
R B Rungta Steels & Food Products Pvt. Ltd.,CRISIL,Fund-Based,B,2026-03-31,0.25,Steel & Metals,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-31,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-31 — prime Q1 2027 renewal target,Your Fund-Based at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Multi-Window Priority
R C Apparels,Infomerics,Long term Bank Facilities - Cash Credit,IVR BB (INC)(Reaffirmed),08-Jan-2026,16.5,Textiles,LOW,Standard,Infomerics,October 2026,2026-10-05,Oct 2026,Oct Wk1 (Oct 1-7),TIER 5 — HOT,1,INC rating hits HOT threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,1,Multi-Window Priority
R C Apparels,Infomerics,Long term Bank Facilities - Term Loan,IVR BB (INC)(Reaffirmed),08-Jan-2026,2.19,Textiles,LOW,Standard,Infomerics,October 2026,2026-10-05,Oct 2026,Oct Wk1 (Oct 1-7),TIER 5 — HOT,1,INC rating hits HOT threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,1,Multi-Window Priority
R C Apparels,Infomerics,Short Term Bank Facilities- Bank Guarantee,IVR A4 (INC)(Reaffirmed),08-Jan-2026,0.1,Textiles,LOW,Standard,Infomerics,October 2026,2026-10-05,Oct 2026,Oct Wk1 (Oct 1-7),TIER 5 — HOT,1,INC rating hits HOT threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,1,Multi-Window Priority
R C Apparels,Infomerics,Long term Bank Facilities - Cash Credit,IVR BB (INC)(Reaffirmed),2026-01-08,16.5,Textiles,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-01-08,Jan 2027,Oct–Nov 2026 — Call now (HOT by Oct),Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-01-08 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.,2,Multi-Window Priority
R C Apparels,Infomerics,Long term Bank Facilities - Term Loan,IVR BB (INC)(Reaffirmed),2026-01-08,2.19,Textiles,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-01-08,Jan 2027,Oct–Nov 2026 — Call now (HOT by Oct),Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-01-08 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.,2,Multi-Window Priority
R C Apparels,Infomerics,Short Term Bank Facilities- Bank Guarantee,IVR A4 (INC)(Reaffirmed),2026-01-08,0.1,Textiles,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-01-08,Jan 2027,Oct–Nov 2026 — Call now (HOT by Oct),Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-01-08 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.,2,Multi-Window Priority
R D Samant Contractors Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,30-Apr-2026,7.0,Automobiles,LOW,Standard,D365,October 2026,2026-10-27,Oct 2026,Oct Wk4 (Oct 22-31),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,1,Multi-Window Priority
R D Samant Contractors Pvt. Ltd.,CRISIL,Term Loan,B,30-Apr-2026,3.0,Automobiles,LOW,Standard,D365,October 2026,2026-10-27,Oct 2026,Oct Wk4 (Oct 22-31),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,1,Multi-Window Priority
R D Samant Contractors Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-04-30,7.0,Automobiles,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (59 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
R D Samant Contractors Pvt. Ltd.,CRISIL,Long term Loans,B,2026-04-30,3.0,Automobiles,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (59 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
R E Rogers India Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,30-Apr-2026,12.0,Other,LOW,Standard,D365,October 2026,2026-10-27,Oct 2026,Oct Wk4 (Oct 22-31),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,1,Multi-Window Priority
R E Rogers India Pvt. Ltd.,CRISIL,Term Loan,B,30-Apr-2026,0.95,Other,LOW,Standard,D365,October 2026,2026-10-27,Oct 2026,Oct Wk4 (Oct 22-31),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,1,Multi-Window Priority
